"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2019,124778426,10,,,138574475
2019,124778438,63,60,,138577905
2019,124781877,10,,,138574477
2019,124781878,9,0,,138574478
2019,124781881,9,0,18-FEB-19,138574481
2019,124781882,9,0,,138574482
2019,124781887,20,1100,,138574485
2019,124781890,15,500,,138582526
2019,124781890,63,80,,138582527
2019,124781891,36,1,,138574489
2019,124775577,9,0,,138569587
2019,124780443,10,,,138572782
2019,124780482,63,2000,,138572826
2019,124780487,35,150,,138572831
2019,124780499,11,1,,138560807
2019,124780499,10,,,138560806
2019,124780504,10,,,138572848
2019,124780511,10,,,138572858
2019,124775858,20,60,,138569892
2019,124780595,8,33,18-SEP-19,138572943
2019,124780596,8,33,,138572944
2019,124780601,13,350,,138572950
2019,124772091,19,6,11-DEC-19,138560976
2019,124780612,11,1,,138572967
2019,124780613,19,6,,138572968
2019,124780612,10,,,138572966
2019,124780870,63,280,,138573278
2019,124780870,6,10,,138573277
2019,124772431,20,317,,138573283
2019,124776511,10,2,,138573288
2019,124776521,11,1,,138570660
2019,124776521,10,,,138570659
2019,124776529,63,1,,138570665
2019,124776559,4,1,,138570703
2019,124776590,63,10000,20-FEB-19,138570748
2019,124780930,63,10000,,138570750
2019,124776596,13,200,,138573345
2019,124776596,20,20,,138561442
2019,124772484,13,200,20-APR-19,138561441
2019,124780939,20,101,,138561455
2019,124780941,3,250,,138573358
2019,124780943,38,1800,,138573360
2019,124776628,3,1,,138573365
2019,124772518,9,0,,138570814
2019,124772518,63,1,,138561488
2019,124776661,19,42,29-AUG-19,138561497
2019,124780973,10,,,138570829
2019,124776663,19,42,,138573392
2019,124780993,10,,,138570875
2019,124776732,20,1093,,138561561
2019,124776771,10,,,138570931
2019,124772647,63,1,,138561635
2019,124776834,19,48,,138571002
2019,124776833,19,48,12-JAN-19,138571001
2019,124776854,20,180,,138571024
2019,124776854,63,1,,138571026
2019,124776862,10,,,138573491
2019,124776880,10,,,138571058
2019,124772720,16,1000,,138573533
2019,124781062,10,,,138561712
2019,124772725,13,420,01-JAN-19,138571139
2019,124781067,36,1040,,138573538
2019,124781073,63,260,,138573543
2019,124772759,63,1,,138561754
2019,124777007,10,,,138573554
2019,124777017,10,,,138571240
2019,124777043,63,40,,138571270
2019,124777040,63,40,26-MAY-19,138571268
2019,124777040,26,35,26-MAY-19,138573568
2019,124777043,26,35,,138571269
2019,124781095,28,3500,,138571273
2019,124777045,28,3500,10-MAY-19,138571271
2019,124777054,10,,,138571281
2019,124772806,11,1,,138561803
2019,124772806,10,,,138571284
2019,124772809,7,1080,,138573580
2019,124772810,10,,,138571296
2019,124772832,28,1500,,138571332
2019,124781124,10,,,138573603
2019,124781130,63,50,,138573610
2019,124781129,29,1,,138561833
2019,124777114,10,,,138571357
2019,124777136,17,150,,138571384
2019,124777136,13,600,,138571382
2019,124777136,7,500,,138573618
2019,124777136,63,1050,,138571387
2019,124777136,6,25,,138573617
2019,124777136,26,5880,,138571385
2019,124777141,63,1000,,138571390
2019,124781146,63,37847,,138573630
2019,124777180,67,1,,138571429
2019,124781152,10,,,138573639
2019,124777194,10,,,138571442
2019,124777194,11,2,,138573641
2019,124777203,16,500,,138571458
2019,124781176,11,1,,138561888
2019,124781176,10,,,138561886
2019,124777254,11,4,,138571504
2019,124777254,10,,,138571503
2019,124781205,35,200,,138573678
2019,124777275,10,,,138571532
2019,124781215,26,465,,138571546
2019,124781215,63,1000,,138571547
2019,124777292,13,150,,138571552
2019,124777292,36,20,,138571553
2019,124781224,36,590,,138573695
2019,124781224,63,210,,138573696
2019,124781224,16,385,,138573694
2019,124777312,38,25,,138571568
2019,124781229,10,,,138571573
2019,124777351,63,700,12-FEB-19,138571610
2019,124777362,63,200,,138571623
2019,124772937,17,100,22-DEC-19,138561964
2019,124777362,17,1500,,138561965
2019,124777369,8,20,,138571631
2019,124781257,20,900,,138573736
2019,124777387,3,200,,138571651
2019,124777396,16,1900,,138571660
2019,124777394,29,190,,138571658
2019,124777403,38,2000,,138571665
2019,124772959,10,,,138561987
2019,124777417,63,125,,138571680
2019,124777438,6,181,,138571708
2019,124777437,6,181,15-OCT-19,138571707
2019,124777441,10,,,138562009
2019,124781286,19,1500,,138573771
2019,124777458,10,,,138571730
2019,124772988,3,800,,138562020
2019,124777465,10,,,138571737
2019,124777498,63,1,,138571773
2019,124777497,63,1,,138571772
2019,124773003,7,500,,138562042
2019,124773003,25,20,,138562043
2019,124777517,19,1,17-MAY-19,138573807
2019,124773006,19,1,,138562045
2019,124781323,8,180,,138573816
2019,124777552,19,25,15-FEB-19,138571829
2019,124777553,10,,,138571830
2019,124777554,19,25,,138571831
2019,124777572,63,300,,138571850
2019,124777573,63,1400,,138571851
2019,124777580,11,2,,138573842
2019,124773030,63,985,,138571870
2019,124773030,36,45,,138562083
2019,124777614,21,35000,,138571898
2019,124781371,10,,,138573875
2019,124781378,10,,,138573882
2019,124781388,63,800,,138573893
2019,124777668,36,200,,138571956
2019,124777667,36,20,,138571955
2019,124781399,16,900,,138573907
2019,124781416,63,800,,138571987
2019,124781429,10,,,138573939
2019,124773086,4,100,,138562150
2019,124773089,10,,,138562153
2019,124781452,20,13038,,138562162
2019,124781460,20,180,,138573979
2019,124781461,36,70,,138573980
2019,124781466,63,4,,138573986
2019,124777775,63,1,,138572087
2019,124781466,6,1,,138572088
2019,124781483,63,600,,138574011
2019,124777821,10,,,138572147
2019,124781486,11,2,,138574015
2019,124781486,10,,,138574014
2019,124777836,10,,,138572165
2019,124781502,63,100,,138574033
2019,124781501,63,100,20-JUL-19,138574032
2019,124781500,63,15,,138574031
2019,124781506,10,,,138574037
2019,124781517,63,300,,138574055
2019,124781525,34,200,,138572215
2019,124781527,63,1500,,138562230
2019,124777900,10,,,138572240
2019,124777904,63,50,,138572244
2019,124777910,25,200,,138572254
2019,124781547,10,,,138574088
2019,124781562,37,5000,,138574109
2019,124781565,63,4,,138572293
2019,124781570,63,400,,138574119
2019,124781571,67,1,,138574120
2019,124781572,63,1,,138574122
2019,124781575,10,10,,138572315
2019,124781577,20,1162,,138574127
2019,124781582,19,10000,,138574134
2019,124781596,9,0,,138574152
2019,124781596,17,400,,138574153
2019,124781596,63,1200,,138574156
2019,124781596,6,500,,138562282
2019,124781596,8,1,,138562283
2019,124781596,25,80,,138574155
2019,124781596,20,2801,,138574154
2019,124781600,15,700,10-JAN-19,138574160
2019,124781601,15,700,,138574161
2019,124773195,10,,,138574165
2019,124781604,29,150,,138574164
2019,124781604,3,1,,138574163
2019,124773195,11,10,,138574166
2019,124773196,19,1,24-OCT-19,138562288
2019,124773197,19,1,,138562289
2019,124778007,37,1,,138577362
2019,124781614,9,0,,138577366
2019,124781614,20,150,,138574176
2019,124781614,25,1,,138574177
2019,124781614,63,1,,138574178
2019,124778013,63,200,,138577372
2019,124781628,63,1,11-FEB-19,138574193
2019,124781629,10,,,138574194
2019,124773221,63,200,,138562317
2019,124773221,38,300,,138562316
2019,124781642,10,,,138574210
2019,124781647,67,1,,138574216
2019,124781657,36,125,,138574224
2019,124778080,10,,,138577442
2019,124781664,63,3000,25-JUL-19,138574231
2019,124781665,25,50,,138574232
2019,124781665,63,3000,,138574233
2019,124781664,25,50,25-JUL-19,138577453
2019,124773256,10,,,138582360
2019,124773256,11,5,,138582361
2019,124781668,20,1500,,138574236
2019,124781686,63,500,,138574263
2019,124781688,63,5,25-FEB-19,138574265
2019,124781689,63,5,,138574266
2019,124781694,29,100,,138574272
2019,124773284,10,,,138582393
2019,124773284,11,10,,138582394
2019,124781707,11,2,,138574290
2019,124781707,10,,,138574289
2019,124940851,20,340,,138795222
2019,124945751,10,,,138799016
2019,124940888,16,150,,138799026
2019,124940888,36,200,,138799027
2019,124940888,63,384,,138799028
2019,124940885,36,200,27-SEP-19,138799025
2019,124940907,25,340,,138799058
2019,124936865,26,500,,138795278
2019,124936888,11,1,,138803849
2019,124940958,6,7,,138799113
2019,124940957,6,7,12-AUG-19,138799112
2019,124945796,13,249,,138803863
2019,124788135,20,200,,138593360
2019,124788136,63,500,,138593361
2019,124788137,3,25000,06-JUN-19,138593362
2019,124788138,3,25000,,138593363
2019,124788140,7,1,,138593364
2019,124788142,63,42,,138593367
2019,124788143,10,,,138593368
2019,124788144,17,600,,138593369
2019,124786539,20,22,,138581513
2019,124790929,37,10000,09-DEC-19,138585414
2019,124783973,37,10000,,138581521
2019,124786550,63,100,,138576923
2019,124786624,63,300,,138581599
2019,124784030,15,2300,,138576984
2019,124786640,17,43,,138581617
2019,124786639,17,43,14-APR-19,138585484
2019,124784045,20,10,,138577003
2019,124784095,63,728,,138577063
2019,124791041,11,1,,138577082
2019,124784127,63,45,,138577108
2019,124791064,13,300,,138585566
2019,124791101,63,2200,,138585596
2019,124791105,63,8000,,138585598
2019,124791112,26,110,,138581792
2019,124791112,63,20,,138581793
2019,124784199,38,1500,,138577191
2019,124786792,63,5,,138581807
2019,124784209,8,27,13-JUL-19,138577197
2019,124786799,63,8,,138581813
2019,124786799,8,27,,138585626
2019,124784216,63,250,,138577205
2019,124791157,63,65,,138585663
2019,124786829,63,1,,138581850
2019,124784260,11,1,,138577259
2019,124786847,13,315,,138581874
2019,124784273,11,1,,138581880
2019,124784273,10,,,138581879
2019,124786867,63,25,,138581899
2019,124786866,63,25,16-OCT-19,138577290
2019,124786869,67,1,,138581901
2019,124784302,25,96,,138577305
2019,124784301,25,1,12-DEC-19,138577304
2019,124784329,63,100,,138577333
2019,124786908,19,91,,138581948
2019,124786907,19,91,13-OCT-19,138581947
2019,124791246,63,1,,138585760
2019,124786933,6,115,,138581971
2019,124786932,6,115,14-JUL-19,138581970
2019,124786973,63,1,,138582029
2019,124784487,63,900,,138587507
2019,124784506,17,4375,,138587526
2019,124791367,63,25,,138585892
2019,124791367,26,300,,138582122
2019,124791407,67,1,,138582175
2019,124787126,38,50,12-APR-19,138582226
2019,124787127,38,50,,138582227
2019,124787135,8,103,15-JUN-19,138582236
2019,124787136,8,103,,138582237
2019,124794696,10,100,,138586026
2019,124794702,63,100,,138587733
2019,124794704,10,,,138582278
2019,124787188,63,9000,,138582288
2019,124794711,63,9000,29-JUL-19,138582285
2019,124787214,63,1,,138582308
2019,124787229,63,400,,138582325
2019,124787228,30,50,,138582323
2019,124791541,3,1,23-NOV-19,138592346
2019,124791556,8,14,17-MAY-19,138592363
2019,124787256,8,14,,138587803
2019,124791556,63,11,17-MAY-19,138586094
2019,124787256,63,11,,138587804
2019,124787265,7,120,17-JUL-19,138587812
2019,124787265,63,21,17-JUL-19,138592375
2019,124787266,7,120,,138587813
2019,124787266,63,21,,138587814
2019,124794799,10,,,138586127
2019,124787317,63,185,21-NOV-19,138592430
2019,124787318,63,185,,138592432
2019,124787322,29,200,,138592436
2019,124794818,63,300,,138587883
2019,124787333,20,3,,138586174
2019,124787337,63,800,,138592456
2019,124787350,17,13,,138592469
2019,124787348,17,13,22-AUG-19,138587902
2019,124794854,13,340,,138587927
2019,124791681,26,1530,,138586248
2019,124791681,63,310,,138586250
2019,124791769,38,1,,138586338
2019,124794958,51,0,,138592619
2019,124794958,17,45,,138586342
2019,124794958,63,250,,138588043
2019,124791785,26,500,,138586363
2019,124787504,63,778,,138592634
2019,124787511,38,1500,,138588064
2019,124794988,63,39,,138588088
2019,124794988,8,103,,138588086
2019,124794988,6,14,,138592644
2019,124787536,6,14,18-JUN-19,138586426
2019,124787537,6,14,,138592665
2019,124792540,27,78,,138587264
2019,124795658,19,20,30-NOV-19,138588860
2019,124795659,19,20,,138588861
2019,124787804,38,2,,138592963
2019,124787809,21,80000,,138592970
2019,124787808,21,1,,138587298
2019,124787815,25,25,,138592975
2019,124787815,26,550,,138592976
2019,124792591,29,150,,138587319
2019,124792592,21,65,,138587321
2019,124792594,20,1,,138587323
2019,124787820,8,250,,138592980
2019,124795675,4,200,,138588881
2019,124787824,63,1,,138592984
2019,124787824,22,0,,138592983
2019,124787825,38,2000,,138592985
2019,124792632,67,1,,138597373
2019,124795720,10,,,138588926
2019,124787849,20,241,,138593011
2019,124795742,29,4000,,138588959
2019,124795745,63,300,,138588964
2019,124795745,13,500,,138588962
2019,124787863,26,239,,138593033
2019,124787863,63,16,,138593034
2019,124787870,63,1,,138593041
2019,124787873,8,63,,138593045
2019,124787872,8,63,27-APR-19,138593044
2019,124787877,63,10,,138593049
2019,124787881,67,1,,138593052
2019,124787880,38,200,,138593051
2019,124787885,8,8,,138593055
2019,124787886,35,939,,138593056
2019,124787888,63,6001,27-JUL-19,138593058
2019,124787889,63,6111,,138593059
2019,124787892,63,331,25-AUG-19,138593063
2019,124787893,63,331,,138593064
2019,124792717,10,,,138597461
2019,124787895,63,1,,138593066
2019,124787906,63,500,,138593081
2019,124787907,20,13,,138593082
2019,124787910,36,20,,138593085
2019,124787912,63,50,,138593087
2019,124787914,19,54,27-JUL-19,138597497
2019,124787915,19,54,,138593089
2019,124787916,6,500,,138593090
2019,124787917,16,750,,138593091
2019,124792750,63,400,,138597501
2019,124787920,8,11,29-OCT-19,138593095
2019,124787920,63,19,29-OCT-19,138593096
2019,124787921,8,11,,138593097
2019,124787921,63,19,,138593098
2019,124795797,38,500,,138589028
2019,124792754,8,50,,138597503
2019,124792753,63,500,,138597502
2019,124787924,10,,,138593105
2019,124787929,31,1000,,138593112
2019,124787942,26,199,,138593124
2019,124787946,38,600,,138593128
2019,124795824,4,84,,138589061
2019,124787950,63,500,,138593133
2019,124787953,4,15,,138593140
2019,124787958,63,250,26-JUN-19,138593145
2019,124787959,63,250,,138593146
2019,124787962,7,1400,,138593149
2019,124787962,25,130,,138593150
2019,124787964,63,150,,138593152
2019,124787966,20,197,,138593155
2019,125347754,3,3500,,139422237
2019,125350158,3,3500,12-AUG-19,139424379
2019,125350209,28,12624,30-NOV-19,139424433
2019,125350210,28,12624,,139424434
2019,125354587,3,1,,139416963
2019,125347740,28,100,,139422220
2019,125347746,28,2000,,139422229
2019,125347786,3,1,,139422269
2019,125347785,3,1,06-SEP-19,139417020
2019,125347846,37,27000,,139422329
2019,125354676,13,224,,139417068
2019,124778308,11,2,,138577751
2019,124778308,10,,,138577750
2019,124778314,63,1,,138577757
2019,124778316,13,200,,138577759
2019,124781815,63,1,,138574409
2019,124778335,20,1000,,138577776
2019,124781840,35,400,,138574441
2019,124781839,35,400,17-FEB-19,138574439
2019,124781839,16,25,17-FEB-19,138574438
2019,124781840,16,25,,138574440
2019,124778373,63,800,06-NOV-19,138577822
2019,124778374,63,800,,138577823
2019,124778378,10,,,138577830
2019,124781851,63,3500,,138574450
2019,124781851,38,200,,138574449
2019,124778410,8,1,,138577874
2019,124778410,26,450,,138577876
2019,124778415,3,300,,138577885
2019,124778420,63,20,,138577890
2019,124778424,31,1000,,138577894
2019,124778425,67,1,,138577895
2019,124778430,63,2,,138582506
2019,124778430,13,1,,138582505
2019,124778444,10,,,138577911
2019,124778444,11,2,,138577912
2019,124781880,8,1251,,138574480
2019,124781883,63,100,,138574483
2019,124778456,16,250,,138577930
2019,124778467,9,0,,138577947
2019,124778467,20,340,,138577948
2019,124778479,16,2500,,138577961
2019,124778477,30,250,,138577958
2019,124778485,26,100,,138577967
2019,124778485,17,300,,138577966
2019,124778485,63,700,,138577968
2019,124778507,10,,,138577994
2019,124778517,20,100,,138578013
2019,124778517,26,1125,,138578014
2019,124778517,17,500,,138578011
2019,124778517,6,130,,138578009
2019,124778517,7,600,,138578010
2019,124778517,18,300,,138578012
2019,124778518,63,1,,138578015
2019,124778522,63,200,,138578019
2019,124773429,37,20000,,138582565
2019,124778561,63,25000,,138578069
2019,124778580,63,400,,138578094
2019,124778580,20,2499,,138578093
2019,124778585,36,141,,138578098
2019,124778612,67,1,,138578129
2019,124778618,13,300,,138578133
2019,124778623,8,536,,138578139
2019,124778623,6,119,,138578138
2019,124778628,63,20,,138578144
2019,124778630,10,,,138582590
2019,124778636,11,1,,138578153
2019,124778636,10,,,138578152
2019,124778644,19,503,,138578164
2019,124778643,19,503,19-JAN-19,138578163
2019,124778646,3,45000,,138578166
2019,124778648,63,1700,,138578167
2019,124778650,63,400,,138578171
2019,124778650,22,0,,138578170
2019,124778650,20,260,,138578169
2019,124778663,10,,,138582606
2019,124778670,63,50,,138578195
2019,124778684,63,75,,138578212
2019,124778697,20,70,,138578223
2019,124778706,12,1200,,138578233
2019,124778714,38,3000,,138578243
2019,124780383,3,1,,138572715
2019,124775561,10,,,138572725
2019,124775575,20,1,,138569584
2019,124775647,6,129,,138569664
2019,124775653,11,1,,138569669
2019,124775653,10,,,138569668
2019,124775659,19,50,06-SEP-19,138569677
2019,124775660,19,50,,138569678
2019,124775679,31,1000,,138572799
2019,124780469,63,3,,138572814
2019,124771939,3,236,,138572815
2019,124775713,63,1,,138569731
2019,124772047,19,1,,138560920
2019,124775885,20,541,,138569919
2019,124780579,11,10,,138572925
2019,124775913,17,5000,,138560953
2019,124772084,36,50,,138560970
2019,124775947,22,0,,138569984
2019,124772151,38,1,,138561054
2019,124777866,10,,,138572201
2019,124777866,11,10,,138572202
2019,124777882,3,30000,,138572219
2019,124777879,3,30000,20-AUG-19,138572216
2019,124777889,63,6500,,138572229
2019,124777899,63,500,,138572239
2019,124781536,63,1125,22-SEP-19,138562236
2019,124777906,63,1125,,138572248
2019,124773155,10,,,138572252
2019,124777911,11,16,,138574079
2019,124777911,10,,,138574078
2019,124777920,36,100,,138572261
2019,124777921,17,55800,,138572262
2019,124777921,26,1500,,138572263
2019,124777926,36,100,,138572268
2019,124777932,25,60,,138572273
2019,124777932,63,80,,138572274
2019,124777932,9,0,,138572272
2019,124777947,63,600,23-MAY-19,138572288
2019,124773168,63,600,,138572289
2019,124781561,63,600,,138574107
2019,124773183,6,401,,138562275
2019,124773182,63,1,,138562274
2019,124777981,10,,,138572333
2019,124777981,11,2,,138572334
2019,124777985,36,1150,,138572338
2019,124777985,6,28,,138572337
2019,124777985,63,601,,138577339
2019,124777986,63,200,,138577340
2019,124777994,16,1000,,138577347
2019,124777996,3,500,,138577351
2019,124778003,10,,,138577357
2019,124781608,63,1,,138574170
2019,124778017,63,6000,,138577377
2019,124778021,13,1,,138577380
2019,124781631,20,723,,138574197
2019,124773216,10,,,138562310
2019,124773216,11,4,,138562311
2019,124778041,7,1000,,138577397
2019,124778041,26,600,,138577398
2019,124778041,16,40,,138574206
2019,124778040,16,400,,138577396
2019,124778069,63,14,,138577427
2019,124778076,11,2,,138577437
2019,124778076,10,,,138577436
2019,124778084,20,260,,138577447
2019,124778096,11,1,,138577462
2019,124778097,10,,,138577463
2019,124778097,11,1,,138577464
2019,124778104,3,641,,138577473
2019,124778118,63,137,,138577493
2019,124778119,63,500,,138577494
2019,124778128,11,5,,138582381
2019,124778135,4,1,,138577522
2019,124778135,63,68,,138577523
2019,124778142,63,330,,138577533
2019,124778149,10,,,138577542
2019,124778156,10,,,138577548
2019,124778164,10,,,138577556
2019,124778189,63,1500,,138577590
2019,124778197,10,,,138577606
2019,124778197,11,2,,138577607
2019,124778206,9,0,,138577616
2019,124778206,25,1,,138577617
2019,124778206,63,1,,138577618
2019,124778209,3,13000,,138577621
2019,124781741,29,500,,138574325
2019,124778214,10,,,138577630
2019,124778218,10,,,138577637
2019,124773314,11,2,,138582430
2019,124778245,10,,,138577671
2019,124778247,10,1,,138577674
2019,124778260,20,140,,138577692
2019,124778262,20,10,,138577696
2019,124781783,4,160,,138574366
2019,124778269,4,80,29-SEP-19,138577707
2019,124778276,63,6000,,138577715
2019,124778292,35,500,,138577729
2019,124778293,63,1600,,138577732
2019,124778293,27,450,,138577731
2019,124778293,17,2300,,138577730
2019,124778298,3,4000,,138577737
2019,124778312,9,0,,138577755
2019,124778315,67,1,,138577758
2019,124778319,11,2,,138577763
2019,124778319,10,,,138577762
2019,124778332,20,710,,138577773
2019,124778331,20,710,26-AUG-19,138577772
2019,124778341,38,2500,,138577782
2019,124778340,37,90,,138577781
2019,124778354,3,3000,,138577798
2019,124778355,63,1,,138577799
2019,124778367,29,1000,,138577811
2019,124778388,11,2,,138577845
2019,124778388,10,,,138577844
2019,124773362,67,1,,138582490
2019,124773362,63,75,,138582489
2019,124790433,39,5000,19-JUN-19,138584859
2019,124790433,38,1500,19-JUN-19,138576239
2019,124778952,13,1,02-AUG-19,138578540
2019,124778965,10,,,138578554
2019,124774117,19,180,,138578559
2019,124781922,3,9798,,138578584
2019,124774157,20,580,,138583412
2019,124781936,11,1,,138574537
2019,124781950,63,170,09-JAN-20,138578617
2019,124779023,63,170,,138574553
2019,124779062,63,1603,,138578666
2019,124779068,20,2801,,138578673
2019,124779123,10,,,138574669
2019,124779123,11,1,,138574670
2019,124774319,19,30,,138578789
2019,124779209,10,,,138578838
2019,124779217,29,100,,138578847
2019,124779218,67,1,,138578848
2019,124779243,20,15,,138578871
2019,124779253,25,695,,138578880
2019,124782147,19,20,,138574785
2019,124774375,23,100,,138578927
2019,124782160,19,100,,138574802
2019,124774398,26,500,,138583672
2019,124782174,63,534,,138574821
2019,124779326,63,62,,138574824
2019,124774446,10,,,138579035
2019,124782244,17,500,,138583725
2019,124782261,63,91,,138574918
2019,124774469,10,,,138574928
2019,124779458,11,1,,138579107
2019,124779467,38,20,,138579121
2019,124779470,6,1,,138579126
2019,124779503,63,1,,138574999
2019,124779539,63,56,,138579191
2019,124782354,6,25,02-MAY-19,138579200
2019,124782355,6,25,,138575036
2019,124779553,26,700,,138579207
2019,124779553,63,600,,138579208
2019,124779553,7,500,,138579206
2019,124782382,10,,,138579228
2019,124782382,11,10,,138575057
2019,124784683,10,,,138579347
2019,124784694,3,1,,138579358
2019,124784690,3,1,04-APR-19,138579355
2019,124782493,63,1,,138579400
2019,124784750,19,538,,138579425
2019,124784782,63,51,09-SEP-19,138575238
2019,124784783,63,51,,138579455
2019,124784810,63,800,,138579487
2019,124784809,63,800,17-DEC-19,138579486
2019,124784833,37,5000,02-SEP-19,138579514
2019,124784882,19,35,,138579561
2019,124789744,19,35,03-MAY-19,138584082
2019,124789762,19,328,,138584097
2019,124782648,19,389,,138575332
2019,124784925,63,50,05-NOV-19,138579624
2019,124784927,63,200,,138584117
2019,124778984,10,,,138578576
2019,124778989,38,25,,138578580
2019,124779005,36,299,,138578593
2019,124779269,63,59,01-DEC-19,138578899
2019,124779269,8,1,01-DEC-19,138578898
2019,124779270,6,22,,138578900
2019,124779270,8,1,,138578901
2019,124779270,63,59,,138578902
2019,124779269,6,22,01-DEC-19,138578897
2019,124774378,3,400,,138578928
2019,124782171,19,29,,138574815
2019,124779348,63,275,,138578990
2019,124782215,10,,,138574872
2019,124779397,20,690,,138579041
2019,124774467,25,20,,138579078
2019,124782301,4,50,,138574968
2019,124774491,63,1300,,138583775
2019,124774491,13,3380,,138583774
2019,124774500,20,1,,138583781
2019,124779534,63,8,,138579184
2019,124779548,3,1,,138579199
2019,124782363,3,1,02-AUG-19,138575041
2019,124784595,6,201,,138575075
2019,124784595,36,231,,138579252
2019,124784595,26,236,,138579251
2019,124784643,63,60,,138579309
2019,124789621,8,95,16-DEC-19,138583936
2019,124782446,8,95,,138575134
2019,124784708,63,1,,138579381
2019,124784737,6,50,,138579407
2019,124784765,29,100,,138579441
2019,124784773,63,1,,138579447
2019,124789717,13,1,,138584049
2019,124784867,13,1750,,138575280
2019,124789758,10,,,138579588
2019,124789766,63,4,,138579603
2019,124789777,19,333,,138579630
2019,124782672,7,1,,138575355
2019,124784961,10,,,138579669
2019,124784971,19,289,,138584150
2019,124782742,63,100,,138579754
2019,124789849,63,500,,138584195
2019,124789853,6,40,,138579764
2019,124789853,16,60,,138579765
2019,124789853,36,280,,138584198
2019,124785044,26,300,,138575460
2019,124785072,30,800,,138579813
2019,124789886,67,1,,138575488
2019,124789889,26,200,,138584233
2019,124785100,36,499,,138584240
2019,124785112,63,1,,138575519
2019,124785112,25,1,,138579856
2019,124785111,26,100,04-NOV-19,138579853
2019,124785112,8,1,,138579855
2019,124785111,8,1,04-NOV-19,138575517
2019,124785111,25,1,04-NOV-19,138579851
2019,124785112,26,100,,138579857
2019,124785111,63,1,04-NOV-19,138579854
2019,124782839,11,20,,138579911
2019,124782839,10,,,138579909
2019,124785177,20,30,06-JUL-19,138579926
2019,124782856,20,30,,138575583
2019,124782860,63,630,,138575590
2019,124785197,25,175,,138575598
2019,124785197,20,50,,138575596
2019,124782879,20,2500,,138579954
2019,124782931,63,333,,138580035
2019,124790012,10,,,138580066
2019,124790035,37,1,,138575725
2019,124785349,37,1,04-APR-19,138580109
2019,124782982,6,499,,138584421
2019,124785393,29,50,,138580159
2019,124783030,6,351,04-APR-19,138575779
2019,124783031,6,351,,138580178
2019,124783042,63,190,,138584477
2019,124790084,6,35,,138575796
2019,124790103,63,101025,,138584494
2019,124785460,20,1289,,138580236
2019,124785483,20,125,,138580265
2019,124785483,63,1,,138580266
2019,124785503,63,145,05-AUG-19,138584535
2019,124785504,63,145,,138580283
2019,124941081,20,4418,,138799246
2019,124945839,8,213,07-FEB-19,138803915
2019,124945840,8,213,,138803916
2019,124945844,10,,,138803918
2019,124945847,28,2500,,138803920
2019,124941115,63,70,,138799290
2019,124945858,63,219,,138803931
2019,124941163,10,,,138799346
2019,124937037,9,0,,138795470
2019,124937049,11,1,,138795482
2019,124937049,10,,,138795481
2019,124945889,63,0,23-MAR-19,138803963
2019,124945890,63,1,,138803964
2019,124945902,37,15000,,138803975
2019,124937083,26,100,,138799412
2019,124937092,10,,,138799427
2019,124945920,10,,,138803996
2019,124941279,20,369,,138799472
2019,124941283,10,,,138795582
2019,124941299,35,300,,138799497
2019,124941300,7,800,,138799498
2019,124941300,63,1000,,138799499
2019,124941326,63,50,,138799528
2019,124945967,11,1,,138795597
2019,124945967,10,,,138795596
2019,124937165,10,,,138799548
2019,124937165,11,1,,138795612
2019,124945981,20,798,,138804067
2019,124937179,20,80,,138795631
2019,124945992,10,,,138804083
2019,124945994,10,,,138804086
2019,124937190,20,1218,,138795641
2019,124946006,52,0,,138804097
2019,124941420,20,1150,,138799623
2019,124946024,8,15,,138804122
2019,124946029,20,1000,,138804127
2019,124946032,20,1008,,138804130
2019,124946034,10,,,138804135
2019,124946038,8,141,,138799647
2019,124937243,11,1,,138795704
2019,124946056,29,1,,138804159
2019,124941467,63,700,,138799679
2019,124941475,9,0,,138799687
2019,124946059,36,650,,138804166
2019,124946059,16,200,,138799701
2019,124946059,23,1200,,138799702
2019,124946059,15,1400,,138799700
2019,124946059,26,4000,,138804165
2019,124937267,20,189,,138795730
2019,124941491,7,1200,,138799707
2019,124941495,10,,,138799712
2019,124941495,11,1,,138799713
2019,124941498,19,54,,138804170
2019,124946063,19,54,26-FEB-19,138804169
2019,124946064,63,700,,138804171
2019,124937272,20,1,,138799727
2019,124946071,10,,,138804184
2019,124946072,6,7,,138804187
2019,124937277,8,3,28-FEB-19,138804186
2019,124937277,6,7,28-FEB-19,138804185
2019,124946072,8,3,,138804188
2019,124946073,63,11,,138804191
2019,124946076,10,,,138804194
2019,124946076,11,1,,138804195
2019,124941510,63,1099,,138799733
2019,124946084,21,1,,138804205
2019,124946085,63,159,,138804208
2019,124946091,63,13,,138804216
2019,124946095,26,800,,138804220
2019,124937289,63,29,20-JAN-19,138795761
2019,124937289,2,165,20-JAN-19,138795760
2019,124937290,2,165,,138795762
2019,124937290,63,29,,138795763
2019,124946101,11,1,,138804228
2019,124946101,10,,,138804227
2019,124946108,6,1100,,138799754
2019,124946112,26,170,24-JAN-19,138804238
2019,124937297,10,,,138804239
2019,124946113,17,30,,138795772
2019,124946113,26,170,,138795773
2019,124946121,11,1,,138795776
2019,124946121,10,,,138795775
2019,124946134,11,1,,138804257
2019,124946134,10,,,138804256
