"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2019,124782477,122336554,7,1,
2019,124782515,122336591,4,,
2019,124782558,122336640,7,,
2019,124782576,122336662,6,,
2019,124784855,122332455,4,,
2019,124782594,122332455,7,,
2019,124789739,122332465,7,,
2019,124789785,122330429,7,,
2019,124784963,122330451,7,1,
2019,124785007,122336813,7,,
2019,124789854,122330529,7,,
2019,124789877,122330556,4,,
2019,124782771,122330556,7,,
2019,124936944,122508961,7,,
2019,124936951,122508972,7,,
2019,124936955,122508976,7,,
2019,124941024,122512819,4,,
2019,124936962,122508982,1,,
2019,124936969,122508995,7,,
2019,124936970,122508998,4,,
2019,124941051,122512848,3,,
2019,124941056,122509006,5,,1
2019,124936976,122509006,7,1,
2019,124936978,122509012,4,,
2019,124936988,122509024,7,,
2019,124941092,122512895,6,,
2019,124937008,122509059,7,,
2019,124937024,122509080,4,,
2019,124937047,122509108,4,,
2019,124941193,122513021,7,,
2019,124937056,122509123,3,,
2019,124937071,122509141,7,,
2019,124937081,122513061,1,,
2019,124945926,122509185,4,,
2019,124941278,122513129,4,,
2019,124937135,122509215,7,,
2019,124941287,122509218,7,,
2019,124941327,122513186,7,,
2019,124937150,122509246,4,,
2019,124937167,122513212,7,,
2019,124941345,122509264,6,,
2019,124937170,122513221,4,,
2019,124941359,122517794,7,,
2019,124941369,122513239,3,,
2019,124941380,122509299,1,,
2019,124937198,122509305,7,,
2019,124937204,122509312,7,,
2019,124776654,122324936,6,,
2019,124776679,122326845,7,,
2019,124776699,122326863,6,,
2019,124772587,122324978,4,,
2019,124776755,122324985,6,,
2019,124776797,122320038,6,,
2019,124781020,122325000,6,,
2019,124772652,122325006,6,,
2019,124772709,122327100,7,,
2019,124776910,122327100,5,,
2019,124776973,122327175,7,,
2019,124776985,122325051,4,,
2019,124772771,122320176,7,,
2019,124772775,122327211,7,,
2019,124772774,122327211,5,,
2019,124777010,122327218,6,,
2019,124777019,122327233,6,,
2019,124777066,122325079,7,,
2019,124777064,122325079,4,,
2019,124772814,122320222,1,,
2019,124777077,122325088,6,,
2019,124777122,122327347,6,,
2019,124777155,122327376,7,,
2019,124772867,122325133,6,,
2019,124781151,122325139,6,,
2019,124781154,122320291,7,,
2019,124781161,122325146,7,,
2019,124777202,122327419,7,,
2019,124781173,122325159,1,,
2019,124777242,122327463,5,,
2019,124777243,122327463,7,,
2019,124772902,122320328,4,,
2019,124777283,122327504,6,,
2019,124781214,122327506,7,,
2019,124781216,122325206,6,,
2019,124777294,122327518,7,,
2019,124777306,122327533,1,,
2019,124781227,122325218,7,,
2019,124781231,122325223,7,,
2019,124772922,122320359,7,,
2019,124781232,122320359,4,,
2019,124777355,122327579,1,,
2019,124772940,122320379,7,1,
2019,124772939,122320379,4,,
2019,124777382,122327621,6,,
2019,124781278,122325287,6,,
2019,124777447,122327689,6,,
2019,124772989,122325301,4,,
2019,124781308,122325319,6,,
2019,124777510,122327754,6,,
2019,124781321,122325334,6,,
2019,124777535,122327776,7,,
2019,124781324,122325345,7,,
2019,124777544,122320467,5,,1
2019,124781329,122320467,7,1,
2019,124781339,122325357,6,,
2019,124781343,122325360,6,,
2019,124781347,122325364,4,,
2019,124781348,122325364,7,,
2019,124781354,122325374,7,,
2019,124777626,122325396,7,,
2019,124781377,122325403,7,,
2019,124777666,122325417,6,,
2019,124781390,122325419,5,,
2019,124781391,122325419,7,,
2019,124781395,122325423,6,,
2019,124781412,122327949,7,,
2019,124781420,122325454,7,,
2019,124781427,122325459,7,,
2019,124781432,122327981,7,,
2019,124781436,122320559,7,,
2019,124777739,122328006,5,,1
2019,124777740,122328006,7,1,
2019,124781455,122325498,6,,
2019,124773104,122325508,4,,
2019,124773108,122320581,7,,
2019,124773107,122320581,5,,
2019,124781473,122325522,7,,
2019,124777802,122325524,4,,
2019,124781475,122325524,7,,
2019,124781479,122325527,7,,
2019,124781481,122325530,4,,
2019,124781482,122325531,4,,
2019,124777819,122328099,7,,
2019,124777833,122328121,6,,
2019,124250296,121730277,7,,
2019,124247040,121730280,4,,
2019,124247051,121730292,7,,
2019,124239283,121730317,7,,
2019,124247067,121730317,5,,
2019,124239297,121745482,7,2,
2019,124247084,121730334,7,,
2019,124239335,121730356,4,,
2019,124247110,121730360,6,,
2019,124247153,121746245,6,,
2019,124247159,121730409,6,,
2019,124250465,121730416,7,,
2019,124250484,121745665,7,,
2019,124247185,121730445,6,,
2019,124239458,121745710,7,,
2019,124247206,121730472,7,,
2019,124239478,121730488,7,,
2019,124247222,121730495,7,,
2019,124250570,121730495,4,,
2019,124239487,121730502,5,,
2019,124247230,121730502,7,,
2019,124247236,121730509,7,,
2019,124247240,121745782,7,,
2019,124247250,121745801,7,,
2019,124239522,121745801,5,,
2019,124247269,121730545,1,,
2019,124239533,121730545,4,,
2019,124250643,121730550,5,,
2019,124239550,121730550,7,,
2019,124254605,121746482,4,,
2019,124247327,121730597,1,,
2019,124247335,121730605,7,,
2019,124247334,121730605,4,,
2019,124254633,121730615,7,,
2019,124247358,121730623,7,,
2019,124247374,121730635,7,,
2019,124247392,121730653,7,,
2019,124247391,121730653,5,,
2019,124256561,121748663,1,,
2019,124256562,121748663,4,,
2019,124249038,121757454,4,,
2019,124249042,121757458,6,,
2019,124249052,121757465,7,,
2019,124249060,121757473,5,,1
2019,124249061,121757473,7,1,
2019,124249066,121757484,6,,
2019,124256593,121748706,7,,
2019,124249070,121757492,7,,
2019,124249069,121757492,5,,
2019,124256600,121748716,7,,
2019,124249080,121757504,7,,
2019,124249085,121757511,6,,
2019,124256623,121753606,6,,
2019,124249107,121757530,6,,
2019,124249117,121757538,6,,
2019,124253170,121753638,7,,
2019,124249140,121757577,7,,
2019,124249141,121757578,6,,
2019,124249148,121757584,4,,
2019,124249152,121757587,5,,
2019,124249153,121757587,7,,
2019,124249155,121757590,6,,
2019,124249160,121757594,6,,
2019,124249167,121757603,5,,
2019,124249168,121757603,7,,
2019,124249176,121757610,7,,
2019,124253274,121757618,4,,
2019,124249180,121757621,5,,
2019,124249181,121757621,7,,
2019,124249184,121757624,7,,
2019,124249183,121757624,5,,
2019,124249185,121757627,6,,
2019,124249187,121757629,7,,
2019,124249190,121757632,7,,
2019,124249191,121757633,7,,
2019,124249193,121757635,6,,
2019,124249203,121757647,6,,
2019,124249210,121757654,3,,
2019,124249211,121757655,6,,
2019,124249216,121757662,6,,
2019,124249222,121757666,7,,
2019,124249225,121753845,6,,
2019,124249229,121757672,7,,
2019,124256837,121748969,7,,
2019,124249232,121757678,7,,
2019,124256848,121748981,4,,
2019,124256849,121748981,7,,
2019,124249243,121757687,6,,
2019,124253405,121753895,6,,
2019,124253412,121757705,6,,
2019,124249257,121757708,7,,
2019,124249260,121757712,7,,
2019,124249259,121757712,5,,
2019,124253431,121753926,6,,
2019,124249270,121757724,6,,
2019,124249272,121757726,4,,
2019,124249277,121757729,7,,
2019,124249278,121757730,7,,
2019,124249279,121757731,4,,
2019,124249282,121757734,6,,
2019,124249285,121757737,6,,
2019,124249294,121757746,6,,
2019,124253496,121757747,5,,1
2019,124256959,121757747,6,,
2019,124256960,121757747,7,1,
2019,124249300,121757753,6,,
2019,124256990,121749130,7,,
2019,124249309,121757771,7,,
2019,124249315,121757779,4,,
2019,124249319,121757785,7,,
2019,124257082,121749238,7,,
2019,124253687,121754166,5,,
2019,124253688,121754166,7,,
2019,124257087,121757856,7,,
2019,124253689,121757856,1,,
2019,124249386,121757869,6,,
2019,124249387,121757870,7,,
2019,124249390,121757873,6,,
2019,124249394,121757875,7,,
2019,124249393,121757875,3,,
2019,124249397,121757877,5,,1
2019,124249398,121757877,7,2,
2019,124249399,121757880,1,,
2019,124257107,121757881,6,,
2019,124249403,121757888,4,,
2019,124249404,121757888,7,,
2019,124249405,121757892,7,,
2019,124249407,121757895,3,,
2019,124249410,121757898,6,,
2019,124249411,121757899,6,,
2019,124249412,121757902,4,,
2019,124249424,121757914,7,,
2019,124249430,121757919,7,,
2019,124249431,121757920,7,1,
2019,124257159,121757923,4,,
2019,124249436,121757926,7,,
2019,124249439,121757929,7,,
2019,124253803,121754288,4,,
2019,124253802,121754288,1,,
2019,124253804,121754288,7,,
2019,124249446,121757936,7,,
2019,124249445,121757936,4,,
2019,124249447,121757938,7,,
2019,124257186,121757938,5,,
2019,124249450,121749358,7,,
2019,124249459,121757951,6,,
2019,124249460,121757953,4,,
2019,124253849,121757960,5,,
2019,124249467,121757960,7,,
2019,124249470,121757966,5,,
2019,124249471,121757966,7,,
2019,124249472,121757967,7,,
2019,124249474,121757969,6,,
2019,124249476,121757972,6,,
2019,124249481,121757977,4,,
2019,124249485,121757983,6,,
2019,124249489,121757988,4,,
2019,124249490,121757988,7,,
2019,124257261,121757990,7,,
2019,124257268,121749437,7,,
2019,124249496,121757991,5,,
2019,124253917,121757997,7,,
2019,124249504,121758003,6,,
2019,124249505,121758005,7,,
2019,124249509,121758010,4,,
2019,124253947,121758018,7,,
2019,124249520,121758029,7,,
2019,124249523,121758032,3,,
2019,124257299,121749474,6,,
2019,124257306,121749482,6,,
2019,124257310,121758044,7,,
2019,124249533,121758044,4,,
2019,124253968,121754458,7,,
2019,124257315,121758049,7,,
2019,124249538,121758055,6,,
2019,124249541,121758056,7,,
2019,120595064,117491346,7,1,
2019,124254753,121751110,4,,
2019,124247441,121751124,7,,
2019,124247451,121730712,6,,
2019,124254796,121746685,7,,
2019,124254812,121746708,6,,
2019,124247487,121730750,7,,
2019,124254852,121746751,6,,
2019,124247537,121730815,1,,
2019,124247541,121730820,6,,
2019,124254895,121746799,6,,
2019,124247574,121730855,6,,
2019,124251071,121751348,7,,
2019,124254705,121746054,6,,
2019,124247602,121730879,5,,
2019,124247603,121730879,7,,
2019,124247418,121730676,7,,
2019,124247615,121730894,6,,
2019,124254740,121746632,6,,
2019,124251104,121730900,7,,
2019,124247620,121730911,7,,
2019,124247621,121730913,7,,
2019,124254959,121751413,6,,
2019,124254970,121746893,4,,
2019,124251158,121751433,7,,
2019,124251188,121730958,7,,
2019,124251187,121730958,5,,
2019,124251199,121730965,7,,
2019,124251204,121730967,1,,
2019,124247671,121730970,6,,
2019,124251239,121730998,3,,
2019,124255051,121751542,6,,
2019,124247701,121731005,4,,
2019,124251262,121731014,7,,
2019,124247715,121731021,7,,
2019,124251273,121751578,7,1,
2019,124247737,121731051,6,,
2019,124247741,121731059,4,,
2019,124247742,121731059,7,,
2019,124257321,121758061,6,,
2019,124249546,121758064,7,,
2019,124249548,121758067,7,,
2019,124257334,121758069,6,,
2019,124249554,121758074,5,,1
2019,124249556,121758074,7,1,
2019,124249563,121758082,7,,
2019,124257344,121754505,4,,
2019,124249567,121758087,6,,
2019,124254022,121758094,7,,
2019,124257354,121749530,7,,
2019,124259580,121758097,6,,
2019,124259583,121758099,7,1,
2019,124254033,121754529,6,,
2019,124259590,121758104,6,,
2019,124259594,121758107,7,,
2019,124254048,121754551,6,,
2019,124259603,121758116,7,,
2019,124259602,121758116,5,,
2019,124259607,121758120,7,,
2019,124254062,121758123,7,,
2019,124259614,121758125,7,,
2019,124259626,121758134,6,,
2019,124259629,121758137,4,,
2019,124254089,121754589,7,,
2019,124254092,121758140,7,,
2019,124254091,121758140,5,,
2019,124259635,121758141,7,,
2019,124259637,121758143,5,,1
2019,124259638,121758143,7,1,
2019,124259642,121758148,5,,
2019,124259643,121758148,7,,
2019,124259646,121758151,5,,
2019,124259647,121758151,7,,
2019,124259655,121758158,7,,
2019,124257391,121758166,7,,
2019,124257393,121758168,1,,
2019,124257394,121758168,5,,
2019,124259663,121758168,7,,
2019,124257395,121749576,7,,
2019,124259673,121758173,7,,
2019,124259681,121758179,7,,
2019,124259685,121758183,4,,
2019,124257402,121758184,7,2,
2019,124259689,121758188,7,,
2019,124259697,121758199,7,,
2019,124259701,121758206,7,1,
2019,124259706,121758210,7,,
2019,124259709,121758213,6,,
2019,124259712,121758218,7,,
2019,124259714,121758220,7,,
2019,124259717,121758223,7,1,
2019,124259720,121758226,7,,
2019,124259722,121758228,7,,
2019,124259725,121758231,4,,
2019,124257413,121758235,7,,
2019,124259735,121758246,7,,
2019,124259738,121758249,6,,
2019,124259741,121758252,4,,
2019,124257428,121758260,7,,
2019,124257427,121758260,1,,
2019,124259751,121758264,7,,
2019,124259749,121758264,3,,
2019,124259756,121758267,7,,
2019,124259759,121758269,6,,
2019,124259760,121758271,7,,
2019,124259762,121758273,7,,
2019,124259764,121758275,7,,
2019,124259763,121758275,3,,
2019,124259768,121758277,6,,
2019,124259770,121758279,7,,
2019,124259773,121758282,7,,
2019,124259774,121758284,7,,
2019,124259776,121758286,7,,
2019,124259777,121758287,7,,
2019,124247329,121730598,6,,
2019,124247338,121730606,7,,
2019,124250732,121730610,7,,
2019,124247349,121730614,6,,
2019,124250807,121730645,5,,
2019,124247385,121730645,7,,
2019,124250818,121730654,7,,
2019,124247319,121730588,6,,
2019,124250816,121730654,1,,
2019,124254707,121730659,7,,
2019,124250827,121746060,7,,
2019,124254709,121746060,5,,
2019,124247404,121730668,7,,
2019,124247419,121730678,7,,
2019,124247423,121746094,7,,
2019,124250845,121746094,4,,
2019,124250846,121746094,5,,
2019,124254775,121746667,2,,
2019,124250893,121751148,6,,
2019,124247456,121730724,7,,
2019,124247465,121730730,7,,
2019,124254806,121730730,4,,
2019,124250911,121746700,6,,
2019,124250910,121746700,4,,
2019,124247493,121730756,4,,
2019,124254829,121730760,5,,
2019,124254830,121730760,7,,
2019,124247496,121730764,7,,
2019,124250963,121746737,7,,
2019,124247503,121730774,6,,
2019,124247505,121730776,5,,
2019,124247506,121730776,7,,
2019,124247513,121730782,6,,
2019,124247517,121730787,6,,
2019,124250990,121751250,6,,
2019,124254866,121730802,7,,
2019,124247558,121730835,6,,
2019,124247583,121751328,7,,
2019,124247582,121751328,5,,
2019,124247601,121730877,6,,
2019,124251092,121751366,6,,
2019,124247617,121730897,4,,
2019,124247635,121730932,6,,
2019,124247661,121730959,7,,
2019,124251217,121751506,7,,
2019,124255043,121730997,1,,
2019,124247698,121731004,7,,
2019,124251250,121731004,4,,
2019,124247707,121751560,7,,
2019,124251265,121751566,1,,
2019,124247712,121731018,6,,
2019,124251272,121751575,6,,
2019,124247727,121731037,6,,
2019,124251299,121731050,7,,
2019,124251298,121731050,5,,
2019,124255116,121747033,7,,
2019,124255119,121751647,7,,
2019,124255125,121731084,6,,
2019,124251353,121751674,7,,
2019,124247769,121751674,6,,
2019,124247768,121751674,5,,
2019,124247778,121756105,7,1,
2019,124247777,121756105,5,,1
2019,124251364,121756112,7,,
2019,124247802,121756132,7,,
2019,124247825,121756156,6,,
2019,124255207,121747143,6,,
2019,124247837,121756177,7,1,
2019,124247835,121756177,5,,1
2019,124247843,121756185,7,,
2019,124247861,121756209,4,,
2019,124251544,121756213,6,,
2019,124251585,121756247,7,,
2019,124251610,121747241,6,,
2019,124247915,121756271,5,,
2019,124247916,121756271,7,,
2019,124255293,121747247,4,,
2019,124247937,121756301,7,,
2019,124255314,121747267,1,,
2019,124251638,121751954,7,,
2019,124247941,121751954,5,,
2019,124247952,121756317,7,,
2019,124247953,121747282,6,,
2019,124247971,121756341,4,,
2019,124255346,121751999,7,,
2019,124251713,121752030,7,,
2019,124255366,121747324,7,,
2019,124251727,121756388,6,,
2019,124251741,121747352,7,,
2019,124255424,121756439,7,,
2019,124255428,121747383,6,,
2019,124248062,121752114,1,,
2019,124255433,121752118,7,,
2019,124248075,121756456,6,,
2019,124255447,121747403,6,,
2019,124248082,121752142,4,,
2019,124251827,121752158,6,,
2019,124251833,121756487,7,,
2019,124248109,121756492,4,,
2019,124255488,121756495,7,,
2019,124251881,121756508,4,,
2019,124251883,121756508,7,,
2019,124251891,121756514,6,,
2019,124255506,121747473,7,,
2019,124248152,121756535,6,,
2019,124255524,121756548,6,,
2019,124248168,121752294,4,,
2019,124255558,121752310,7,,
2019,124251978,121752322,6,,
2019,124255567,121752331,7,,
2019,124248193,121752331,5,,
2019,124251992,121752339,7,,
2019,124255576,121756587,6,,
2019,124248200,121756593,7,,
2019,124248203,121756596,7,,
2019,124248202,121756596,5,,
2019,124252021,121756599,7,,
2019,124252044,121756616,6,,
2019,124252051,121752391,7,,
2019,124248237,121756625,6,,
2019,124248239,121756628,7,,
2019,124255610,121756628,1,,
2019,124252064,121756628,4,,
2019,124248246,121752419,4,,
2019,124252107,121752443,6,,
2019,124248261,121756658,3,,
2019,124248270,121756670,7,,
2019,124252172,121756687,7,,
2019,124252184,121752505,6,,
2019,124248296,121756697,4,,
2019,124248295,121756697,1,,
2019,124252219,121756714,4,,
2019,124252220,121756714,7,,
2019,124248319,121752561,7,,
2019,124252252,121756729,6,,
2019,124248345,121756744,6,,
2019,124252278,121752601,7,,
2019,124252298,121747748,4,,
2019,124252308,121752638,7,,
2019,124248374,121752646,6,,
2019,124940449,122508428,6,,
2019,124940453,122512156,7,,
2019,124936466,122508434,7,,
2019,124936472,122508440,7,,
2019,124936471,122508438,4,,
2019,124936473,122517206,6,,
2019,124936474,122508442,6,,
2019,124936477,122508445,4,,
2019,124936476,122508444,7,,
2019,124936478,122508446,6,,
2019,124940469,122508450,7,,
2019,124936483,122512175,5,,
2019,124940466,122512175,7,,
2019,124936489,122517219,7,,
2019,124936496,122508464,7,,
2019,124936499,122508467,7,,
2019,124936498,122508467,5,,
2019,124940497,122508477,5,,
2019,124940498,122508477,7,,
2019,124945503,122512220,7,,
2019,124945505,122517241,7,,
2019,124247356,121730620,1,,
2019,124250753,121745965,7,,
2019,124247360,121730625,7,,
2019,124254639,121746522,7,,
2019,124254683,121746578,6,,
2019,124254701,121730656,7,,
2019,124247398,121730661,7,,
2019,124254721,121746615,6,,
2019,124247430,121746639,1,,
2019,124247439,121730701,7,,
2019,124254769,121730703,7,,
2019,124247443,121730705,7,,
2019,124250920,121730733,4,,
2019,124250922,121730734,6,,
2019,124247525,121730798,7,,
2019,124247527,121730800,4,,
2019,124247544,121730822,6,,
2019,124247554,121730830,7,,
2019,124247553,121730830,5,,
2019,124247577,121746821,6,,
2019,124251061,121730862,5,,
2019,124254918,121730862,7,,
2019,124247584,121730864,6,,
2019,124247590,121730867,7,,
2019,124247612,121730890,6,,
2019,124247624,121730918,7,,
2019,124247643,121751439,7,,
2019,124251175,121751456,7,,
2019,124255036,121730987,7,,
2019,124251235,121751528,3,,
2019,124247708,121731011,7,,
2019,124251266,121731017,7,,
2019,124251264,121731017,5,,
2019,124255085,121747004,7,,
2019,124255087,121751600,7,,
2019,124251370,121756116,4,,
2019,124247791,121756122,5,,
2019,124247792,121756122,7,,
2019,124251429,121747102,7,,
2019,124251428,121747102,1,,
2019,124247820,121756151,4,,
2019,124255216,121756183,7,1,
2019,124247841,121756183,5,,1
2019,124247849,121756191,4,,
2019,124247850,121756191,7,,
2019,124247862,121751855,6,,
2019,124251557,121756220,5,,
2019,124247873,121756220,7,,
2019,124251578,121756236,6,,
2019,124247894,121756245,7,,
2019,124251592,121756248,5,,
2019,124247896,121756248,7,,
2019,124247909,121756263,7,,
2019,124247914,121756267,6,,
2019,124255297,121756277,7,,
2019,124255309,121751944,7,,
2019,124247962,121756332,7,,
2019,124247974,121751990,6,,
2019,124251690,121752007,6,,
2019,124251695,121752014,7,,
2019,124255370,121747329,7,,
2019,124255368,121747329,5,,
2019,124251739,121747348,4,,
2019,124248029,121756408,7,,
2019,124248050,121752096,4,,
2019,124251768,121752096,7,,
2019,124251793,121747400,7,,
2019,124251822,121756472,7,,
2019,124251830,121756485,7,,
2019,124248106,121747436,7,,
2019,124251861,121756499,7,,
2019,124248125,121756510,7,,
2019,124248132,121756516,6,,
2019,124248141,121756525,6,,
2019,124251905,121756532,4,,
2019,124251907,121756532,7,,
2019,124251906,121756532,5,,
2019,124255512,121752240,6,,
2019,124255517,121747481,7,,
2019,124248167,121752287,7,,
2019,124255547,121756565,7,,
2019,124248178,121756572,6,,
2019,124248183,121752309,6,,
2019,124251980,121756582,6,,
2019,124252005,121752350,5,,
2019,124252006,121752350,7,,
2019,124252012,121756597,6,,
2019,124252013,121756597,7,,
2019,124255582,121756597,5,,
2019,124248214,121752375,6,,
2019,124248226,121752388,7,,
2019,124252048,121752388,4,,
2019,124252089,121752422,5,,
2019,124252090,121752422,7,,
2019,124248253,121756649,7,,
2019,124248257,121756655,7,,
2019,124248260,121747619,4,,
2019,124255643,121756669,5,,
2019,124248269,121756669,7,,
2019,124248275,121756674,6,,
2019,124252158,121752487,6,,
2019,124777846,122325557,7,,
2019,124777845,122325557,4,,
2019,124781505,122325560,7,,
2019,124781515,122325573,4,,
2019,124781516,122325573,7,,
2019,124781518,122325576,6,,
2019,124781520,122325579,4,,
2019,124777902,122328189,4,,
2019,124781541,122325610,7,,
2019,124781546,122325616,7,,
2019,124781553,122325623,7,,
2019,124781560,122325630,7,,
2019,124781567,122325641,7,,
2019,124777974,122328274,7,,
2019,124781588,122325659,7,,
2019,124781603,122325674,4,,
2019,124778011,122325684,7,,
2019,124778020,122325692,5,,
2019,124781618,122325692,7,,
2019,124781627,122325701,4,,
2019,124773219,122320703,6,,
2019,124781640,122325712,4,,
2019,124781645,122325718,7,,
2019,124781655,122325730,6,,
2019,124778072,122325731,6,,
2019,124781658,122325734,6,,
2019,124781666,122325740,7,,
2019,124781669,122325744,6,,
2019,124781671,122325747,6,,
2019,124781672,122325748,7,,
2019,124778106,122325748,5,,
2019,124781678,122325753,6,,
2019,124781680,122328454,6,,
2019,124773296,122325779,7,,
2019,124781711,122325782,6,,
2019,124781722,122325791,7,,
2019,124781727,122325796,6,,
2019,124781737,122325808,5,,
2019,124781738,122325808,7,,
2019,124781739,122325809,7,,
2019,124781742,122325815,7,,
2019,124778225,122325826,7,,
2019,124781756,122325831,4,,
2019,124781757,122325831,7,,
2019,124781758,122320831,7,,
2019,124781768,122325836,7,,
2019,124773322,122325842,5,,
2019,124773323,122325842,7,,
2019,124781779,122325846,7,,
2019,124781778,122325846,4,,
2019,124778265,122320846,7,,
2019,124778278,122325860,7,,
2019,124781797,122328663,7,,
2019,124781796,122328663,5,,
2019,124778291,122325869,4,,
2019,124773339,122325879,7,,
2019,124778328,122328713,1,,
2019,124778330,122328713,4,,
2019,124781824,122325898,6,,
2019,124781833,122325902,6,,
2019,124781834,122325904,6,,
2019,124778362,122325907,5,,
2019,124778363,122325907,7,,
2019,124781837,122325908,4,,
2019,124781838,122325908,7,,
2019,124781842,122325910,4,,
2019,124781848,122325916,6,,
2019,124781854,122325923,1,,
2019,124781855,122325923,4,,
2019,124781860,122325926,6,,
2019,124781864,122325932,6,,
2019,124778398,122328787,7,,
2019,124781868,122328793,7,,
2019,124781870,122325940,7,,
2019,124781871,122325941,1,,
2019,124781872,122325941,4,,
2019,124778426,122320931,6,,
2019,124778438,122328831,4,,
2019,124781876,122325949,1,,
2019,124781877,122325951,6,,
2019,124781878,122325952,7,,
2019,124781881,122325954,5,,
2019,124781882,122325954,7,,
2019,124781887,122325960,7,,
2019,124781890,122325963,7,,
2019,124781891,122325965,7,,
2019,124781623,122325697,6,,
2019,124781624,122325698,7,,
2019,124781636,122325708,7,,
2019,124781635,122325708,5,,
2019,124781899,122325975,7,,
2019,124781917,122331779,7,,
2019,124781932,122326004,7,,
2019,124781944,122326017,7,,
2019,124781947,122326022,7,,
2019,124795838,122340452,7,,
2019,124795843,122340458,3,,
2019,124795844,122340459,4,,
2019,124795847,122340462,5,,
2019,124795848,122340462,7,,
2019,124792797,122340481,7,,
2019,124795866,122340485,5,,
2019,124795865,122340485,4,,
2019,124795867,122340485,7,,
2019,124795868,122340489,7,,
2019,124787997,122343850,5,,
2019,124787998,122343850,7,,
2019,124795871,122340494,7,,
2019,124795874,122340498,7,,
2019,124795879,122340504,1,,
2019,124795882,122343866,7,,
2019,124795885,122340511,4,,
2019,124788017,122340514,1,,
2019,124795886,122340514,5,,
2019,124795890,122340518,7,,
2019,124795899,122340527,7,,
2019,124795901,122340530,7,,
2019,124795904,122340533,7,,
2019,124795914,122340539,7,,
2019,124795915,122340540,7,,
2019,124795917,122340542,4,,
2019,124795925,122340553,7,,
2019,124795928,122340556,4,,
2019,124795932,122340562,7,,
2019,124788050,122343915,7,,
2019,124795937,122340566,7,,
2019,124788055,122340572,4,,
2019,124788060,122335883,5,,
2019,124795945,122335883,7,,
2019,124788061,122343927,7,,
2019,124795948,122335887,7,,
2019,124795952,122340578,7,,
2019,124795955,122340580,6,,
2019,124792881,122340582,7,,
2019,124792884,122340583,7,,
2019,124795961,122340585,7,,
2019,124788073,122343946,6,,
2019,124788075,122340594,4,,
2019,124792892,122343959,7,,
2019,124788091,122335911,5,,
2019,124788093,122340619,7,,
2019,124795991,122340622,7,,
2019,124795995,122340628,7,,
2019,124796000,122340631,4,,
2019,124796010,122340641,7,,
2019,124788104,122340642,7,,
2019,124788106,122340646,4,,
2019,124788107,122340647,4,,
2019,124796016,122340652,7,,
2019,124796021,122340657,4,,
2019,124796024,122340660,7,,
2019,124796026,122340662,4,,
2019,124796029,122340667,7,,
2019,124796030,122340668,5,,
2019,124796031,122340668,7,,
2019,124796037,122340674,7,,
2019,124796039,122340675,7,1,
2019,124796041,122340677,7,,
2019,124796044,122340680,4,,
2019,124796053,122340689,7,,
2019,124796056,122340692,7,,
2019,124788120,122343997,3,,
2019,124796064,122340700,7,,
2019,124796065,122340701,7,,
2019,124789913,122330607,5,,
2019,124785220,122330707,7,,
2019,124785246,122332714,4,,
2019,124785312,122337045,1,,
2019,124782972,122337069,4,,
2019,124785344,122337071,7,,
2019,124782994,122330888,7,,
2019,124783010,122337107,7,,
2019,124785407,122337118,7,,
2019,124785416,122337128,7,,
2019,124785432,122330957,7,,
2019,124783054,122330974,4,,
2019,124790098,122330981,6,,
2019,124785514,122332884,7,,
2019,124790153,122337216,4,,
2019,124790169,122337237,7,,
2019,124783147,122337247,7,,
2019,124785557,122341125,4,,
2019,124785561,122337264,6,,
2019,124785575,122337273,6,,
2019,124783187,122332944,4,,
2019,124783188,122332944,7,,
2019,124783202,122341188,7,,
2019,124783219,122341213,7,,
2019,124785669,122341233,7,,
2019,124785719,122341282,7,,
2019,124785717,122341282,5,,
2019,124783279,122337407,7,,
2019,124790297,122337424,7,,
2019,124790306,122333031,7,,
2019,124785760,122341321,7,,
2019,124785811,122337474,7,,
2019,124790343,122341379,7,,
2019,124790339,122341379,5,,
2019,124783346,122337490,7,,
2019,124790355,122341394,7,,
2019,124790393,122341433,4,,
2019,124790408,122337534,4,,
2019,124790406,122337534,1,,
2019,124785936,122337600,4,,
2019,124785937,122337600,7,,
2019,124785943,122341498,7,,
2019,124783429,122341498,5,,
2019,124790458,122333203,7,,
2019,124790456,122333203,5,,
2019,124790469,122341530,7,,
2019,124786032,122337714,7,,
2019,124783557,122341642,7,,
2019,124783592,122341685,6,,
2019,124783597,122337796,7,,
2019,124786132,122341703,7,,
2019,124783610,122341703,5,,
2019,124783649,122333390,1,,
2019,124783664,122341761,7,,
2019,124786187,122333404,7,,
2019,124786199,122337886,6,,
2019,124786204,122333414,6,,
2019,124790665,122333423,4,,
2019,124786219,122333423,7,,
2019,124790680,122337915,7,,
2019,124790693,122333461,7,,
2019,124783780,122341924,5,,
2019,124786330,122341924,7,,
2019,124783796,122338021,7,,
2019,124783809,122341966,7,,
2019,124790779,122341978,6,,
2019,124786387,122338073,7,,
2019,124786419,122333619,4,,
2019,124790822,122338115,5,,
2019,124790824,122338115,7,,
2019,124790821,122338115,3,,
2019,124790865,122338155,4,,
2019,124790881,122338174,7,,
2019,124786481,122333674,7,,
2019,124783917,122333674,5,,
2019,124786515,122338211,7,,
2019,124783957,122333703,1,,
2019,124786536,122338241,6,,
