"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2019,4,147382073
2019,4,147373909
2019,4,147377552
2019,4,147382081
2019,4,147377559
2019,4,147382091
2019,4,147382101
2019,4,147382105
2019,4,147382112
2019,4,147377576
2019,4,147373942
2019,4,147373947
2019,4,147377578
2019,4,147382125
2019,4,147382129
2019,4,147373955
2019,4,147382158
2019,4,147382161
2019,4,147373978
2019,4,147382177
2019,4,147377597
2019,4,147377596
2019,4,147377602
2019,4,147373981
2019,4,147373982
2019,4,147373992
2019,4,147370006
2019,4,147386768
2019,4,147386750
2019,4,147385299
2019,4,147386769
2019,4,147385325
2019,4,147385324
2019,4,147379751
2019,4,147385332
2019,4,147379756
2019,4,147379755
2019,4,147385356
2019,4,147385353
2019,4,147379770
2019,4,147385362
2019,4,147385370
2019,4,147379773
2019,4,147385375
2019,4,147386813
2019,4,147386818
2019,4,147386814
2019,4,147385392
2019,4,147386827
2019,4,147385402
2019,4,147385410
2019,4,147379808
2019,4,147385432
2019,4,147379812
2019,4,147386861
2019,4,147386856
2019,4,147386855
2019,4,147379829
2019,4,147385455
2019,4,147385454
2019,4,147386879
2019,4,147385476
2019,4,147379849
2019,4,147385486
2019,4,147385485
2019,4,147379856
2019,4,147379855
2019,4,147379857
2019,4,147385495
2019,4,147379860
2019,4,147385500
2019,4,147385499
2019,4,147385505
2019,4,147385506
2019,4,147385512
2019,4,147385511
2019,4,147385515
2019,4,147385522
2019,4,147386917
2019,4,147385527
2019,4,147385542
2019,4,147379892
2019,4,147386933
2019,4,147385565
2019,4,147386947
2019,4,147386948
2019,4,147386949
2019,4,147386952
2019,4,147385583
2019,4,147379919
2019,4,147385593
2019,4,147385603
2019,4,147379946
2019,4,147385618
2019,4,147379983
2019,4,147385696
2019,4,147385724
2019,4,147385723
2019,4,147385740
2019,4,147385741
2019,4,147385758
2019,4,147380050
2019,4,147387111
2019,4,147385794
2019,4,147385810
2019,4,147387142
2019,4,147385835
2019,4,147387151
2019,4,147380100
2019,4,147380114
2019,4,147380132
2019,4,147385921
2019,4,147385927
2019,4,147385975
2019,4,147387264
2019,4,147385989
2019,4,147385988
2019,4,147380187
2019,4,147380227
2019,4,147386047
2019,4,147386052
2019,4,147387351
2019,4,147380263
2019,4,147386087
2019,4,147386091
2019,4,147386128
2019,4,147382209
2019,4,147374012
2019,4,147382235
2019,4,147382196
2019,4,147382233
2019,4,147382240
2019,4,147374028
2019,4,147377633
2019,4,147382242
2019,4,147382252
2019,4,147382258
2019,4,147382263
2019,4,147374041
2019,4,147374048
2019,4,147382268
2019,4,147382274
2019,4,147382277
2019,4,147377659
2019,4,147374056
2019,4,147374062
2019,4,147374064
2019,4,147377678
2019,4,147382310
2019,4,147377683
2019,4,147382319
2019,4,147382330
2019,4,147382336
2019,4,147377702
2019,4,147377699
2019,4,147382352
2019,4,147374110
2019,4,147382367
2019,4,147374113
2019,4,147382374
2019,4,147374119
2019,4,147374118
2019,4,147382391
2019,4,147382400
2019,4,147377729
2019,4,147382410
2019,4,147377737
2019,4,147377739
2019,4,147382422
2019,4,147374142
2019,4,147382430
2019,4,147382435
2019,4,147382438
2019,4,147382439
2019,4,147382440
2019,4,147382442
2019,4,147377770
2019,4,147377768
2019,4,147377772
2019,4,147382468
2019,4,147374194
2019,4,147382477
2019,4,147382479
2019,4,147374202
2019,4,147382488
2019,4,147374204
2019,4,147374210
2019,4,147382500
2019,4,147374215
2019,4,147382513
2019,4,147382512
2019,4,147374226
2019,4,147374229
2019,4,147382526
2019,4,147374235
2019,4,147382530
2019,4,147382531
2019,4,147382544
2019,4,147374248
2019,4,147382547
2019,4,147377831
2019,4,147382572
2019,4,147377841
2019,4,147382586
2019,4,147382584
2019,4,147377853
2019,4,147374283
2019,4,147382593
2019,4,147382592
2019,4,147382594
2019,4,147374297
2019,4,147382600
2019,4,147377870
2019,4,147374322
2019,4,147382631
2019,4,147374323
2019,4,147382635
2019,4,147382634
2019,4,147374335
2019,4,147374345
2019,4,147374346
2019,4,147374359
2019,4,147374354
2019,4,147374363
2019,4,147374366
2019,4,147382670
2019,4,147377915
2019,4,147374391
2019,4,147382707
2019,4,147382704
2019,4,147382705
2019,4,147382712
2019,4,147374399
2019,4,147382718
2019,4,147374411
2019,4,147374416
2019,4,147374415
2019,4,147374428
2019,4,147377943
2019,4,147382747
2019,4,147382757
2019,4,147382763
2019,4,147374449
2019,4,147382766
2019,4,147377958
2019,4,147374462
2019,4,147382778
2019,4,147374456
2019,4,147374463
2019,4,147374485
2019,4,147374489
2019,4,147377975
2019,4,147377974
2019,4,147377981
2019,4,147382801
2019,4,147374498
2019,4,147382812
2019,4,147374503
2019,4,147382821
2019,4,147382831
2019,4,147382825
2019,4,147382832
2019,4,147382828
2019,4,147382845
2019,4,147382844
2019,4,147374534
2019,4,147382855
2019,4,147378013
2019,4,147382862
2019,4,147374555
2019,4,147374553
2019,4,147382886
2019,4,147374565
2019,4,147378040
2019,4,147378041
2019,4,147382902
2019,4,147374580
2019,4,147374587
2019,4,147382918
2019,4,147382917
2019,4,147378059
2019,4,147378065
2019,4,147382933
2019,4,147374612
2019,4,147382936
2019,4,147382947
2019,4,147382949
2019,4,147378084
2019,4,147382980
2019,4,147382981
2019,4,147378098
2019,4,147374658
2019,4,147378104
2019,4,147383004
2019,4,147383002
2019,4,147374664
2019,4,147374668
2019,4,147383020
2019,4,147378122
2019,4,147383019
2019,4,147374680
2019,4,147383050
2019,4,147374708
2019,4,147378155
2019,4,147378160
2019,4,147378162
2019,4,147374734
2019,4,147374736
2019,4,147374746
2019,4,147383083
2019,4,147383082
2019,4,147383091
2019,4,147374750
2019,4,147383097
2019,4,147383092
2019,4,147383106
2019,4,147383110
2019,4,147383112
2019,4,147378206
2019,4,147378212
2019,4,147374807
2019,4,147378239
2019,4,147383159
2019,4,147378243
2019,4,147378242
2019,4,147378245
2019,4,147374838
2019,4,147374841
2019,4,147374842
2019,4,147374847
2019,4,147383194
2019,4,147383201
2019,4,147383222
2019,4,147383233
2019,4,147383231
2019,4,147374885
2019,4,147374888
2019,4,147383244
2019,4,147374890
2019,4,147378672
2019,4,147378671
2019,4,147375443
2019,4,147378689
2019,4,147378682
2019,4,147375451
2019,4,147375450
2019,4,147375469
2019,4,147375468
2019,4,147375464
2019,4,147375475
2019,4,147378717
2019,4,147375486
2019,4,147375487
2019,4,147383866
2019,4,147383867
2019,4,147383868
2019,4,147375500
2019,4,147375503
2019,4,147383882
2019,4,147375515
2019,4,147375517
2019,4,147375524
2019,4,147383898
2019,4,147375531
2019,4,147378756
2019,4,147375536
2019,4,147375538
2019,4,147378767
2019,4,147378768
2019,4,147383925
2019,4,147383923
2019,4,147383926
2019,4,147383933
2019,4,147378774
2019,4,147375559
2019,4,147383945
2019,4,147375580
2019,4,147378788
2019,4,147378789
2019,4,147378796
2019,4,147378801
2019,4,147383957
2019,4,147383961
2019,4,147383965
2019,4,147383964
2019,4,147378817
2019,4,147383987
2019,4,147375621
2019,4,147375620
2019,4,147378837
2019,4,147384004
2019,4,147375640
2019,4,147384010
2019,4,147384009
2019,4,147384018
2019,4,147384024
2019,4,147375659
2019,4,147384029
2019,4,147384040
2019,4,147384052
2019,4,147375669
2019,4,147384065
2019,4,147378882
2019,4,147378886
2019,4,147384069
2019,4,147378887
2019,4,147375679
2019,4,147378889
2019,4,147378890
2019,4,147378894
2019,4,147384089
2019,4,147375698
2019,4,147378915
2019,4,147384124
2019,4,147378923
2019,4,147384136
2019,4,147384142
2019,4,147375744
2019,4,147375749
2019,4,147375763
2019,4,147375769
2019,4,147384168
2019,4,147375779
2019,4,147378958
2019,4,147375781
2019,4,147375780
2019,4,147375798
2019,4,147375800
2019,4,147384191
2019,4,147384192
2019,4,147378980
2019,4,147375819
2019,4,147384215
2019,4,147378995
2019,4,147384226
2019,4,147375837
2019,4,147384241
2019,4,147379012
2019,4,147375849
2019,4,147375859
2019,4,147384259
2019,4,147375864
2019,4,147384271
2019,4,147375877
2019,4,147384283
2019,4,147384302
2019,4,148777593
2019,4,148773380
2019,4,148769308
2019,4,148769313
2019,4,148777646
2019,4,148777648
2019,4,148777686
2019,4,148777685
2019,4,148773490
2019,4,148773493
2019,3,148769513
2019,4,148770065
2019,4,148777959
2019,4,148777960
2019,4,148770074
2019,4,147372700
2019,4,147370035
2019,4,147370052
2019,4,147370075
2019,4,147370084
2019,4,147376827
2019,4,147372783
2019,4,147370012
2019,4,147370139
2019,4,147370146
2019,4,147370144
2019,4,147372816
2019,4,147370173
2019,4,147370201
2019,4,147370205
2019,4,147370270
2019,4,147370302
2019,4,147370333
2019,4,147370342
2019,4,147372927
2019,4,147372934
2019,4,147370397
2019,4,147370417
2019,4,147370470
2019,4,147380488
2019,4,147391460
2019,4,147387638
2019,4,147380502
2019,4,147391488
2019,4,147391499
2019,4,147391506
2019,4,147391519
2019,4,147391528
2019,4,147391557
2019,4,147387693
2019,4,147391592
2019,4,147387726
2019,4,147380571
2019,4,147391625
2019,4,147391630
2019,4,147391632
2019,4,147380579
2019,4,147391645
2019,4,147380586
2019,4,147391675
2019,4,147391679
2019,4,147387786
2019,4,147387785
2019,4,147387784
2019,4,147391709
2019,4,147391733
2019,4,147387803
2019,4,147387804
2019,4,147391759
2019,4,147380635
2019,4,147391771
2019,4,147387831
2019,4,147380641
2019,4,147387838
2019,4,147380652
2019,4,147391816
2019,4,147391815
2019,4,147391835
2019,4,147380672
2019,4,147391846
2019,4,147380677
2019,4,147380679
2019,4,147387888
2019,4,147380690
2019,4,147380696
2019,4,147391904
2019,4,147380707
2019,4,147391916
2019,4,147391924
2019,4,147387934
2019,4,147380733
2019,4,147380734
2019,4,147387953
2019,4,147387959
2019,4,147391952
2019,4,147391958
2019,4,147380743
2019,4,147380747
2019,4,147380749
2019,4,147380753
2019,4,147387985
2019,4,147380779
2019,4,147388022
2019,4,147388021
2019,4,147392063
2019,4,147392064
2019,4,147392078
2019,4,147388054
2019,4,147388058
2019,4,147380809
2019,4,147388057
2019,4,147388064
2019,4,147380816
2019,4,147392108
2019,4,147392117
2019,4,147392140
2019,4,147380831
2019,4,147380838
2019,4,147388101
2019,3,148056085
2019,4,148049679
2019,4,148057120
2019,4,148049700
2019,4,148049707
2019,4,148068690
2019,4,148060471
2019,4,148065605
2019,4,148060497
2019,4,148068735
2019,4,148065624
2019,4,148060534
2019,4,148060548
2019,4,148065649
2019,4,148065653
2019,4,148068790
2019,4,148060607
2019,4,148068804
2019,4,148068808
2019,4,148068810
2019,4,148068812
2019,4,148065691
2019,4,148068834
2019,4,148060666
2019,4,148060668
2019,4,148060682
2019,4,148068853
2019,4,148068852
2019,4,148060724
2019,4,148068904
2019,4,148068909
2019,4,148068921
2019,4,148068920
2019,4,148068928
2019,4,148065744
2019,4,148065748
2019,4,148065752
2019,4,148060789
2019,4,148060806
2019,4,148060813
2019,4,148068977
2019,4,148068978
2019,4,148068979
2019,4,148060826
2019,4,148069003
2019,4,148060851
2019,4,148069019
2019,4,148069035
2019,4,148069040
2019,4,148060914
2019,4,148065796
2019,3,148060934
2019,4,148069096
2019,4,148065799
2019,3,148060955
2019,3,148060956
2019,4,148069107
2019,4,148060978
2019,4,148069138
2019,4,148069140
2019,4,148069149
2019,4,148069150
2019,4,148069162
2019,4,148069172
2019,4,148069187
2019,4,148069185
2019,4,148069197
2019,4,148069206
2019,4,148069226
2019,4,148069227
2019,4,148069258
2019,4,148069280
2019,4,148061146
2019,4,148061152
2019,4,148065853
2019,4,148071186
2019,4,148069340
2019,4,148069339
2019,4,148069347
2019,4,148069346
2019,4,148069356
2019,4,148071240
2019,4,148065872
2019,4,148065871
2019,4,148071263
2019,4,148069392
2019,4,148069391
2019,4,148069396
2019,4,148069404
2019,4,148069414
2019,4,148069421
2019,4,148069422
2019,4,148065895
2019,4,148065894
2019,4,148069441
2019,4,148069440
2019,4,148069445
2019,4,148071330
2019,4,148069452
2019,4,148071358
2019,4,148071361
2019,4,148071362
2019,4,148065924
2019,4,148071394
2019,4,148071398
2019,4,148065926
2019,4,148069486
2019,4,148071408
2019,4,148071413
2019,4,148069502
2019,4,148065938
2019,4,148069504
2019,4,148069503
2019,4,148069508
2019,4,148069510
2019,4,148069515
2019,4,148069519
2019,4,148069518
2019,4,148069521
2019,4,148069524
2019,4,148069529
2019,3,148069536
2019,4,148069539
2019,4,148069550
2019,4,148069568
2019,4,148065979
2019,4,148065980
2019,4,148069572
2019,4,148069573
2019,4,148069577
2019,4,148071518
2019,4,148069583
2019,4,148069588
2019,4,148066026
2019,4,148071564
2019,4,148069595
2019,4,148069596
2019,4,148069599
2019,4,148069600
2019,4,148069602
2019,4,148069604
2019,4,148069607
2019,4,148069621
2019,4,148069620
2019,4,148069623
2019,4,148066046
2019,4,148069627
2019,4,148069630
2019,4,148069633
2019,4,148069636
2019,4,148069638
2019,4,148069643
2019,4,148069646
2019,4,148066069
2019,4,148069658
2019,4,148069662
2019,4,148066082
2019,4,148066084
2019,4,148071624
2019,4,148069669
2019,4,148069680
2019,4,148069679
2019,4,148069681
2019,4,148071635
2019,4,148069684
2019,4,148066101
2019,4,148069699
2019,4,148066120
2019,4,148066122
2019,4,148069705
2019,4,148069708
2019,4,148069709
2019,4,148069707
2019,4,148071660
2019,4,148069714
2019,4,148071668
2019,4,148069725
2019,4,148069728
2019,4,148069731
2019,4,148069733
2019,4,148069735
2019,4,148069739
2019,4,148071676
2019,4,148069746
2019,4,148069749
2019,1,148069750
2019,4,148069751
2019,4,148069754
2019,4,148069758
2019,4,148069760
2019,4,148071692
2019,4,148069771
2019,4,148069770
2019,4,148069777
2019,4,148071706
2019,4,148069791
2019,4,148069794
2019,4,148069797
2019,4,148069805
2019,4,148076210
2019,4,148069808
2019,4,148069812
2019,4,148076229
2019,4,148069825
2019,4,148069828
2019,4,148069844
2019,4,148071766
2019,4,148069855
2019,4,148069858
2019,4,148071771
2019,4,148069860
2019,4,148076268
2019,4,148076269
2019,4,148069871
2019,4,148069878
2019,4,148076281
2019,4,148076283
2019,4,148069883
2019,4,148069884
2019,4,148069888
2019,4,148076289
2019,4,148071786
2019,4,148071787
2019,4,148069904
2019,4,148069908
2019,4,148069909
2019,4,148071790
2019,4,148071792
2019,4,148069922
2019,4,148069926
2019,4,148069929
2019,4,148069932
2019,4,148069933
2019,4,148069937
2019,4,148069939
2019,4,148076316
2019,4,148076318
2019,4,148069948
2019,4,148069951
2019,4,148069961
2019,4,148069963
2019,4,148069968
2019,4,148069970
2019,4,148069974
2019,4,148069976
2019,4,148069978
2019,4,148069981
2019,4,148069984
2019,4,148069985
2019,4,148069990
2019,4,148069992
2019,4,148076333
2019,4,148069998
2019,4,148069999
2019,4,148070002
2019,4,148070004
2019,4,148070005
2019,4,148070011
2019,4,148070012
2019,4,148070013
2019,4,148070014
2019,4,148070015
2019,4,148076347
2019,4,148076349
2019,4,148070017
2019,4,148076352
2019,4,148070019
2019,4,148070022
2019,4,148070023
2019,4,148076358
2019,4,148070024
2019,4,148070025
2019,4,148070026
2019,4,148070027
2019,4,148070028
2019,4,148070029
2019,4,147380837
2019,4,147388106
2019,4,147388113
2019,4,147380860
2019,4,147380868
2019,4,147392232
2019,4,147388168
2019,4,147388171
2019,4,147380897
2019,4,147380898
2019,4,147388195
2019,4,147392266
2019,4,147392302
2019,4,147380935
2019,4,147380934
2019,4,147380936
2019,4,147380939
2019,4,147388222
2019,4,147380949
2019,4,147392334
2019,4,147392338
2019,4,147392341
2019,4,147392343
2019,4,147380961
2019,4,147380964
2019,4,147388258
2019,4,147388259
2019,4,147388273
2019,4,147380988
2019,4,147388294
2019,4,147388314
2019,4,147388315
2019,4,147388323
2019,4,147388322
2019,4,147392418
2019,4,147381029
2019,4,147388336
2019,4,147381038
2019,4,147381055
2019,4,147381057
2019,4,147392460
2019,4,147388394
2019,4,147381077
2019,4,147392477
2019,4,147392476
2019,4,147392484
2019,4,147388417
2019,4,147392491
2019,4,147381109
2019,4,147381124
2019,4,147381135
2019,4,147381163
2019,4,147396176
2019,4,147396178
2019,4,147392588
2019,4,147396193
2019,4,147392594
2019,4,147392617
2019,4,147392619
2019,4,147388608
2019,4,147392626
2019,4,147396223
2019,4,147396224
2019,4,147392632
2019,4,147396239
2019,4,147396242
2019,4,147396247
2019,4,147396252
2019,4,147396251
2019,4,147396258
2019,4,147392662
2019,4,147392672
2019,4,147396270
2019,4,147388682
2019,4,147396282
2019,4,147396283
2019,4,147388692
2019,4,147388691
2019,4,147396285
2019,4,147396287
2019,4,147396293
2019,4,147392704
2019,4,147396302
2019,4,147388724
2019,4,147396316
2019,4,147392712
2019,4,147392713
2019,4,147388745
2019,4,147392718
2019,4,147396333
2019,4,147392732
2019,4,147388783
2019,4,147396353
2019,4,147396354
2019,4,147392748
2019,4,147388815
2019,4,147392766
2019,4,147396378
2019,4,147396389
2019,4,147388846
2019,4,147396407
2019,4,147396411
2019,4,147392783
2019,4,147392782
2019,4,147388865
2019,4,147388866
2019,4,147392791
2019,4,147396419
2019,4,147392804
2019,4,147388889
2019,4,147392823
2019,4,147388892
2019,4,147388895
2019,4,147396444
2019,4,147396445
2019,4,147396443
2019,4,147396468
2019,4,147388942
2019,4,147396474
2019,4,147392881
2019,4,147396484
2019,4,147396492
2019,4,147392899
2019,4,147396499
2019,4,147396498
2019,4,147396535
2019,4,147392940
2019,4,147396537
2019,4,147396540
2019,4,147396547
2019,4,147396548
2019,4,147396553
2019,4,147392979
2019,4,147392978
2019,4,147389049
2019,4,147392989
2019,4,147396580
2019,4,147389067
2019,4,147396585
2019,4,147396589
2019,4,147396595
2019,4,147389084
2019,4,147396598
2019,4,147389092
2019,4,147393044
2019,4,147396634
2019,4,147396633
2019,4,147396643
2019,4,147396642
2019,4,147393086
2019,4,147396654
2019,4,147396658
2019,4,147389150
2019,4,147396664
2019,4,147396668
2019,4,147396676
2019,4,147396680
2019,4,147396681
2019,4,147396682
2019,4,147396689
2019,4,147396695
2019,4,147396697
2019,4,147396707
2019,4,147396709
2019,4,147393163
2019,4,147396716
2019,4,147393182
2019,4,147396732
2019,4,147393198
2019,4,147393207
2019,4,147396742
2019,4,147396746
2019,4,147389271
2019,4,147393242
2019,4,147389283
2019,4,147389284
2019,4,147396762
2019,4,147396764
2019,4,147396786
2019,4,147396785
2019,4,147396792
2019,4,147396793
2019,4,147393301
2019,4,147389331
2019,4,147396799
2019,4,147389337
2019,4,147389336
2019,4,147396805
2019,4,147396806
2019,4,147396809
2019,4,147396816
2019,4,147389385
2019,4,147396826
2019,4,147396827
2019,4,147396825
2019,4,147389394
2019,4,147389395
2019,4,147389393
2019,4,147396836
2019,4,147396841
2019,4,147396840
2019,4,147396842
2019,4,147389423
2019,4,147396844
2019,4,147396845
2019,4,147396848
2019,4,147396870
2019,4,147396871
2019,4,147396874
2019,4,147396882
2019,4,147389493
2019,4,147396884
2019,4,147393487
2019,4,147393488
2019,4,147396887
2019,4,147396888
2019,4,147396892
2019,4,147396891
2019,4,147396894
2019,4,147389518
2019,4,147396897
2019,4,147396896
2019,4,147396900
2019,4,147393542
2019,4,147396915
2019,4,147396917
2019,4,147396924
2019,4,147396927
2019,4,147396928
2019,4,147389564
2019,4,147389563
2019,4,147389562
2019,4,147393604
2019,4,147396945
2019,4,147389598
2019,4,147396950
2019,4,147396952
2019,4,147396953
2019,4,147396956
2019,4,147396959
2019,4,147396961
2019,4,147393671
2019,4,147393676
2019,4,147393677
2019,4,147396967
2019,4,147396969
2019,4,147396973
2019,4,147393697
2019,4,147393695
2019,4,147393696
2019,4,147396979
2019,4,147396982
2019,4,147396987
2019,4,147396989
2019,4,147396993
2019,4,147396994
2019,4,147396998
2019,4,147397001
2019,4,147397004
2019,4,147397003
2019,4,147393757
2019,4,147393770
2019,4,147389700
2019,4,147389703
2019,4,147397025
2019,4,147397026
2019,4,147397027
2019,4,147393810
2019,4,147397030
2019,4,147389719
2019,4,147397043
2019,4,147393828
2019,4,147397047
2019,4,147397051
2019,4,147397052
2019,4,147397057
2019,4,147397062
2019,4,147393872
2019,4,147393890
2019,4,147389774
2019,4,147389773
2019,4,147389778
2019,4,147389779
2019,4,147393915
2019,4,147393914
2019,4,147389788
2019,4,147393930
2019,4,147397089
2019,4,147397092
2019,4,147397093
2019,4,147397095
2019,4,147397098
2019,4,147397099
2019,4,147397103
2019,4,147397115
2019,4,147397116
2019,4,147397117
2019,4,147393982
2019,4,147389851
2019,4,147397122
2019,4,147397126
2019,4,147397127
2019,4,147397130
2019,4,147394001
2019,4,147394006
2019,4,147389865
2019,4,147397132
2019,4,147397135
2019,4,147397136
2019,4,147397143
2019,4,147397142
2019,4,147397146
2019,4,147394039
2019,4,147397150
2019,4,147397152
2019,4,147389895
2019,4,147389894
2019,4,147394060
2019,4,147394059
2019,4,147394061
2019,4,147397158
2019,4,147389906
2019,4,147397164
2019,4,147397167
2019,4,147394092
2019,4,147394091
2019,4,147397173
2019,4,147394096
2019,4,147397179
2019,4,147397192
2019,4,147389958
2019,4,147394142
2019,4,147397199
2019,4,147397206
2019,4,147394164
2019,4,147397211
2019,4,147389990
2019,4,147397222
2019,4,147389997
2019,4,147394180
2019,4,147389999
2019,4,147394185
2019,4,147394191
2019,4,147397233
2019,4,147397235
2019,4,147397239
2019,4,147394214
2019,4,147394213
2019,4,147394219
2019,4,147394223
2019,4,147394226
2019,4,147397263
2019,4,147390042
2019,4,147397268
2019,4,147397267
2019,4,147397272
2019,4,147394246
2019,4,147394245
2019,4,147397273
2019,4,147394253
2019,4,147394252
2019,4,147394255
2019,4,147394257
2019,4,147394258
2019,4,147390055
2019,4,147390056
2019,4,147397283
2019,4,147394270
2019,4,147394271
2019,4,147394273
2019,4,147390061
2019,4,147397294
2019,4,147397302
2019,4,147390069
2019,4,147397312
2019,4,147394305
2019,4,147397316
2019,4,147397321
2019,4,147397329
2019,4,147394326
2019,4,147390083
2019,4,147390082
2019,4,147397340
2019,4,147397339
2019,4,147394344
2019,4,147397349
2019,4,147394351
2019,4,147397359
2019,4,147397369
2019,4,147397377
2019,4,147397376
2019,4,147397378
2019,4,147397382
2019,4,147397381
2019,4,147397383
2019,4,147397385
2019,4,147397386
2019,4,147397387
2019,4,147394384
2019,4,147397394
2019,4,147397396
2019,4,147397397
2019,4,147394389
2019,4,147394388
2019,4,147397400
2019,4,147397401
2019,4,147397402
2019,4,147397406
2019,4,147397408
2019,4,147397407
2019,4,147390114
2019,4,147390113
2019,4,147390115
2019,4,148070030
2019,4,148070032
2019,4,148070031
2019,4,148070033
2019,4,148070034
2019,4,148070035
2019,4,148070036
2019,4,148070037
2019,4,148070039
2019,4,148070038
2019,4,148070040
2019,4,148070041
2019,4,148070042
2019,4,148070043
2019,4,148070044
2019,4,148070045
2019,4,148070046
2019,4,148070048
2019,4,148070047
2019,4,148070050
2019,4,148070051
2019,4,148070052
2019,4,148070053
2019,4,147397414
2019,4,147397415
2019,4,147397420
2019,4,147397422
2019,4,147397424
2019,4,147397427
2019,4,147397428
2019,4,147397433
2019,4,147397435
2019,4,147397437
2019,4,147397441
2019,4,147397444
2019,4,147397445
2019,4,147397449
2019,4,147397451
2019,4,147397456
2019,4,147397455
2019,4,147397459
2019,4,147397460
2019,4,147390131
2019,4,147397465
2019,4,147397466
2019,4,147397473
2019,4,147397472
2019,4,147390137
2019,4,147397477
2019,4,147397481
2019,4,147397484
2019,4,147397485
2019,4,147397489
2019,4,147397493
2019,4,147397494
2019,4,147390147
2019,4,147397498
2019,4,147397501
2019,4,147397504
2019,4,148044038
2019,4,148051585
2019,4,148047747
2019,4,148044096
2019,4,148051667
2019,4,148047810
2019,4,148047809
2019,4,148047817
2019,4,148051700
2019,4,148051712
2019,4,148044188
2019,4,148047860
2019,4,148051777
2019,4,148047867
2019,4,148047868
2019,4,148047894
2019,4,148044269
2019,4,148044270
2019,4,148051873
2019,4,148047930
2019,4,148044335
2019,4,148047959
2019,4,148047957
2019,3,148044343
2019,4,148047962
2019,4,148044360
2019,4,148044361
2019,4,148047979
2019,4,148047991
2019,3,148047997
2019,4,148047999
2019,4,148052061
2019,4,148052062
2019,4,148048017
2019,4,148052090
2019,4,148044447
2019,4,148052097
2019,4,148048032
2019,4,148044459
2019,4,148052138
2019,4,148052197
2019,4,148052202
2019,3,148048084
2019,2,148048084
2019,4,148052249
2019,4,148044552
2019,4,148044561
2019,3,148048121
2019,4,148044597
2019,4,148048129
2019,4,148048139
2019,4,148052362
2019,4,148052370
2019,4,148048157
2019,4,148048174
2019,4,148052450
2019,4,148052456
2019,4,148044682
2019,4,148052486
2019,4,148052511
2019,4,148052524
2019,4,148044714
2019,4,148052556
2019,4,148052555
2019,4,148048223
2019,4,148048230
2019,1,148044729
2019,4,148044740
2019,4,148052655
2019,4,148052672
2019,4,148048290
2019,4,148048331
2019,4,148052804
2019,4,148052813
2019,4,148052812
2019,4,148044887
2019,4,148052838
2019,4,148052879
2019,4,148052884
2019,3,148048406
2019,4,148048416
2019,1,148044942
2019,2,148044942
2019,4,148048428
2019,4,148044949
2019,4,148044951
2019,4,148052962
2019,4,148052963
2019,4,148044994
2019,4,148048457
2019,4,148044997
2019,4,148053018
2019,4,148053016
2019,3,148053050
2019,1,148053050
2019,4,148053068
2019,4,148045040
2019,4,148053098
2019,1,148053120
2019,4,148053122
2019,3,148048519
2019,3,148053142
2019,4,148045111
2019,4,148053191
2019,4,148045136
2019,4,148053203
2019,4,148053283
2019,4,148045171
2019,4,148053288
2019,4,148053303
2019,4,148048577
2019,4,148053320
2019,4,148045214
2019,4,148053365
2019,4,148045236
2019,4,148053400
2019,1,148053413
2019,4,147370486
2019,4,147370542
2019,4,147373043
2019,4,147370581
2019,4,147377054
2019,4,147373114
2019,4,147370668
2019,4,147373127
2019,4,147370711
2019,4,147370810
2019,4,147370831
2019,4,147370832
2019,4,147373204
2019,4,147377124
2019,4,147370945
2019,4,147373239
2019,4,147373249
2019,4,147370971
2019,4,147373267
2019,4,147373268
2019,4,147371041
2019,4,147371079
2019,4,147373336
2019,4,147377225
2019,4,147377232
2019,4,147373385
2019,4,147381260
2019,4,147373397
2019,4,147381261
2019,4,147381302
2019,4,147373431
2019,4,147377268
2019,4,147381334
2019,4,147373471
2019,4,147377289
2019,4,147373477
2019,4,147377297
2019,4,147373490
2019,4,147373492
2019,4,147373519
2019,4,147381516
2019,4,147373554
2019,4,147381647
2019,4,147381677
2019,4,147381705
2019,4,147377393
2019,4,147381720
2019,4,147381721
2019,4,147373654
2019,4,147377402
2019,4,147377403
2019,4,147377404
2019,4,147381804
2019,4,147381803
2019,4,147381834
2019,4,147373726
2019,4,147381846
2019,4,147381857
2019,4,147373748
2019,4,147373752
2019,4,147377456
2019,4,147381889
2019,4,147377467
2019,4,147377474
2019,4,147381936
2019,4,147381979
2019,4,147381996
2019,4,147384466
2019,4,147379174
2019,4,147379175
2019,4,147384479
2019,4,147384483
2019,4,147384506
2019,4,147376086
2019,4,147379205
2019,4,147376149
2019,4,147386178
2019,4,147386214
2019,4,147386215
2019,4,147386222
2019,4,147379307
2019,4,147379306
2019,4,147379305
2019,4,147384683
2019,4,147379315
2019,4,147386242
2019,4,147386243
2019,4,147386241
2019,4,147384702
2019,4,147386262
2019,4,147386261
2019,4,147384713
2019,4,147386258
2019,4,147386259
2019,4,147384717
2019,4,147386269
2019,4,147384720
2019,4,147379340
2019,4,147386287
2019,4,147386285
2019,4,147379352
2019,4,147379349
2019,4,147386301
2019,4,147386311
2019,4,147379369
2019,4,147384760
2019,4,147379375
2019,4,147384772
2019,4,147386328
2019,4,147384796
2019,4,147384800
2019,4,147384809
2019,4,147386346
2019,4,147386350
2019,4,147379400
2019,4,147384821
2019,4,147386352
2019,4,147386358
2019,4,147384834
2019,4,147384836
2019,4,147386357
