"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2019,134464699,139292294,3,42752029
2019,134464704,139292309,3,42752031
2019,134464707,139296857,1,42742725
2019,124067880,127554946,18,38326341
2019,124067933,127555001,3,38326351
2019,124067936,127555005,18,38326352
2019,124067942,127555012,18,38326353
2019,124067947,127555016,18,38326354
2019,124067975,127555045,1,38326362
2019,124067977,127555047,1,38326364
2019,124067980,127555050,1,38326367
2019,124067983,127555053,3,38326369
2019,124067984,127555053,24,38326370
2019,124067986,127555055,17,38326371
2019,124067989,127555058,3,38326374
2019,124067996,127555066,16,38326376
2019,124067998,127555068,16,38326378
2019,124068006,127555076,18,38326381
2019,124068008,127555078,3,38326382
2019,124068010,127555080,19,38326383
2019,124068012,127555083,16,38326384
2019,124072905,127549967,16,38326344
2019,134960418,139843003,26,42955579
2019,134970094,139848475,16,42964246
2019,134966419,139843061,3,42964271
2019,134960495,139843080,1,42955609
2019,134970249,139852949,1,42959108
2019,134960530,139853011,3,42955624
2019,134960567,139843139,3,42955643
2019,134966549,139853109,1,42964327
2019,134960593,139848693,17,42955658
2019,134960604,139853192,17,42955662
2019,134960621,139848741,20,42955667
2019,134960622,139848743,14,42964346
2019,134960651,139843208,3,42955677
2019,134966677,139853321,3,42959242
2019,134960671,139853336,1,42955681
2019,134970623,139848825,1,42959259
2019,134970623,139848826,1,42959260
2019,134966701,139853360,1,42964365
2019,134960684,139853384,1,42959270
2019,134970677,139848867,16,42959277
2019,134960704,139848868,16,42959281
2019,134960704,139848869,16,42959282
2019,134960704,139848867,16,42959280
2019,134970677,139848869,16,42959279
2019,134970677,139848868,26,42959278
2019,134960368,139852584,15,42958984
2019,134960369,139852584,1,42955562
2019,134969888,139852584,3,42958983
2019,134960399,139842984,1,42955570
2019,134960400,139842985,18,42955573
2019,134960398,139842984,25,42955568
2019,134960400,139842984,18,42955572
2019,134960398,139842985,1,42955569
2019,134960399,139842985,25,42955571
2019,134960411,139842996,1,42955577
2019,124432915,127909971,3,38476350
2019,124427894,127914970,18,38481347
2019,124427894,127914971,16,38481348
2019,124427897,127914974,3,38481349
2019,124427900,127914979,3,38481350
2019,124427874,127914938,18,38481339
2019,124427875,127904939,16,38471340
2019,134960389,139842972,3,42955566
2019,134960445,139852809,25,42959049
2019,134960446,139852810,3,42964253
2019,134960445,139852810,1,42955584
2019,134966374,139852809,1,42959050
2019,134960445,139852811,24,42964247
2019,134966374,139852812,3,42964251
2019,134960446,139852809,3,42964252
2019,134960446,139852812,25,42955586
2019,134960446,139852811,24,42955585
2019,134966374,139852810,25,42964249
2019,134960445,139852812,3,42964248
2019,134966374,139852811,1,42964250
2019,134970145,139843048,25,42959065
2019,134966409,139843049,25,42964266
2019,134966409,139843048,1,42959067
2019,134966410,139843049,16,42964268
2019,134970145,139843049,1,42959066
2019,134966410,139843048,16,42964267
2019,134960499,139852935,26,42955610
2019,134960532,139843108,16,42955625
2019,134970313,139853023,1,42959149
2019,134960544,139843116,1,42955628
2019,134960546,139843121,14,42955632
2019,134960549,139843123,26,42955633
2019,134960552,139843127,1,42955636
2019,134960552,139843124,1,42955634
2019,134960552,139843126,1,42955635
2019,134960558,139843135,14,42955638
2019,134960558,139843134,25,42955637
2019,134960559,139843134,14,42955639
2019,134960559,139843135,25,42955640
2019,134960577,139853104,1,42959184
2019,134960577,139853103,1,42955645
2019,134960581,139843144,24,42955648
2019,134960589,139853137,19,42959195
2019,134970449,139843160,1,42959199
2019,134960618,139853220,1,42959222
2019,134966652,139853281,1,42959233
2019,134960650,139848770,26,42955676
2019,134966688,139853338,1,42964358
2019,134960676,139853358,1,42955683
2019,134970641,139853379,1,42959267
2019,133528823,138380012,18,42293029
2019,133521895,138375115,18,42296412
2019,133533237,138375156,18,42293050
2019,133533312,138380141,18,42293078
2019,133533337,138375266,15,42293093
2019,133533402,138375329,18,42293116
2019,133533481,138375421,16,42293151
2019,133533537,138375497,18,42293165
2019,133522446,138375506,1,42296585
2019,133533578,138371606,1,42293176
2019,133529147,138371628,26,42288364
2019,133522543,138371655,18,42296619
2019,133533636,138375603,18,42293198
2019,133533637,138375605,16,42293199
2019,133533649,138375620,16,42293205
2019,133533657,138375628,18,42293216
2019,133533686,138375657,1,42293227
2019,133533682,138375655,18,42293225
2019,133533699,138375668,3,42296694
2019,133533706,138371837,21,42296695
2019,133533800,138375774,16,42293272
2019,133533830,138372087,16,42293291
2019,133533851,138380573,16,42293298
2019,133533855,138375823,21,42296797
2019,133533861,138375829,18,42293302
2019,133533860,138375829,16,42296798
2019,133533860,138380576,18,42296799
2019,133533861,138380576,16,42293303
2019,133538073,138372219,26,42296833
2019,133533888,138375871,18,42296831
2019,133533928,138375922,18,42293330
2019,133538175,138372334,21,42293335
2019,133538172,138372335,21,42293332
2019,133538172,138372334,25,42296871
2019,133538175,138372335,25,42288463
2019,133538184,138375934,18,42296879
2019,133538191,138375936,17,42288467
2019,134774138,139640369,1,42887722
2019,134771602,139633148,24,42886254
2019,134774152,139640381,1,42886255
2019,134771602,139640381,25,42886253
2019,134774152,139633148,18,42886256
2019,134771636,139633179,10,42886264
2019,134771838,139633369,16,42886296
2019,134771854,139636147,1,42886300
2019,134771918,139633453,16,42886316
2019,134459293,139291489,3,42746833
2019,134469490,139291522,1,42742548
2019,134469488,139291522,1,42742547
2019,134469489,139291522,1,42746851
2019,134459457,139291677,3,42751943
2019,134464418,139291694,15,42751944
2019,134469646,139296578,24,42742593
2019,134459553,139291775,17,42746909
2019,134459555,139291775,15,42746911
2019,134459554,139291775,19,42746910
2019,134459594,139291823,1,42746921
2019,134459593,139291823,7,42742604
2019,134459626,139291854,1,42742608
2019,134459757,139291982,21,42746970
2019,134459940,139288307,3,42747064
2019,134464646,139292185,15,42747079
2019,134460106,139288424,1,42742724
2019,134267507,139049266,16,42647167
2019,134278309,139049266,18,42643043
2019,134267523,139052463,18,42647172
2019,134267523,139052465,18,42647174
2019,134267523,139052464,18,42640716
2019,133533173,138375071,19,42288256
2019,133533189,138375100,1,42293037
2019,134279357,139062077,17,42643460
2019,134279357,139062076,5,42643459
2019,134288676,139058778,3,42651508
2019,134288739,139062439,21,42643526
2019,134279745,139062586,25,42651573
2019,134288841,139062585,25,42651571
2019,134279745,139062585,3,42643556
2019,134288841,139062586,3,42651572
2019,134285511,139058995,18,42643560
2019,134285511,139058996,18,42643561
2019,134285511,139058994,18,42643559
2019,134285511,139062611,18,42651578
2019,134285511,139062610,18,42651577
2019,134285630,139054818,18,42651598
2019,134285630,139062751,18,42648339
2019,134285954,139059390,1,42643662
2019,134289211,139063179,25,42643692
2019,134289211,139063180,1,42643695
2019,134286038,139063179,1,42643696
2019,134286038,139063180,25,42643700
2019,134280329,139063355,3,42643735
2019,134286254,139065237,1,42648514
2019,134286274,139059665,19,42651730
2019,134289417,139063509,1,42643760
2019,134289525,139065386,19,42648596
2019,134289579,139059921,18,42648621
2019,134280725,139059963,3,42643838
2019,134289778,139065651,3,42651866
2019,134287002,139064228,19,42643957
2019,134289843,139070268,3,42651890
2019,134289949,139064345,3,42643993
2019,134290033,139064479,18,42651948
2019,134281378,139070593,18,42644078
2019,134281413,139070621,16,42644087
2019,134290179,139066050,25,42651993
2019,134287403,139066049,25,42651991
2019,134290179,139066049,1,42651992
2019,134287403,139066050,1,42648883
2019,134281492,139070685,18,42644117
2019,134281529,139066142,1,42644130
2019,134290257,139070720,1,42648920
2019,134290257,139066142,25,42652018
2019,134281529,139070720,25,42648919
2019,134287640,139066207,24,42648965
2019,134287646,139064901,3,42644190
2019,134290353,139064923,16,42652052
2019,134290353,139066227,18,42648973
2019,134290385,139066255,1,42652078
2019,134287713,139070869,24,42644210
2019,134290416,139070892,18,42652093
2019,134290421,139066290,3,42652094
2019,134281715,139066305,9,42644223
2019,134287759,139070917,25,42649027
2019,134281733,139070918,25,42652115
2019,134287759,139070918,22,42649028
2019,134281733,139070917,20,42644242
2019,134281848,139071043,3,42644291
2019,134293018,139071152,1,42652215
2019,134290631,139071152,1,42644333
2019,134293055,139066529,1,42652220
2019,134293059,139066533,1,42649147
2019,134282104,139075438,25,42644391
2019,134293141,139075438,18,42649175
2019,134282104,139075439,18,42644392
2019,134293141,139075439,25,42649176
2019,134290756,139075463,18,42652247
2019,134282170,139071345,1,42652267
2019,134290809,139075534,5,42652277
2019,134290849,139066700,1,42652293
2019,134282246,139071430,1,42644444
2019,134290869,139075594,3,42652309
2019,134290945,139075678,16,42652340
2019,134293386,139066807,17,42644477
2019,134282473,139066850,18,42644543
2019,134282474,139066850,18,42644544
2019,134291041,139071732,18,42652376
2019,134291041,139066893,18,42652375
2019,134291041,139066892,18,42644559
2019,134282546,139071764,3,42649332
2019,134282609,139071828,18,42649346
2019,134293580,139071845,15,42652408
2019,134293614,139067000,15,42649367
2019,134293611,139067000,15,42644608
2019,134291139,139067000,15,42652419
2019,134291140,139067000,15,42649365
2019,134282680,139067016,18,42649369
2019,134282680,139067017,1,42649370
2019,134291154,139067016,1,42652423
2019,134291154,139067017,18,42644616
2019,134282713,139075923,22,42649373
2019,134291195,139067051,5,42649387
2019,134291195,139067050,25,42649386
2019,134293675,139067051,25,42644631
2019,134293675,139067050,17,42649385
2019,134291208,139067068,18,42652446
2019,134282794,139067091,1,42652454
2019,134291256,139072030,1,42649426
2019,134291256,139072027,1,42649424
2019,134291256,139072028,1,42649425
2019,134293826,139072111,1,42649457
2019,134291333,139072121,5,42652494
2019,134293838,139072121,3,42649459
2019,134291438,139067278,1,42644736
2019,134291438,139076270,1,42644737
2019,134293941,139067288,14,42649513
2019,134293990,139067334,1,42649545
2019,134298111,139072301,25,42644791
2019,134291523,139072301,1,42652576
2019,134291523,139072303,3,42652577
2019,134298111,139072303,19,42644792
2019,134298128,139072317,1,42644804
2019,134298139,139072325,3,42652592
2019,134294062,139072357,21,42644812
2019,134298218,139076465,8,42644844
2019,134298219,139067472,18,42652630
2019,134298219,139072434,18,42649607
2019,134294121,139067475,18,42649615
2019,134298219,139072432,18,42652631
2019,134298219,139067475,18,42649609
2019,134298219,139072433,18,42644845
2019,134294121,139067472,18,42649610
2019,134294121,139072434,18,42649613
2019,134298219,139067473,18,42649608
2019,134294121,139072433,18,42649612
2019,134294121,139067473,18,42649614
2019,134294121,139072432,18,42649611
2019,134291738,139067586,3,42652679
2019,133532346,138383728,26,42289748
2019,133537721,138379943,16,42294977
2019,133543026,138389982,18,42298960
2019,133532406,138383784,5,42289778
2019,133532477,138387638,1,42289803
2019,133537841,138383863,16,42295014
2019,133532506,138387676,16,42289813
2019,133543180,138390120,18,42299030
2019,133543180,138390121,18,42289823
2019,133543240,138387769,18,42299065
2019,133547947,138387806,18,42295054
2019,134299061,139073259,19,42645192
2019,134299070,139076888,18,42645194
2019,134299082,139068497,14,42645197
2019,134299082,139068498,14,42645198
2019,134299082,139068495,24,42645196
2019,134292674,139076916,1,42649805
2019,134292692,139076922,25,42653109
2019,134292692,139076921,16,42653108
2019,134292691,139076921,25,42653106
2019,134292691,139076922,16,42653107
2019,134299141,139076934,21,42645222
2019,134299143,139076935,3,42653119
2019,134299168,139073388,3,42645231
2019,134299205,139076979,21,42645241
2019,134299210,139068671,3,42645243
2019,134299237,139073461,18,42645255
2019,134299257,139073479,18,42645262
2019,134299266,139073489,3,42645268
2019,134299272,139073496,16,42645270
2019,134294687,139077067,18,42649855
2019,134294687,139077066,18,42649854
2019,134294687,139077065,18,42649853
2019,134299303,139073523,25,42645284
2019,134299304,139073524,25,42645287
2019,134299303,139073524,16,42645285
2019,134299304,139073523,16,42645286
2019,134299315,139073535,18,42645290
2019,134299314,139073535,18,42645289
2019,134299334,139073556,1,42645297
2019,134299340,139073562,3,42645302
2019,134299373,139073597,3,42645311
2019,134299378,139073607,18,42645318
2019,134299378,139073606,18,42645317
2019,134299381,139073609,19,42645320
2019,134299382,139073610,3,42645321
2019,134299398,139068840,24,42645331
2019,134299404,139073635,5,42645335
2019,134299460,139073691,1,42645351
2019,134299459,139073691,25,42645349
2019,134299459,139073692,1,42645350
2019,134299460,139073692,25,42645352
2019,134294857,139068904,18,42649930
2019,134294857,139068903,18,42649929
2019,134294857,139068902,18,42649928
2019,134294857,139068901,18,42649927
2019,134299485,139073725,3,42645366
2019,134294866,139068908,3,42649935
2019,134299503,139073734,18,42645377
2019,134299510,139077283,24,42645384
2019,134299516,139073754,18,42645390
2019,134299517,139068927,3,42645391
2019,134294895,139073759,1,42649951
2019,134303042,139077294,3,42653237
2019,134299526,139073764,3,42653238
2019,134299534,139068931,15,42645399
2019,134303046,139068931,15,42653239
2019,134299535,139068931,15,42645400
2019,134299541,139068936,18,42645404
2019,134299541,139068934,18,42653240
2019,134299541,139068935,18,42653241
2019,134299561,139073804,18,42645407
2019,134299570,139073812,3,42649964
2019,134299583,139077326,3,42645412
2019,134299603,139073840,18,42645415
2019,134299607,139073843,18,42645416
2019,134299619,139073854,18,42645418
2019,134299618,139073854,18,42645417
2019,134294944,139073860,18,42645419
2019,134294944,139073862,18,42645420
2019,134299632,139073870,1,42645421
2019,134299640,139073881,18,42645428
2019,134299640,139073882,18,42645429
2019,134299640,139073883,18,42645430
2019,134299641,139073884,18,42645431
2019,134299642,139077349,3,42645432
2019,134299646,139077356,18,42645433
2019,134299646,139077354,18,42649970
2019,134299646,139077353,18,42649969
2019,134299646,139077355,18,42649971
2019,134299652,139077365,18,42645436
2019,134299660,139073903,18,42645437
2019,134299665,139073908,18,42645438
2019,134459127,139291274,3,42746808
2019,134459206,139296348,1,42746824
2019,134469580,139291671,1,42742567
2019,133535479,138374677,16,42297876
2019,133530505,138374677,18,42294019
2019,133530505,138374678,16,42294020
2019,133535479,138374678,18,42297877
2019,133535581,138374806,3,42294059
2019,133535626,138374870,21,42294086
2019,133540638,138384982,3,42298007
2019,133540764,138377968,26,42298036
2019,133540827,138378042,16,42298075
2019,133530811,138378056,21,42298080
2019,133540947,138382186,18,42298132
2019,133536068,138385399,18,42294270
2019,133536124,138378316,16,42294293
2019,133531040,138385491,3,42294305
2019,133531109,138378430,1,42289259
2019,133536286,138378437,20,42294344
2019,133541229,138382442,1,42294349
2019,133531147,138378482,3,42289275
2019,133541344,138382538,1,42298277
2019,133531219,138382545,1,42298282
2019,133536451,138385799,21,42294421
2019,133531380,138385988,16,42294511
2019,133531415,138378774,3,42289389
2019,133531461,138382760,18,42298422
2019,133531619,138386340,26,42289464
2019,133542097,138386562,1,42298618
2019,133542095,138386562,1,42298617
2019,133537092,138379267,15,42289506
2019,133531836,138383197,5,42289529
2019,133531861,138383219,16,42289537
2019,133531914,138383274,1,42289562
2019,133531913,138383274,1,42289561
2019,133532012,138383368,25,42289610
2019,133532012,138386935,15,42289609
2019,133532013,138383368,15,42289612
2019,133532013,138386935,25,42289611
2019,133532022,138379564,18,42289613
2019,133532040,138383392,3,42289622
2019,133537414,138379604,3,42298748
2019,133532057,138379616,5,42289626
2019,133553452,138384890,18,42299582
2019,133553452,138384892,1,42299584
2019,133553478,138384928,18,42290202
2019,133544706,138391443,16,42299622
2019,133549100,138391457,18,42290248
2019,133553592,138395061,18,42290284
2019,133553607,138391585,18,42290288
2019,133553606,138391587,18,42295664
2019,133553606,138391586,18,42295663
2019,133553606,138391585,18,42295662
2019,133553607,138391587,18,42290290
2019,133553607,138391586,18,42290289
2019,133553624,138389440,18,42290292
2019,133544814,138391599,3,42299738
2019,133553676,138395131,19,42290316
2019,133549298,138395137,21,42290320
2019,133553731,138395181,16,42290336
2019,133553738,138395190,1,42290339
2019,133544928,138391743,6,42299780
2019,133553747,138395206,16,42290348
2019,133553774,138395234,21,42290363
2019,133553791,138391816,5,42290371
2019,133553796,138395272,3,42290375
2019,133553835,138395314,18,42290394
2019,133553839,138391878,16,42290399
2019,133549493,138391877,16,42295740
2019,133549493,138391878,16,42295741
2019,133549491,138391878,16,42295737
2019,133553839,138391877,16,42290398
2019,133549491,138391877,16,42295736
2019,133553838,138391877,16,42290396
2019,133549492,138391877,16,42295738
2019,133549492,138391878,16,42295739
2019,133553838,138391878,16,42290397
2019,133553867,138395345,21,42290406
2019,133553873,138391937,6,42290408
2019,133553888,138391957,1,42290414
2019,133553887,138391957,3,42290413
2019,133553892,138391964,11,42299862
2019,133549623,138395399,20,42295802
2019,133549624,138395399,10,42290424
2019,133553915,138395399,10,42290425
2019,133545252,138389926,15,42299900
2019,133545253,138389927,15,42299903
2019,133545252,138389927,25,42299901
2019,133545253,138389926,25,42299902
2019,133553953,138392073,21,42290431
2019,133549701,138392094,1,42295829
2019,133553974,138395450,16,42290438
2019,133553983,138395461,22,42290442
2019,133545340,138400041,18,42299960
2019,133545339,138400042,16,42299958
2019,133545340,138400040,16,42299959
2019,133545340,138400042,18,42299961
2019,133545339,138400040,25,42299956
2019,133545339,138400041,16,42299957
2019,133554001,138395477,3,42290450
2019,133554002,138395477,1,42290451
2019,133554025,138395501,1,42290455
2019,133554026,138395500,1,42290456
2019,133554025,138395500,1,42290454
2019,133554026,138395501,1,42290457
2019,133554043,138395518,18,42290461
2019,133554044,138395518,18,42290463
2019,133554044,138395517,18,42290462
2019,133554043,138395517,18,42290460
2019,133554066,138392265,18,42290483
2019,133554082,138395559,16,42290488
2019,133554100,138395577,18,42290494
2019,133554100,138395578,1,42290495
2019,133554101,138395577,1,42290496
2019,133554101,138395578,18,42290497
2019,133545561,138392329,5,42295905
2019,133554117,138395590,18,42290502
2019,133554129,138395602,1,42290504
2019,133554149,138400383,19,42290506
2019,133554150,138400383,15,42290507
2019,133554172,138395653,18,42290516
2019,133554194,138395681,9,42290529
2019,133554204,138400484,18,42300119
2019,133554221,138395713,3,42290535
2019,133554235,138395733,18,42290538
2019,133554240,138395736,3,42290542
2019,133545878,138400667,26,42300191
2019,133554298,138395790,5,42290558
2019,133545896,138400682,3,42300197
2019,133554302,138395794,1,42290560
2019,133554340,138392638,1,42290570
2019,133554347,138395844,9,42290574
2019,133554354,138395852,25,42290582
2019,133554353,138395852,18,42290580
2019,133554353,138395851,25,42290579
2019,133554354,138395851,18,42290581
2019,133554388,138395885,1,42290591
2019,133554418,138395923,18,42290602
2019,133546047,138400861,25,42300254
2019,133546046,138400861,21,42300252
2019,133546046,138400860,25,42300251
2019,133546047,138400860,21,42300253
2019,133554443,138395966,24,42290615
2019,133554477,138396004,1,42300284
2019,133554488,138396011,17,42290620
2019,133554511,138396034,1,42290624
2019,133554520,138396044,16,42290627
2019,133554534,138396057,18,42290630
2019,133554543,138396067,3,42290633
2019,133554542,138396068,3,42290632
2019,133554542,138396067,25,42290631
2019,133554543,138396068,25,42290634
2019,133554551,138396078,9,42290635
2019,133554556,138396081,16,42290636
2019,133554561,138396087,18,42290639
2019,133554576,138396102,21,42290642
2019,133550392,138392766,18,42296073
2019,133550393,138392766,18,42296074
2019,133554589,138396115,16,42290644
2019,134265928,139056597,1,42646643
2019,134277809,139056858,3,42642850
2019,134277881,139048171,3,42646806
2019,134271135,139048235,9,42640530
2019,134271239,139057081,21,42640556
2019,134271238,139057081,25,42642915
2019,134271239,139057080,25,42640555
2019,134271238,139057080,21,42642914
2019,134277988,139048456,18,42642920
2019,134278006,139057111,3,42642926
2019,134266958,139048658,18,42646973
2019,134271484,139048844,3,42640642
2019,134271522,139048909,25,42643002
2019,134267189,139048910,25,42647053
2019,134267189,139048909,17,42647052
2019,134271522,139048910,5,42643003
2019,134271643,139049082,1,42647108
2019,134271642,139049082,1,42647107
2019,134271661,139049119,24,42647119
2019,134267391,139049133,24,42647130
2019,134267396,139049139,13,42647131
2019,134271837,139049435,15,42643056
2019,134267678,139057525,25,42647217
2019,134267678,139057526,3,42647218
2019,134278376,139057525,3,42647219
2019,134278376,139057526,25,42640751
2019,134267783,139049565,21,42647256
2019,134278568,139057734,9,42647367
2019,134278574,139057742,24,42643121
2019,134283099,139057758,26,42647379
2019,134272027,139057778,26,42647389
2019,134278675,139060137,16,42647459
2019,134278676,139060137,16,42643161
2019,134283316,139052891,1,42640860
2019,134278708,139057903,18,42643174
2019,134278742,139057939,21,42643191
2019,134283375,139060247,3,42647489
2019,134278747,139057945,16,42643196
2019,134278747,139060252,16,42643195
2019,134278757,139060272,19,42643202
2019,134278757,139060273,25,42643203
2019,134278756,139060272,25,42643200
2019,134278756,139060273,19,42643201
2019,134272157,139052928,16,42640889
2019,134278771,139060303,24,42647515
2019,134283421,139060303,24,42647512
2019,134278794,139057992,21,42643226
2019,134283532,139060421,1,42647590
2019,134278842,139058052,15,42643247
2019,134283619,139058086,3,42647619
2019,134283621,139060532,18,42643273
2019,134283621,139060531,1,42647621
2019,134283622,139060532,18,42647623
2019,134283622,139060531,1,42647622
2019,134283622,139060533,18,42647624
2019,134283621,139060533,18,42643274
2019,134283659,139060570,15,42647631
2019,134278918,139058131,1,42643284
2019,134278979,139058195,18,42643308
2019,134283786,139060707,24,42647670
2019,134279013,139060745,3,42647684
2019,134279061,139058284,18,42643341
2019,134279061,139058283,18,42643340
2019,134279073,139058301,17,42647726
2019,134279142,139058365,24,42643384
2019,134279144,139058368,18,42643386
2019,134272435,139061033,18,42640996
2019,134279176,139058407,3,42643401
2019,134284126,139053262,18,42641002
2019,134284126,139053263,3,42647810
2019,134279203,139061098,15,42647824
2019,134272459,139061096,1,42647816
2019,134272459,139061099,1,42641006
2019,134279203,139061095,15,42647821
2019,134272459,139061095,1,42647815
2019,134284144,139061099,25,42647820
2019,134279203,139061099,1,42643417
2019,134272459,139061097,1,42647817
2019,134279203,139061097,15,42647823
2019,134284144,139061098,1,42647819
2019,134272459,139061098,1,42641005
2019,134284144,139061097,1,42641009
2019,134284144,139061095,1,42641007
2019,134279203,139061096,1,42647822
2019,134284144,139061096,1,42641008
2019,134284165,139061123,3,42647830
2019,134279223,139058452,9,42643426
2019,134279247,139061212,1,42647853
2019,134279274,139058508,1,42643439
2019,134279304,139058532,26,42643448
2019,134285049,139062109,1,42648159
2019,134279461,139058666,15,42643471
2019,134279508,139054541,1,42651498
2019,134285416,139062513,4,42643538
2019,134279669,139062513,3,42643537
2019,134288897,139059049,19,42651588
2019,134285613,139062731,3,42648336
2019,134279894,139059139,1,42643598
2019,134279910,139059158,3,42643599
2019,134289099,139064981,3,42648395
2019,134280211,139063215,16,42648450
2019,134286060,139063215,16,42648451
2019,134286200,139063372,18,42651705
2019,134289357,139065225,9,42648510
2019,134289357,139065226,9,42651719
2019,134289544,139065425,3,42648605
2019,134289549,139059881,24,42648606
2019,134289549,139065431,18,42643815
2019,134289549,139065429,18,42648608
2019,134289549,139065430,18,42643814
2019,134289549,139065428,18,42648607
2019,134289749,139064104,1,42651850
2019,134281042,139064258,21,42643970
2019,134281077,139065796,1,42643982
2019,134287175,139065865,21,42648803
2019,134281171,139065865,20,42644015
2019,134287203,139070441,1,42648812
2019,134281209,139070436,18,42644022
2019,134287210,139070436,18,42648818
2019,134287210,139070437,15,42648819
2019,134287209,139070437,25,42648816
2019,134281209,139070437,18,42644023
2019,134290018,139065888,18,42651941
2019,134287209,139065888,15,42648817
2019,134287210,139065888,25,42651942
2019,134290018,139070436,25,42648813
2019,134287209,139070436,18,42648814
2019,134281209,139065888,18,42644024
2019,134290018,139070437,18,42651940
2019,134281245,139065915,3,42648828
2019,134281265,139070490,3,42644042
2019,134281437,139070638,16,42648885
2019,134281537,139070726,21,42644135
2019,134290329,139064894,1,42648962
2019,134290329,139064892,25,42644180
2019,134281622,139064892,1,42644181
2019,134281622,139064894,25,42644182
2019,134290443,139075024,25,42644231
2019,134281720,139066310,25,42652108
2019,134290442,139070908,1,42652102
2019,134287756,139075024,1,42644226
2019,134287756,139066310,1,42652101
2019,134290442,139075024,1,42652104
2019,134290442,139066310,1,42652105
2019,134290443,139070908,1,42644229
2019,134287756,139070910,1,42644224
2019,134287756,139070908,25,42652100
2019,134290443,139066310,1,42652106
2019,134281720,139075024,1,42644234
2019,134290443,139070910,1,42644230
2019,134281720,139070908,1,42644232
2019,134281720,139070910,1,42644233
2019,134290442,139070910,25,42652103
2019,134281735,139066329,3,42644244
2019,134290484,139070956,22,42652128
2019,134281823,139066394,3,42652163
2019,134290565,139075220,1,42649094
2019,134293000,139066497,16,42649118
2019,134290627,139066503,3,42652211
2019,134290644,139066521,17,42644343
2019,134282005,139075333,18,42649144
2019,134290658,139071190,3,42652226
2019,134293082,139071208,18,42644365
2019,134293091,139071231,18,42649163
2019,134282098,139071271,9,42644386
2019,134288574,139054454,18,42651481
2019,134285171,139062235,25,42648184
2019,134285170,139062236,25,42648183
2019,134285170,139062235,3,42643485
2019,134285171,139062236,3,42648185
2019,134285449,139062537,16,42648275
2019,134279721,139058951,1,42643549
2019,134279844,139059087,3,42643589
2019,134285688,139059148,18,42648361
2019,134288975,139059148,18,42648360
2019,134285687,139059148,18,42648359
2019,134279907,139059156,3,42651608
2019,134279916,139059165,21,42643601
2019,134280091,139063053,18,42643644
2019,134280091,139059354,18,42643643
2019,134289167,139063079,1,42651654
2019,134289165,139063079,1,42643651
2019,134289168,139063079,1,42648415
2019,134280277,139065149,3,42651689
2019,134280408,139059662,10,42651727
2019,134280755,139063920,25,42651811
2019,134286713,139063920,1,42643852
2019,134280755,139063921,1,42651812
2019,134286713,139063921,25,42643853
2019,134280892,139070125,3,42648706
2019,134286859,139064085,18,42648707
2019,134281003,139070238,18,42648736
2019,134289827,139070250,18,42643959
2019,134287055,139065755,3,42648762
2019,134281072,139070321,18,42643977
2019,134281072,139065786,18,42643975
2019,134281072,139064308,18,42643978
2019,134287113,139070354,19,42651920
2019,134287127,139065824,18,42644003
2019,134287127,139064364,18,42648790
2019,134287127,139064365,18,42644002
2019,134287140,139064382,3,42648791
2019,134287233,139070465,18,42651952
2019,134287234,139070465,18,42648826
2019,134281281,139070500,3,42651962
2019,134287277,139064543,19,42648837
2019,134287340,139065993,1,42644071
2019,134287396,139070628,3,42648880
2019,134290189,139070648,24,42652001
2019,134281653,139070849,3,42644205
2019,134290480,139066346,3,42649043
2019,134281800,139075124,18,42649059
2019,134292966,139066469,3,42649105
2019,134292981,139075249,1,42649109
2019,134281971,139071150,3,42644330
2019,134281973,139071150,1,42644331
2019,134282009,139075339,14,42644347
2019,134293092,139075383,24,42644371
2019,134282115,139071288,16,42652244
2019,134282131,139071307,1,42644401
2019,134282131,139071308,1,42649190
2019,134282172,139071340,1,42649213
2019,134282172,139071342,1,42649217
2019,134282175,139071340,1,42644420
2019,134282175,139071344,1,42644422
2019,134282172,139071344,1,42652268
2019,134282175,139071342,1,42644421
2019,134282175,139071341,1,42652269
2019,134282172,139071341,1,42649215
2019,134293289,139071450,3,42649247
2019,134282284,139071466,16,42649254
2019,134282284,139071464,16,42644451
2019,134282377,139075683,18,42644487
2019,134282381,139075683,18,42644490
2019,134282378,139075683,18,42644488
2019,134282379,139075683,18,42644489
2019,134293393,139075683,18,42649288
2019,134293392,139075683,18,42644491
2019,134282384,139075683,18,42649287
2019,134293397,139071594,24,42644493
2019,134290979,139066840,18,42652355
2019,134290979,139066839,18,42652354
2019,134293472,139066860,3,42644545
2019,134282487,139071699,18,42649322
2019,134293477,139071699,18,42649321
2019,134282521,139071736,9,42644561
2019,134282538,139071757,3,42644566
2019,134291076,139071801,3,42652389
2019,134282596,139075832,1,42652393
2019,134282636,139071854,1,42649353
2019,134291780,139067634,3,42652699
2019,134291814,139067676,25,42652727
2019,134291813,139067676,1,42652725
2019,134291813,139067675,25,42652724
2019,134291814,139067675,1,42652726
2019,134291820,139072599,1,42652730
2019,134291956,139067824,1,42652781
2019,134291956,139067822,1,42652780
2019,134291954,139067824,1,42652778
2019,134291954,139067822,1,42652777
2019,134291991,139067864,24,42652798
2019,134298536,139076684,26,42644983
2019,134298576,139072766,24,42644997
