"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2019,133529501,147371060
2019,133534095,147371082
2019,133538523,147371136
2019,133538544,147371161
2019,133529542,147377214
2019,133538563,147373342
2019,133538578,147381198
2019,133529560,147373361
2019,134271201,148044684
2019,134271240,148052544
2019,134266781,148052579
2019,134266780,148052578
2019,134266804,148044753
2019,134266804,148044752
2019,134278010,148044761
2019,134271275,148044761
2019,134266831,148044770
2019,134278038,148044789
2019,134278037,148044789
2019,134278051,148044803
2019,134271340,148052720
2019,134266899,148052722
2019,134266911,148052731
2019,134271400,148044872
2019,134267001,148052819
2019,134271420,148048377
2019,134278124,148052862
2019,134267071,148048407
2019,134278145,148048407
2019,134271475,148044945
2019,134271485,148048437
2019,134271490,148044964
2019,134278178,148044973
2019,134271494,148044980
2019,134267163,148048458
2019,134267182,148048464
2019,134271528,148045019
2019,134271541,148048472
2019,134267247,148048500
2019,134267265,148045077
2019,134267273,148045084
2019,134267297,148045104
2019,134267307,148045108
2019,134271627,148053170
2019,134271627,148053169
2019,134278246,148045118
2019,134267323,148045118
2019,134267324,148045118
2019,134278247,148045119
2019,134271649,148045140
2019,134271652,148045141
2019,134271652,148045143
2019,134278271,148053248
2019,134271677,148053267
2019,134267407,148045163
2019,134267408,148045165
2019,134271694,148053293
2019,134271698,148053299
2019,134271704,148045192
2019,134278295,148045198
2019,134271743,148053382
2019,134267553,148053439
2019,134271772,148053444
2019,134271795,148053485
2019,134271804,148045309
2019,134267621,148045316
2019,134271829,148053538
2019,134271833,148048669
2019,134267668,148045348
2019,134271847,148053565
2019,134271847,148053567
2019,134271852,148045357
2019,134278385,148048692
2019,134278385,148053592
2019,134267708,148053603
2019,134271881,148053663
2019,134278407,148053669
2019,134271890,148053686
2019,134278418,148048725
2019,134278436,148053720
2019,134271907,148045418
2019,134267840,148048756
2019,134271924,148045434
2019,134278467,148048770
2019,134271935,148045451
2019,134267891,148045456
2019,134271938,148053827
2019,134271939,148053828
2019,134288393,148057010
2019,134285441,148061599
2019,134288817,148061625
2019,134285466,148061632
2019,134279741,148050092
2019,134288880,148050146
2019,134288878,148050146
2019,134288891,148057491
2019,134288914,148050183
2019,134288927,148057543
2019,134285698,148061879
2019,134288997,148057603
2019,134289032,148061922
2019,134289042,148057648
2019,134289042,148057649
2019,134289046,148050328
2019,134289056,148061957
2019,134289072,148061982
2019,134285841,148050406
2019,134289136,148057744
2019,134285919,148050466
2019,134285947,148062158
2019,134285983,148062195
2019,134286071,148057853
2019,134286074,148062288
2019,134289249,148050596
2019,134280279,148050632
2019,134286181,148062409
2019,134286181,148062411
2019,134286187,148050698
2019,134286207,148050723
2019,134286219,148050728
2019,134280393,148062501
2019,134286291,148058008
2019,134289409,148058008
2019,134286310,148058015
2019,134289440,148050835
2019,134286375,148062621
2019,134286397,148050870
2019,134289478,148050891
2019,134286437,148058086
2019,134289502,148058115
2019,134289502,148062695
2019,134289518,148050946
2019,134286516,148058141
2019,134286542,148050980
2019,134286542,148062756
2019,134289545,148051001
2019,134286571,148051007
2019,134289563,148058202
2019,134289592,148062852
2019,134289607,148051107
2019,134289652,148051165
2019,134289652,148051166
2019,134289663,148062991
2019,134280789,148062991
2019,134286779,148063009
2019,134280860,148058350
2019,134286836,148063090
2019,134286842,148063100
2019,134286849,148058362
2019,134286848,148066273
2019,134286865,148063117
2019,134289750,148063136
2019,134280917,148058386
2019,134289770,148066325
2019,134280945,148066335
2019,134280998,148066393
2019,134280998,148066394
2019,134281020,148058464
2019,134289879,148063320
2019,134289881,148063323
2019,134289902,148063335
2019,134287076,148063339
2019,134289911,148058534
2019,134287081,148058535
2019,134287085,148063347
2019,134281114,148066518
2019,134281116,148066518
2019,134281124,148063413
2019,134287153,148063435
2019,134289987,148063446
2019,134287206,148063492
2019,134287205,148058634
2019,134281217,148066623
2019,134287231,148066647
2019,134281258,148066672
2019,134290062,148058673
2019,134290084,148063557
2019,134287283,148058703
2019,134287295,148066729
2019,134287303,148063593
2019,134290117,148063612
2019,134287331,148058742
2019,134287331,148058743
2019,134290170,148058781
2019,134287406,148063724
2019,134281427,148063724
2019,134287406,148066827
2019,134287426,148066844
2019,134287426,148066843
2019,134290197,148063748
2019,134287468,148063781
2019,134281486,148066885
2019,134287487,148066889
2019,134290222,148066889
2019,134287532,148063843
2019,134290249,148063848
2019,134287545,148058894
2019,134287545,148063857
2019,134290271,148066937
2019,134281566,148063893
2019,134290296,148063896
2019,134287603,148066976
2019,134281575,148058950
2019,134281583,148063921
2019,134281590,148066988
2019,134290314,148066995
2019,134281595,148066995
2019,134290320,148063936
2019,134290322,148067007
2019,134290336,148063958
2019,134287656,148058986
2019,134287657,148058986
2019,134287661,148058994
2019,134290360,148067048
2019,134290367,148067056
2019,134287698,148064012
2019,134287744,148067119
2019,134281711,148064064
2019,134281711,148064065
2019,134287758,148067141
2019,134281732,148064084
2019,134290465,148067152
2019,134287803,148059114
2019,134290489,148067190
2019,134290496,148059134
2019,134287877,148064182
2019,134292921,148064228
2019,134281911,148067321
2019,134292975,148059242
2019,134281930,148064279
2019,134290599,148059257
2019,134281942,148059268
2019,134281951,148067360
2019,134290621,148059280
2019,134290625,148064315
2019,134290630,148064328
2019,134281979,148064335
2019,134290640,148059296
2019,134282004,148067413
2019,134290674,148067437
2019,134290680,148059335
2019,134290701,148059357
2019,134290710,148067476
2019,134290724,148059379
2019,134290738,148064464
2019,134290742,148064472
2019,134293173,148064503
2019,134282163,148059426
2019,134282163,148059427
2019,134293202,148064536
2019,134282185,148067582
2019,134282196,148064553
2019,134293230,148064567
2019,134293234,148064575
2019,134293243,148064581
2019,134290838,148059483
2019,134282234,148059490
2019,134282262,148067654
2019,134282268,148067661
2019,134282268,148067662
2019,134282285,148067680
2019,134293307,148059534
2019,134290892,148064661
2019,134290932,148059595
2019,134265983,148044149
2019,134270764,148044170
2019,134270781,148044192
2019,134270785,148044198
2019,134270790,148044204
2019,134270790,148044205
2019,134270807,148044230
2019,134270811,148051787
2019,134270814,148044235
2019,134270818,148044241
2019,134270829,148044250
2019,134270850,148044275
2019,134266164,148051880
2019,134266164,148051881
2019,134266165,148051879
2019,134270873,148044298
2019,134270895,148044327
2019,134270915,148044354
2019,134270918,148051970
2019,134270940,148044379
2019,134270954,148044397
2019,134270954,148044398
2019,134270956,148044402
2019,134270956,148044403
2019,134270973,148048012
2019,134266321,148048016
2019,134270987,148044431
2019,134270986,148044431
2019,134270992,148044439
2019,134270996,148048023
2019,134270996,148044445
2019,134271008,148052118
2019,134266381,148052143
2019,134266381,148044471
2019,134271027,148052153
2019,134271027,148052154
2019,134271037,148044499
2019,134266411,148044500
2019,134271054,148044517
2019,134271065,148044528
2019,134271084,148044555
2019,134271087,148044559
2019,134266515,148052284
2019,134271104,148048109
2019,134271113,148044583
2019,134271112,148044585
2019,134271113,148044584
2019,134271114,148044583
2019,134271158,148044639
2019,134271174,148052410
2019,134271174,148052411
2019,134277946,148048180
2019,134277946,148048181
2019,134266698,148052474
2019,134266709,148052489
2019,134271218,148044696
2019,134271231,148052534
2019,134271231,148044707
2019,134266747,148052542
2019,134266747,148052541
2019,134277994,148052591
2019,134277994,148052592
2019,134278016,148044765
2019,134266826,148052630
2019,134266826,148052632
2019,134271297,148044775
2019,134271297,148044774
2019,134271301,148044779
2019,134266855,148048282
2019,134271318,148044801
2019,134266864,148044801
2019,134271350,148044833
2019,134271350,148052733
2019,134271365,148044844
2019,134278083,148044844
2019,134271372,148052763
2019,134271397,148052800
2019,134271398,148048361
2019,134278097,148044874
2019,134271417,148052840
2019,134267027,148052849
2019,134267027,148052847
2019,134267040,148048390
2019,134271448,148052889
2019,134278144,148052901
2019,134267097,148052933
2019,134267120,148052957
2019,134267120,148052956
2019,134278177,148052966
2019,134267141,148052971
2019,134271502,148048455
2019,134271514,148053007
2019,134278199,148053033
2019,134278199,148053031
2019,134271533,148048470
2019,134267204,148045023
2019,134278211,148048476
2019,134271566,148048496
2019,134271600,148048517
2019,134288385,148057001
2019,134288397,148057017
2019,134288532,148057156
2019,134285063,148057184
2019,134288476,148057106
2019,134288596,148049784
2019,134285127,148057246
2019,134288638,148057279
2019,134285179,148061315
2019,134279527,148057299
2019,134279555,148061388
2019,134279555,148057317
2019,134288682,148061405
2019,134288705,148061466
2019,134279628,148049967
2019,134279633,148049971
2019,134288768,148061549
2019,134288771,148049999
2019,134288801,148050050
2019,134285463,148057435
2019,134288840,148050089
2019,134285512,148061684
2019,134288883,148050149
2019,134285563,148057503
2019,134288902,148050167
2019,134288902,148050168
2019,134288906,148050178
2019,134288933,148061794
2019,134288951,148061831
2019,134288974,148061866
2019,134288984,148050272
2019,134285744,148057637
2019,134289047,148061940
2019,134289047,148061941
2019,134289060,148050353
2019,134289069,148057681
2019,134289074,148061987
2019,134285820,148062000
2019,134285839,148050404
2019,134289108,148057721
2019,134289114,148057728
2019,134280075,148062095
2019,134280075,148062096
2019,134285903,148062110
2019,134285953,148062161
2019,134280185,148057822
2019,134289209,148050541
2019,134286103,148057881
2019,134286127,148050643
2019,134280285,148062352
2019,134286136,148062352
2019,134286185,148062417
2019,134286185,148062418
2019,134289327,148050710
2019,134286230,148050737
2019,134280374,148062479
2019,134280391,148062500
2019,134286261,148057985
2019,134289412,148050797
2019,134289412,148062557
2019,134286321,148062568
2019,134286321,148058023
2019,134280522,148062686
2019,134289495,148062690
2019,134280537,148050931
2019,134286485,148062714
2019,134289520,148058131
2019,134289520,148058130
2019,134286540,148050977
2019,134286549,148062767
2019,134289571,148051041
2019,134286629,148051066
2019,134286629,148062842
2019,134289595,148062861
2019,134289595,148051081
2019,134289600,148051096
2019,134289600,148051097
2019,134289666,148058311
2019,134286783,148063016
2019,134289685,148063025
2019,134289685,148063028
2019,134289714,148066244
2019,134289758,148066304
2019,134280922,148066312
2019,134280942,148058405
2019,134280942,148058407
2019,134286932,148066354
2019,134289794,148058432
2019,134281005,148058450
2019,134289890,148066467
2019,134289891,148066467
2019,134289888,148066467
2019,134289892,148066467
2019,134289897,148063332
2019,134289928,148058548
2019,134287117,148063393
2019,134287117,148066512
2019,134287128,148063402
2019,134287182,148066581
2019,134290006,148063474
2019,134287196,148063487
2019,134290038,148063513
2019,134281247,148058664
2019,134290069,148058681
2019,134281409,148066808
2019,134281419,148063714
2019,134281419,148063715
2019,134287418,148066835
2019,134287417,148066835
2019,134287419,148058802
2019,134290221,148063801
2019,134287517,148066909
2019,134281520,148063844
2019,134281524,148066919
2019,134281543,148058908
2019,134281543,148063869
2019,134281543,148066935
2019,134281553,148058927
2019,134287585,148063888
2019,134281581,148063917
2019,134287616,148066989
2019,134290313,148058958
2019,134281602,148058964
2019,134281602,148058963
2019,134281612,148063937
2019,134290362,148063991
2019,134287675,148063992
2019,134290368,148059005
2019,134290371,148064002
2019,134281669,148064018
2019,134287732,148064048
2019,134287732,148067096
2019,134281693,148064050
2019,134281712,148059058
2019,134281719,148067135
2019,134281743,148059091
2019,134281743,148064097
2019,134287781,148064105
2019,134290475,148059102
2019,134287819,148059121
2019,134290494,148064142
2019,134287830,148064142
2019,134281787,148067198
2019,134281787,148059132
2019,134281788,148059132
2019,134287875,148059156
2019,134290530,148059161
2019,134281841,148064205
2019,134290544,148059180
2019,134290552,148064229
2019,134281894,148064253
2019,134290587,148059240
2019,134290610,148059269
2019,134290618,148059276
2019,134281960,148064304
2019,134292997,148064303
2019,134281969,148064319
2019,134290639,148064345
2019,134293052,148067410
2019,134293053,148067410
2019,134290646,148067410
2019,134282014,148059313
2019,134282032,148064392
2019,134282058,148064415
2019,134290697,148059353
2019,134282073,148067462
2019,134290711,148064433
2019,134282090,148064444
2019,134282090,148064445
2019,134290725,148059381
2019,134290728,148059384
2019,134282105,148067507
2019,134282120,148064484
2019,134282120,148064485
2019,134293166,148064500
2019,134293177,148064506
2019,134290771,148064511
2019,134293188,148067552
2019,134293188,148067551
2019,134282166,148059430
2019,134293199,148064532
2019,134293200,148064533
2019,134293201,148064535
2019,134293200,148064534
2019,134290826,148064588
2019,134290826,148064587
2019,134290848,148059494
2019,134290854,148067639
2019,134290853,148067639
2019,134282273,148067665
2019,134293302,148064643
2019,134282318,148067705
2019,134293337,148059573
2019,134293346,148067721
2019,134293367,148064708
2019,134293422,148059632
2019,134282428,148064741
2019,134293426,148067830
2019,134290967,148064756
2019,134293440,148059640
2019,134293457,148067855
2019,134293458,148067856
2019,134293464,148059658
2019,134293465,148067864
2019,134290988,148067864
2019,134282463,148067864
2019,134282462,148067864
2019,134290996,148067876
2019,134291014,148059681
2019,134291019,148059683
2019,134291019,148059682
2019,134282504,148067903
2019,134282506,148059698
2019,134282540,148059712
2019,134291067,148059726
2019,134282563,148064831
2019,134291071,148064842
2019,134291073,148067985
2019,134291082,148067993
2019,134282595,148059750
2019,134282595,148067994
2019,134282595,148064874
2019,134293560,148068004
2019,134291125,148059789
2019,134291135,148068045
2019,134282653,148064940
2019,134291155,148059818
2019,134293661,148064993
2019,134293663,148064998
2019,134291185,148064998
2019,134282747,148068143
2019,134291211,148068157
2019,134291214,148068161
2019,134291214,148068160
2019,134282787,148065053
2019,134282786,148065053
2019,134291241,148068186
2019,134291241,148059914
2019,134293745,148068207
2019,134293752,148065099
2019,134282854,148065122
2019,134293782,148065134
2019,134282860,148065134
2019,134293786,148059971
2019,134293801,148065158
2019,134297924,148068307
2019,134293870,148068323
2019,134297945,148068326
2019,134297976,148065261
2019,134291395,148065261
2019,134291397,148065261
2019,134293905,148065264
2019,134293908,148060081
2019,134291417,148060087
2019,134291417,148068377
2019,134293924,148060101
2019,134293924,148060099
2019,134293924,148068390
2019,134293930,148068397
2019,134291448,148060126
2019,134298033,148068423
2019,134291470,148065337
2019,134293980,148060154
2019,134298055,148065346
2019,134291486,148068442
2019,134298076,148060175
2019,134291501,148060183
2019,134294016,148068472
2019,134294030,148065393
2019,134294030,148068485
2019,134291534,148068496
2019,134291536,148068498
2019,134291546,148060225
2019,134298144,148065418
2019,134291561,148060234
2019,134291578,148060245
2019,134294081,148065460
2019,134294091,148060278
2019,134291606,148060278
2019,134291627,148060298
2019,134291627,148068580
2019,134294119,148065494
2019,134291670,148065520
2019,134291672,148068617
2019,134294159,148068626
2019,134294161,148060351
2019,134298272,148065545
2019,134298276,148060371
2019,134298277,148060372
2019,134291701,148060383
2019,134291704,148065553
2019,134291708,148060389
2019,134291724,148060406
2019,134291727,148060410
2019,134291729,148060410
2019,134291744,148060427
2019,134291754,148060443
2019,134291761,148068694
2019,134291767,148060455
2019,134291782,148060475
2019,134291789,148060484
2019,134294232,148060492
2019,134294232,148060491
2019,134291806,148060501
2019,134294251,148060519
2019,134291833,148060532
2019,134291854,148068753
2019,134291867,148065644
2019,134291877,148060574
2019,134298451,148060602
2019,134298451,148065662
2019,134291900,148060603
2019,134291915,148060615
2019,134291924,148060628
2019,134298488,148060647
2019,134298488,148060646
2019,134291959,148060663
2019,134291972,148060674
2019,134291988,148065714
2019,134298524,148060700
2019,134294359,148065732
2019,134292033,148068912
2019,134294363,148060738
2019,134292048,148060752
2019,134292049,148065745
2019,134298606,148068940
2019,134292061,148060774
2019,134292068,148060780
2019,134292071,148060783
2019,134292095,148065760
2019,134298650,148065765
2019,134298658,148068986
2019,134298662,148060836
2019,134298662,148060837
2019,134278642,148054161
2019,134278649,148045633
2019,134272085,148045650
2019,134272086,148045651
2019,134283263,148045654
2019,134272092,148045656
2019,134272099,148045659
2019,134272099,148045660
2019,134283288,148045665
2019,134278685,148054238
2019,134278685,148054236
2019,134278685,148054239
2019,134272115,148054252
2019,134272120,148045677
2019,134283319,148054267
2019,134272126,148045688
2019,134272126,148045687
2019,134278728,148054295
2019,134283347,148054305
2019,134283347,148054306
2019,134288754,148049974
2019,134272136,148045701
2019,134272139,148045705
2019,134272149,148054348
2019,134278758,148049076
2019,134272154,148049078
2019,134272159,148045723
2019,134272160,148045726
2019,134272164,148045730
2019,134278778,148049094
2019,134272170,148054409
2019,134278792,148049109
2019,134278793,148049109
2019,134272176,148054428
2019,134272175,148054429
2019,134272184,148045747
2019,134272186,148049122
2019,134272190,148054466
2019,134272191,148054470
2019,134272191,148054471
2019,134283511,148054473
2019,134288687,148049902
2019,134288716,148049934
2019,134272194,148045762
2019,134272194,148045761
2019,134272196,148045764
2019,134272200,148045769
2019,134272200,148045768
2019,134272203,148045770
2019,134272204,148045772
2019,134272204,148045771
2019,134272211,148045784
2019,134272211,148045783
2019,134272215,148045789
2019,134272215,148045790
2019,134283612,148054584
2019,134279728,148050076
2019,134272230,148045809
2019,134272233,148045812
2019,134272237,148045819
2019,134272237,148045820
2019,134272240,148045822
2019,134288900,148050164
2019,134272247,148045827
2019,134283696,148054668
2019,134283696,148054669
2019,134283701,148049258
2019,134283701,148049259
2019,134288936,148057548
2019,134272259,148045844
2019,134272259,148045842
2019,134272259,148045843
2019,134278952,148049287
2019,134272263,148054719
2019,134272271,148045852
2019,134283759,148054742
2019,133522318,147369871
2019,133522336,147376737
2019,133529068,147369898
2019,133529095,147369953
2019,133529099,147376768
2019,133529116,147376784
2019,133529120,147376790
2019,133529131,147372712
2019,133529149,147370074
2019,133529151,147370074
2019,133533593,147372753
2019,133522550,147370100
2019,133529166,147376836
2019,133533620,147370125
2019,133522593,147370137
2019,133529180,147376852
2019,133529180,147376851
2019,133529186,147370163
2019,133529193,147376865
2019,133522655,147372837
2019,133522680,147370215
2019,133529224,147376898
2019,133529232,147370296
2019,133529232,147370297
2019,133533718,147370317
2019,133529247,147370351
2019,133529259,147376943
2019,133533763,147370396
2019,133533781,147376958
2019,133529271,147376960
2019,133529271,147376959
2019,133529278,147370455
2019,133529285,147376977
2019,133537922,147370475
2019,133529299,147370493
2019,133529302,147376999
2019,133537960,147370517
2019,133529318,147373038
2019,133529318,147373039
2019,133529331,147370583
2019,133538039,147373066
2019,133533885,147373078
2019,133533885,147377038
2019,133538077,147373092
2019,133538084,147370647
2019,133529365,147370659
2019,133538185,147373167
2019,133538199,147370765
2019,133529417,147373177
2019,133533971,147377111
2019,133529440,147373203
2019,133529438,147370837
2019,133538317,147370897
2019,133538335,147370916
2019,133538355,147370935
2019,133538370,147373243
2019,133534054,147371002
2019,133529484,147373265
2019,133538427,147371028
2019,133529502,147371064
2019,133529502,147371062
2019,133538488,147377189
2019,133538528,147371142
2019,133538599,147373371
2019,133534164,147373372
2019,133529571,147377236
2019,133534187,147373391
2019,133538666,147381285
2019,133538678,147373422
2019,133529602,147377258
2019,133538699,147373441
2019,133538705,147373445
2019,133538722,147377276
2019,132997915,146813794
2019,132997914,146821181
2019,132992629,146813805
2019,132997935,146813810
2019,132992657,146813830
2019,132992665,146795702
2019,134286135,148050645
2019,134289298,148062376
2019,134289298,148062378
2019,134289305,148062386
2019,134280331,148057931
2019,134280331,148050697
2019,134286198,148062427
2019,134286206,148062447
2019,134289345,148062459
2019,134280366,148050732
2019,134286250,148057976
2019,134286255,148062502
2019,134286275,148050783
2019,134286292,148062552
2019,134280438,148062562
2019,134286322,148058025
2019,134280446,148058040
2019,134280458,148050832
2019,134289460,148062623
2019,134286401,148050876
2019,134286431,148062663
2019,134286430,148058085
2019,134286430,148050894
2019,134286467,148062692
2019,134286528,148050965
2019,134286528,148050964
2019,134286557,148050990
2019,134280642,148058205
2019,134286622,148051060
2019,134280726,148062906
2019,134289638,148062942
2019,134289638,148062944
2019,134286748,148051162
2019,134286750,148051167
2019,134289737,148058376
2019,134286866,148058376
2019,134280900,148058377
2019,134289751,148063139
2019,134289751,148063137
2019,134286900,148063164
2019,134280955,148063187
2019,134280955,148063188
2019,134286939,148058427
2019,134286947,148058434
2019,134286947,148066368
2019,134286963,148063227
2019,134286998,148063257
2019,134281016,148063263
2019,134289833,148063271
2019,134281035,148063287
2019,134281034,148063287
2019,134281036,148066437
2019,134287058,148063314
2019,134281093,148063369
2019,134281093,148058554
2019,134287109,148058561
2019,134287114,148066508
2019,134287151,148066544
2019,134287161,148066564
2019,134290010,148063480
2019,134290026,148066622
2019,134290026,148063500
2019,134287260,148066694
2019,134281353,148063636
2019,134281385,148066787
2019,134290156,148063682
2019,134281407,148063702
2019,134281423,148058788
2019,134281429,148063728
2019,134290185,148063735
2019,134287431,148063745
2019,134281455,148066861
2019,134281462,148058826
2019,134290236,148066908
2019,134281513,148058873
2019,134290259,148058899
2019,134287574,148066950
2019,134281600,148058961
2019,134287633,148058976
2019,134281627,148067022
2019,134290348,148063976
2019,134281644,148067045
2019,134287688,148067062
2019,134287688,148064001
2019,134290404,148064040
2019,134290404,148067087
2019,134290405,148067087
2019,134281694,148067101
2019,134281701,148059050
2019,134281707,148067116
2019,134281707,148067115
2019,134290426,148067111
2019,134281707,148067114
2019,134281710,148059057
2019,134281724,148064079
2019,134281729,148059078
2019,134290463,148059086
2019,134281749,148059095
2019,134287783,148067160
2019,134281758,148067168
2019,134287822,148067191
2019,134287840,148064150
2019,134287852,148064166
2019,134281828,148067248
2019,134281839,148067258
2019,134287896,148059167
2019,134292912,148059181
2019,134281864,148067279
2019,134281862,148067279
2019,134281883,148059209
2019,134290573,148064255
2019,134292957,148067315
2019,134281917,148067328
2019,134290609,148059264
2019,134292989,148059263
2019,134293012,148064321
2019,134290637,148059292
2019,134290642,148067399
2019,134293045,148064353
2019,134293054,148067411
2019,134293088,148067443
2019,134290698,148067459
2019,134282074,148067467
2019,134293111,148064428
2019,134293110,148067470
2019,134293128,148064448
2019,134290760,148064494
2019,134293193,148064527
2019,134282162,148064527
2019,134293203,148067563
2019,134282177,148067573
2019,134290793,148059439
2019,134282179,148059440
2019,134293226,148064565
2019,134293233,148064573
2019,134282232,148067628
2019,134293271,148059496
2019,134293282,148059507
2019,134282258,148064629
2019,134293290,148067655
2019,134293294,148059517
2019,134282290,148067684
2019,134282294,148059536
2019,134293311,148067693
2019,134293311,148067694
2019,134282315,148067704
2019,134293344,148064682
2019,134282358,148067746
2019,134290956,148067816
2019,134290970,148064760
2019,134293453,148064769
2019,134282457,148067857
2019,134282456,148067858
2019,134293460,148067857
2019,134293469,148067869
2019,134293470,148067869
2019,134293473,148067881
2019,134291005,148059674
2019,134282496,148067896
2019,134291025,148059692
2019,134282505,148067905
2019,134293486,148064802
2019,134282525,148067927
2019,134293495,148064809
2019,134282547,148059715
2019,134293507,148064820
2019,134293531,148059736
2019,134293549,148059753
2019,134293574,148068021
2019,134282651,148064939
2019,134282666,148059807
2019,134293621,148068058
2019,134293621,148059812
2019,134293628,148068069
2019,134291197,148059860
2019,134293684,148065025
2019,134293698,148068156
2019,134282768,148068156
2019,134282779,148068169
2019,134291232,148068180
2019,134293725,148059916
2019,134291245,148059918
2019,134282818,148065083
2019,134291247,148059920
2019,134291246,148065082
2019,134291265,148065095
2019,134293754,148065100
2019,134291292,148059967
2019,134291320,148065183
2019,134297908,148060006
2019,134297921,148068303
2019,134265903,148047752
2019,134270695,148051605
2019,134265975,148051669
2019,134277601,148051701
2019,134266031,148047845
2019,134266038,148047849
2019,134266067,148051767
2019,134266067,148051768
2019,134277646,148047870
2019,134266106,148051813
2019,134266116,148051826
2019,134266116,148051825
2019,134266138,148051853
2019,134266142,148051859
2019,134266142,148044267
2019,134266142,148051858
2019,134277690,148047921
2019,134266160,148047922
2019,134266191,148044317
2019,134266213,148047955
2019,134266248,148051979
2019,134266257,148051988
2019,134266311,148052055
2019,134266325,148052073
2019,134266331,148052078
2019,134277833,148044485
2019,134266426,148052191
2019,134266446,148052214
2019,134266446,148052215
2019,134266460,148048077
2019,134277870,148052264
2019,134277910,148044609
2019,134266591,148052361
2019,134277922,148048153
2019,134277923,148048153
2019,134266626,148048163
2019,134277935,148048167
2019,134266649,148044662
2019,134266661,148052435
2019,134271187,148044667
2019,134271222,148052523
2019,134266746,148052540
2019,134266765,148052566
2019,134266773,148044726
2019,134266772,148044726
2019,134266782,148044736
2019,134277998,148052600
2019,134271272,148044754
2019,134278015,148052625
2019,134266834,148048265
2019,134266844,148052660
2019,134266856,148048283
2019,134266872,148044807
2019,134266895,148052717
2019,134266902,148044826
2019,134266907,148052728
2019,134266907,148052729
2019,134266909,148052728
2019,134266915,148044831
2019,134278081,148044842
2019,134266937,148052755
2019,134266939,148052755
2019,134266943,148048340
2019,134271390,148052795
2019,134271390,148052794
2019,134267034,148052857
2019,134267049,148052878
2019,134267090,148052927
2019,134278165,148048433
2019,134278188,148052991
2019,134271510,148053004
2019,134267184,148053025
2019,134267203,148045021
2019,134271560,148048487
2019,134271579,148045066
2019,134278230,148045079
2019,134267280,148045092
2019,134267280,148045091
2019,134278232,148053124
2019,134271620,148053154
2019,134267316,148053166
2019,134278251,148048529
2019,134278255,148045133
2019,134271644,148045137
2019,134271683,148053272
2019,134271687,148053282
2019,134271687,148053284
2019,134271703,148053318
2019,134271713,148053330
2019,134278302,148045209
2019,134267477,148045223
2019,134267496,148053378
2019,134267511,148048602
2019,134278320,148045256
2019,134278320,148045255
2019,134267540,148045258
2019,134267551,148045268
2019,134271774,148053446
2019,134271774,148053445
2019,134267575,148048629
2019,134267588,148045294
2019,134267587,148045293
2019,134271790,148045296
2019,134267597,148053483
2019,134267620,148053521
2019,134271824,148053534
2019,134267650,148053546
2019,134267653,148053547
2019,134267653,148053548
2019,134267676,148053571
2019,134267680,148048679
2019,134267684,148048683
2019,134271854,148045361
2019,134267721,148053618
2019,134278393,148048707
2019,134267747,148053641
2019,134267758,148045385
2019,134278403,148048712
2019,134267761,148048712
2019,134278419,148053692
2019,134278419,148053691
2019,134278419,148045401
2019,134271899,148053705
2019,134278432,148048739
2019,134278437,148045412
2019,134267842,148053764
2019,134267851,148053780
2019,134267866,148053792
2019,134271930,148045444
2019,134267892,148053820
2019,134267894,148053821
2019,134278482,148045462
2019,134271940,148045461
2019,134282910,148048789
2019,134282918,148053845
2019,134271947,148045473
2019,134271947,148045474
2019,134271949,148053856
2019,134271964,148045489
2019,134278514,148053895
2019,134282970,148048829
2019,134282981,148053914
2019,134282994,148048840
2019,134283001,148048843
2019,134278539,148045514
2019,134278549,148053959
2019,134283036,148053969
2019,134278564,148045537
2019,134278564,148045538
2019,134283062,148054000
2019,134283077,148054014
2019,134272014,148045557
2019,134283098,148045561
2019,134283105,148054036
2019,134283105,148054038
2019,134283125,148045571
2019,134283134,148054057
2019,134283138,148045579
2019,134283153,148048922
2019,134283151,148048923
2019,134283159,148054088
2019,134283168,148054095
2019,134283179,148054108
2019,134283183,148054111
2019,134283183,148054113
2019,134283190,148048944
2019,134283221,148054156
2019,134283229,148054162
2019,134283237,148054168
2019,134283246,148054175
2019,134284961,148056081
2019,134284990,148056113
2019,134284990,148057064
2019,134284995,148056118
2019,134288456,148056120
2019,134285009,148056128
2019,134288481,148057111
2019,134285019,148056141
2019,134285024,148056149
2019,134285032,148049706
2019,134285032,148049705
2019,134285094,148057212
2019,134279457,148049779
2019,134288614,148061265
2019,134285162,148049824
2019,134288659,148061333
2019,134285217,148057303
2019,134285231,148061368
2019,134285242,148061382
2019,134285246,148061386
2019,134285283,148061426
2019,134285284,148061427
2019,134285295,148061437
2019,134285305,148061447
2019,134285324,148061482
2019,134279610,148049941
2019,134288761,148061538
2019,134288767,148049987
2019,134285391,148050011
2019,134285407,148050021
2019,134285436,148057415
2019,134285435,148057415
2019,134285476,148061646
2019,134285510,148050115
2019,134279770,148061690
2019,134285532,148057476
2019,134285566,148061744
2019,134285570,148061750
2019,134279831,148061766
2019,134285620,148061802
2019,134285683,148061867
2019,134285696,148050269
2019,134285720,148061903
2019,134285739,148061921
2019,134289073,148061984
2019,134285815,148061993
2019,134280014,148050392
2019,134280056,148062060
2019,134286006,148062227
2019,134286028,148050540
2019,134286039,148050554
2019,134286040,148050555
2019,134286089,148062316
2019,134289269,148057886
2019,134286114,148050627
2019,134280273,148062339
2019,134280295,148062367
