"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2019,9,148056615
2019,9,148056619
2019,9,148056621
2019,6,148056623
2019,9,148056627
2019,6,148056629
2019,9,148056647
2019,9,148056649
2019,9,148056663
2019,9,148056666
2019,9,148056668
2019,9,148056682
2019,9,148056685
2019,6,148056692
2019,9,148056697
2019,6,148056699
2019,9,148056703
2019,9,148056706
2019,6,148056708
2019,9,148056714
2019,9,148056719
2019,9,148056723
2019,6,148056729
2019,6,148056728
2019,9,148056731
2019,6,148056740
2019,9,148056741
2019,9,148056744
2019,9,148056745
2019,9,148056746
2019,6,148056752
2019,9,148056756
2019,6,148056762
2019,6,148056764
2019,6,148056773
2019,6,148056782
2019,9,148056788
2019,9,148056791
2019,9,148056794
2019,6,148056797
2019,9,148056805
2019,9,148056807
2019,9,148056808
2019,9,148056809
2019,9,148056815
2019,9,148056817
2019,9,148056818
2019,8,148056822
2019,9,148056824
2019,9,148056826
2019,6,148056829
2019,6,148056830
2019,6,148056833
2019,6,148056834
2019,6,148056835
2019,6,148056837
2019,6,148056836
2019,9,148056838
2019,9,148056843
2019,9,148056848
2019,9,148056849
2019,9,148056852
2019,6,148056853
2019,6,148056854
2019,9,148056855
2019,9,148056857
2019,9,148056861
2019,9,148056863
2019,9,148056865
2019,9,148056870
2019,9,148056872
2019,9,148056873
2019,9,148056875
2019,9,148056876
2019,9,148056877
2019,9,148056887
2019,9,148056890
2019,9,148056894
2019,9,148056896
2019,9,148056898
2019,9,148056900
2019,9,148056902
2019,9,148056904
2019,9,148056905
2019,6,148056910
2019,9,148056912
2019,6,148056913
2019,9,148056914
2019,6,148056916
2019,6,148056920
2019,9,148056921
2019,9,148056928
2019,9,148056927
2019,9,148056929
2019,9,148056931
2019,9,148056934
2019,9,148056937
2019,6,132110895
2019,6,132110896
2019,9,132116274
2019,9,132121366
2019,6,132117186
2019,6,132121874
2019,6,132117203
2019,9,132121911
2019,9,132113821
2019,9,132121937
2019,9,132117276
2019,9,132118421
2019,8,132118447
2019,6,132118447
2019,6,132114970
2019,6,132114971
2019,9,132118465
2019,9,132123818
2019,6,132115004
2019,9,132123901
2019,3,148057093
2019,9,148056151
2019,9,148057129
2019,9,148049711
2019,6,148056171
2019,1,148061184
2019,6,148049765
2019,6,148061245
2019,9,148061315
2019,9,148061341
2019,9,148061393
2019,9,148061512
2019,9,148050017
2019,9,148057435
2019,6,148061632
2019,9,148050089
2019,9,148050098
2019,9,148050118
2019,9,148050117
2019,6,148057475
2019,9,148050146
2019,6,148050162
2019,9,148050175
2019,9,148050178
2019,9,148050183
2019,6,148057543
2019,6,148061794
2019,9,148061811
2019,9,148061831
2019,9,148057597
2019,6,148061877
2019,6,148061889
2019,9,148057625
2019,9,148050328
2019,6,148061941
2019,6,148061940
2019,9,148061982
2019,9,148050373
2019,6,148050404
2019,9,148050407
2019,6,132119355
2019,6,132119356
2019,6,132119365
2019,9,132125056
2019,6,148057736
2019,6,148057744
2019,9,148062095
2019,9,148050466
2019,9,148050490
2019,9,148057782
2019,9,148062195
2019,6,148062192
2019,9,148057822
2019,9,148050541
2019,9,148050543
2019,6,148050570
2019,9,148050596
2019,9,148057871
2019,9,148057881
2019,9,148050643
2019,9,148057904
2019,9,148062352
2019,9,148050694
2019,9,148057930
2019,9,148050740
2019,6,148050741
2019,9,148062498
2019,3,148057985
2019,9,148050776
2019,9,148058008
2019,9,148050797
2019,9,148050808
2019,9,148062564
2019,6,148062568
2019,6,148058023
2019,6,148050835
2019,6,148050857
2019,3,148050891
2019,6,148062668
2019,6,148058086
2019,9,148062686
2019,6,148050912
2019,6,148062695
2019,6,148058115
2019,6,148058131
2019,6,148058130
2019,9,148050962
2019,9,148056936
2019,9,148056938
2019,9,148056939
2019,9,148056943
2019,6,148056944
2019,9,148056945
2019,6,148056948
2019,6,148056947
2019,9,148056951
2019,9,148056952
2019,9,148056954
2019,9,148056959
2019,6,148056961
2019,9,148056962
2019,9,148056966
2019,6,148056972
2019,6,148056974
2019,6,148056973
2019,9,148056975
2019,9,148056976
2019,6,148056979
2019,6,148056983
2019,9,148056984
2019,9,132122343
2019,6,132122344
2019,9,132118192
2019,9,132118208
2019,9,132118211
2019,8,132118402
2019,6,132118402
2019,6,132118430
2019,6,132118453
2019,9,132123816
2019,9,132118479
2019,9,132118487
2019,9,132123845
2019,9,132118504
2019,9,132118507
2019,9,132118512
2019,9,132118521
2019,9,132123885
2019,6,132115766
2019,6,132124997
2019,6,132124996
2019,9,132125026
2019,6,132125054
2019,9,132125242
2019,9,142598258
2019,6,142601879
2019,9,142601938
2019,9,142601972
2019,9,142601991
2019,6,142598408
2019,9,142598405
2019,9,142611452
2019,6,142601831
2019,6,142601832
2019,9,142611439
2019,9,142598271
2019,9,142601876
2019,8,142598309
2019,9,142611506
2019,9,142611508
2019,9,142611520
2019,9,142598375
2019,9,142611537
2019,9,142598418
2019,6,142602003
2019,6,142602030
2019,9,142598442
2019,9,142598459
2019,6,142598468
2019,6,142598469
2019,6,142611595
2019,9,142611598
2019,9,142611608
2019,9,142602131
2019,6,142611622
2019,6,142611631
2019,6,142611632
2019,9,142602152
2019,6,142601890
2019,9,147372197
2019,9,147369284
2019,9,147376450
2019,6,147376469
2019,6,147372230
2019,6,147376501
2019,9,147376515
2019,9,147372329
2019,9,147376568
2019,9,147376584
2019,6,147376591
2019,9,147369593
2019,9,147369317
2019,6,147376542
2019,6,147372326
2019,9,147372349
2019,9,147372411
2019,6,147372425
2019,9,147372420
2019,6,147369637
2019,6,147369647
2019,6,147376636
2019,6,147376637
2019,9,147369671
2019,9,147376653
2019,6,147372481
2019,6,147369707
2019,9,147376658
2019,6,147376695
2019,9,147376706
2019,6,147372559
2019,9,147372577
2019,9,147372623
2019,9,147372628
2019,9,147376757
2019,9,147376770
2019,9,147372682
2019,6,147370023
2019,9,147370034
2019,6,147376803
2019,9,147376811
2019,6,147376835
2019,6,147376838
2019,6,147376842
2019,6,147370155
2019,6,147372843
2019,6,147376887
2019,9,147376895
2019,8,147370281
2019,8,147370279
2019,9,147376907
2019,9,147376912
2019,9,147376916
2019,9,147370355
2019,9,147370382
2019,6,147370476
2019,9,147376991
2019,6,147370514
2019,6,147370516
2019,9,147370543
2019,6,147373033
2019,9,147373074
2019,9,147370605
2019,6,147370652
2019,6,147377055
2019,9,147373108
2019,9,147377078
2019,9,147377093
2019,9,147377099
2019,9,147373196
2019,9,147377119
2019,6,147370838
2019,6,147370915
2019,9,147373258
2019,9,147371011
2019,9,147373276
2019,9,147377183
2019,6,147371090
2019,6,147373307
2019,9,147371130
2019,9,147377205
2019,9,147371157
2019,9,147373341
2019,9,147373345
2019,6,147381191
2019,6,147381192
2019,9,147377229
2019,9,147381215
2019,10,147381236
2019,9,147373416
2019,6,147381307
2019,9,147373436
2019,9,147381323
2019,6,147377272
2019,6,147373464
2019,6,147381362
2019,9,147381398
2019,6,142598285
2019,6,142598284
2019,9,142611465
2019,9,142598251
2019,9,142601903
2019,9,142611491
2019,6,142611519
2019,9,142598423
2019,9,142602008
2019,6,142611557
2019,9,142602056
2019,9,142611596
2019,9,142611599
2019,6,142598519
2019,6,142598518
2019,9,148044028
2019,6,148051586
2019,9,148044053
2019,9,148047744
2019,6,148044065
2019,9,148044156
2019,6,148051690
2019,6,148051691
2019,6,148044184
2019,6,148044186
2019,8,148044195
2019,6,148044195
2019,6,148044196
2019,9,148047844
2019,5,148044223
2019,3,148044237
2019,6,148044238
2019,6,148047901
2019,6,148044279
2019,5,148051889
2019,6,148051890
2019,5,148051891
2019,6,148051888
2019,9,148047941
2019,6,148044328
2019,6,148047951
2019,6,148044337
2019,6,148047958
2019,6,148051937
2019,6,148047969
2019,6,148051982
2019,6,148044363
2019,6,148044364
2019,6,148052005
2019,6,148044385
2019,6,148052034
2019,6,148044410
2019,9,148044419
2019,9,148044438
2019,6,148044442
2019,3,148044442
2019,9,148044450
2019,6,148044462
2019,6,148044461
2019,9,148048040
2019,9,148052166
2019,9,148044504
2019,9,148044513
2019,9,148044531
2019,8,148044563
2019,6,148044563
2019,9,148044575
2019,3,148044587
2019,6,148044586
2019,6,148052319
2019,6,148048134
2019,6,148048132
2019,6,148044606
2019,9,148044615
2019,6,148048147
2019,6,148048148
2019,9,148052380
2019,9,148048171
2019,9,148048172
2019,6,148048190
2019,9,148044709
2019,6,148044710
2019,6,148044719
2019,6,148044731
2019,9,148048231
2019,9,148052577
2019,6,148052585
2019,9,148048256
2019,6,148044769
2019,3,142601830
2019,9,142601899
2019,9,142611480
2019,9,142601927
2019,9,142598339
2019,9,147376577
2019,6,147376564
2019,9,147376567
2019,9,147369542
2019,6,147372398
2019,9,147372394
2019,9,147376600
2019,6,147372417
2019,9,147369618
2019,6,147376619
2019,6,147376618
2019,9,147376629
2019,9,147372463
2019,9,147376651
2019,6,147369699
2019,6,147372495
2019,9,147376667
2019,6,147376674
2019,9,147369736
2019,9,147376689
2019,9,147376688
2019,6,147369830
2019,3,147369866
2019,9,147369896
2019,9,147369917
2019,9,147369929
2019,9,147369972
2019,9,147376768
2019,9,147369992
2019,9,147370016
2019,9,147376805
2019,9,147370074
2019,6,147376816
2019,9,147370100
2019,9,147376836
2019,6,147370125
2019,9,147376845
2019,6,147370137
2019,9,147370150
2019,6,147376870
2019,9,147372837
2019,6,147376880
2019,6,147376881
2019,9,147376888
2019,9,147376898
2019,6,147370297
2019,6,147370296
2019,6,147370308
2019,6,147370309
2019,9,147372890
2019,9,147376919
2019,9,147370317
2019,9,147376938
2019,6,147370371
2019,6,147370370
2019,8,147376943
2019,6,147376943
2019,9,147370396
2019,9,147370418
2019,6,147376960
2019,6,147376959
2019,6,147376958
2019,6,147372965
2019,9,147376996
2019,9,147376999
2019,9,147370517
2019,9,147373006
2019,6,147370539
2019,6,147370544
2019,6,147373038
2019,8,147373038
2019,6,147373039
2019,9,147370561
2019,6,147370567
2019,9,147370583
2019,6,147370582
2019,9,147373066
2019,9,147377038
2019,6,147373104
2019,9,147370659
2019,6,147373159
2019,9,147373177
2019,9,147377102
2019,6,147370841
2019,9,147370837
2019,6,147373203
2019,6,147370855
2019,6,147377132
2019,6,147370905
2019,6,147370916
2019,9,147370931
2019,9,147373253
2019,6,147370991
2019,9,142611430
2019,9,142601871
2019,9,147369301
2019,9,147369302
2019,9,147376438
2019,6,147369365
2019,9,147376517
2019,6,147376551
2019,9,146795677
2019,9,146795734
2019,6,146813801
2019,6,146821234
2019,9,146821251
2019,6,146821300
2019,6,146821299
2019,9,146795822
2019,9,146795831
2019,9,146795849
2019,9,146821351
2019,9,146813931
2019,6,146795882
2019,6,146795884
2019,9,146795890
2019,9,146813950
2019,9,146795907
2019,9,146821406
2019,9,146813975
2019,9,146821414
2019,9,146795921
2019,9,146821426
2019,11,146795926
2019,6,146813990
2019,6,146795948
2019,6,146795947
2019,3,146795994
2019,9,146796002
2019,6,146814032
2019,3,146814031
2019,3,146796016
2019,9,146796042
2019,9,146821531
2019,9,146796060
2019,9,146821539
2019,6,146796076
2019,6,146796075
2019,9,146821555
2019,9,146821560
2019,6,146821569
2019,9,146796108
2019,6,146814071
2019,8,146796155
2019,6,146826182
2019,9,146826191
2019,3,146821646
2019,6,146826217
2019,6,146826218
2019,9,146826227
2019,6,146826239
2019,9,146814110
2019,9,146826264
2019,9,146814132
2019,6,146826294
2019,6,146826297
2019,6,146821195
2019,9,146795707
2019,9,146795821
2019,9,146813912
2019,9,146795875
2019,9,146795891
2019,9,146813957
2019,9,146813960
2019,9,146795925
2019,9,146795930
2019,9,146821440
2019,9,146814016
2019,3,146796005
2019,6,146796050
2019,9,146796044
2019,6,146821526
2019,9,146821546
2019,6,146814056
2019,9,146814054
2019,6,146814055
2019,9,146796122
2019,6,146821599
2019,9,146814069
2019,9,146814077
2019,9,146826188
2019,6,146826205
2019,9,146821648
2019,3,146821652
2019,9,146826232
2019,6,146814108
2019,6,146826254
2019,9,148060312
2019,6,148068635
2019,9,148060421
2019,6,148060432
2019,6,148060431
2019,9,148060473
2019,6,148060494
2019,6,148065609
2019,9,148060507
2019,9,148060513
2019,6,148060527
2019,6,148060582
2019,6,148060581
2019,9,148060657
2019,9,148060658
2019,1,148060688
2019,9,148060698
2019,9,148068871
2019,9,148068915
2019,9,148060762
2019,9,148060773
2019,9,148060844
2019,6,148069005
2019,9,148060906
2019,9,148069183
2019,6,148069204
2019,6,148061053
2019,9,148061085
2019,6,148069248
2019,6,148061130
2019,9,148069293
2019,9,148071182
2019,9,148071216
2019,9,148071217
2019,9,148069402
2019,6,148071297
2019,8,148071298
2019,6,148071333
2019,9,148069476
2019,6,148071401
2019,9,148071411
2019,9,148071416
2019,6,148071443
2019,6,148071444
2019,9,148071451
2019,9,148071489
2019,9,148071491
2019,9,148065996
2019,6,148071536
2019,1,148071539
2019,9,148071545
2019,6,148071553
2019,6,148071561
2019,6,148071562
2019,9,148071577
2019,9,148071578
2019,9,148071576
2019,9,148071585
2019,9,148071588
2019,6,148071597
2019,9,148071606
2019,9,148071609
2019,9,148071611
2019,9,148071612
2019,6,148071616
2019,9,148069660
2019,9,148071631
2019,6,148071633
2019,9,148071639
2019,9,148069702
2019,9,148071656
2019,9,148071672
2019,9,148071677
2019,9,148071678
2019,9,148071683
2019,9,148066166
2019,9,148071686
2019,9,148071691
2019,6,148069769
2019,6,148071701
2019,9,148071708
2019,9,148071709
2019,9,148071726
2019,9,148069821
2019,9,148069826
2019,9,148069829
2019,3,148071748
2019,9,148071750
2019,9,148071755
2019,9,148071757
2019,6,148071758
2019,6,148069843
2019,9,148071770
2019,9,148257697
2019,6,148257771
2019,9,148257829
2019,9,148252701
2019,6,148257944
2019,6,148258099
2019,9,148249366
2019,9,148249367
2019,6,148258174
2019,6,148249403
2019,9,148258208
2019,9,148258216
2019,9,148258238
2019,6,148258247
2019,6,148258246
2019,9,148258275
2019,9,148258318
2019,9,148258322
2019,6,148258364
2019,6,148258376
2019,9,148258401
2019,6,148258420
2019,6,148258497
2019,9,148258496
2019,9,148252947
2019,6,148258546
2019,6,148258565
2019,6,148252974
2019,6,148249661
2019,6,148258596
2019,6,148258598
2019,9,148258609
2019,9,148253009
2019,6,148253033
2019,9,148258698
2019,9,148258719
2019,6,148258746
2019,6,148258771
2019,9,148258781
2019,5,148258819
2019,6,148258819
2019,6,148253138
2019,9,148258842
2019,9,148258855
2019,9,148063944
2019,6,148059013
2019,6,148067065
2019,9,148059085
2019,9,148059111
2019,9,148059150
2019,9,148059233
2019,6,148059267
2019,6,148587062
2019,6,148574495
2019,6,148584599
2019,9,148587107
2019,8,148587127
2019,6,148574561
2019,6,148587249
2019,6,148587256
2019,6,148584675
2019,6,148584681
2019,6,148587296
2019,6,148587313
2019,6,148587401
2019,6,148587402
2019,6,148584758
2019,6,148584768
2019,6,148587466
2019,6,148587465
2019,9,148584805
2019,6,148587528
2019,6,148574667
2019,6,148587557
2019,6,148587556
2019,6,148584831
2019,6,148257483
2019,6,148257496
2019,9,148257509
2019,6,148252568
2019,6,148257632
2019,6,148257635
2019,9,148257662
2019,6,148249070
2019,6,148252616
2019,6,148257718
2019,6,148257716
2019,6,148257765
2019,9,148257780
2019,6,148257839
2019,9,148257860
2019,9,148257885
2019,6,148257903
2019,9,148257901
2019,6,148249234
2019,9,148252704
2019,6,148257975
2019,9,148249272
2019,6,148249300
2019,9,148252738
2019,6,148258035
2019,6,148249307
2019,9,148258060
2019,9,148249340
2019,9,148249363
2019,9,148258197
2019,9,148258204
2019,6,148249458
2019,6,148258270
2019,6,148249457
2019,9,148252852
2019,3,148258301
2019,6,148258312
2019,6,148258313
2019,6,148258328
2019,6,148258327
2019,6,148258334
2019,8,148252875
2019,6,148258368
2019,6,148258367
2019,9,148249499
2019,9,148249521
2019,9,148258423
2019,6,148258436
2019,6,148258461
2019,8,148258479
2019,9,148249592
2019,9,148258499
2019,9,148258508
2019,9,148258514
2019,9,148258516
2019,9,148252939
2019,9,148258533
2019,9,148258536
2019,9,148252956
2019,6,148252962
2019,6,148249642
2019,6,148258560
2019,6,148258586
2019,9,148258585
2019,6,148249669
2019,6,148249682
2019,6,148258632
2019,6,148258654
2019,9,148258675
2019,6,148258695
2019,6,148258694
2019,9,148258701
2019,6,148253063
2019,9,148258744
2019,9,148258748
2019,1,148258788
2019,9,148249817
2019,9,148258833
2019,9,148257692
2019,6,148252613
2019,6,148257726
2019,6,148249107
2019,6,148257748
2019,6,148249122
2019,9,148249126
2019,9,148249149
2019,9,148257861
2019,6,148257890
2019,6,148252691
2019,6,148252692
2019,6,148257940
2019,9,148257956
2019,6,148249284
2019,9,148252759
2019,9,148258086
2019,9,148249346
2019,9,148249375
2019,6,148258136
2019,9,148252803
2019,6,148258192
2019,9,148249426
2019,9,148258219
2019,9,148258262
2019,9,148249454
2019,9,148252853
2019,8,148258316
2019,3,148258320
2019,6,148258337
2019,6,148252883
2019,9,148258425
2019,9,148258429
2019,6,148249581
2019,6,148249580
2019,9,148249579
2019,9,148258478
2019,9,148249606
2019,9,148258521
2019,6,148258529
2019,9,148258566
2019,9,148258582
2019,9,148249664
2019,9,148258602
2019,9,148258614
2019,9,148258622
2019,8,148258627
2019,9,148258637
2019,9,148258648
2019,9,148258672
2019,9,148258676
2019,6,148253031
2019,6,148249739
2019,8,148253055
2019,9,148258729
2019,6,148258752
2019,6,148258751
2019,9,148253077
2019,8,148253078
2019,9,148253103
2019,9,148249810
2019,1,148258791
2019,9,148253114
2019,6,148258808
2019,6,148258809
2019,6,148258818
2019,6,148258854
2019,6,148258856
2019,9,148258859
2019,9,148249863
2019,9,148258873
2019,9,148258887
2019,6,148257555
2019,9,148249024
2019,6,148257608
2019,6,148252608
2019,6,148252617
2019,9,148249103
2019,6,148252640
2019,8,148252640
2019,6,148252641
2019,9,148257796
2019,9,148249145
2019,6,148249163
2019,9,148249205
2019,6,148252689
2019,9,148249254
2019,6,148257961
2019,6,148257983
2019,6,148257984
2019,9,148257990
2019,6,148258043
2019,9,148258050
2019,6,148252763
2019,6,148249411
2019,6,148249410
2019,9,148252828
2019,9,148258329
2019,9,148258355
2019,6,148252876
2019,9,148258357
2019,9,148258369
2019,6,148258394
2019,6,148258393
2019,9,148258395
2019,9,148258404
2019,9,148258418
2019,9,148252899
2019,9,148249572
2019,9,148258504
2019,9,148258594
2019,9,148258620
2019,6,148258712
2019,9,148258732
2019,3,148574497
2019,6,148587093
2019,9,148044067
2019,6,148047756
2019,6,148051677
2019,6,148044172
2019,6,148047824
2019,8,148051747
2019,6,148051747
2019,6,148044213
2019,6,148051862
2019,3,148051876
2019,6,148044300
2019,6,148051898
2019,9,148044316
2019,6,148044338
2019,9,148044346
2019,9,148044350
2019,6,148047964
2019,6,148047963
2019,9,148051989
2019,9,148051990
2019,6,148044404
2019,6,148044405
2019,6,148044418
2019,9,148052094
2019,9,148052117
2019,6,148044483
2019,9,148044492
2019,9,148044537
2019,9,148044536
2019,9,148044566
2019,9,148044582
2019,9,148044645
2019,9,148044649
2019,6,148044655
2019,6,148048177
2019,6,148048232
2019,6,148044734
2019,6,148044747
2019,6,148052618
2019,6,148052617
2019,6,148052616
2019,6,148052636
2019,9,148052692
2019,6,148044819
2019,6,148052712
2019,9,148048309
2019,6,148048315
2019,6,148048314
2019,6,148052736
2019,6,148052745
2019,6,148048351
2019,3,148052779
2019,9,148048367
2019,6,148048368
2019,6,148052931
2019,6,148048449
2019,6,148052985
2019,9,148048495
2019,9,148053095
2019,6,148048508
2019,6,148048509
2019,6,148045112
2019,6,148045131
2019,9,148045170
2019,9,148053339
2019,6,148053410
2019,9,148045275
2019,9,148053515
2019,6,148045320
2019,6,148048652
2019,6,148045360
2019,6,148048685
2019,9,148045379
2019,9,148053675
2019,9,148045396
2019,9,148048729
2019,9,148053734
2019,9,148048748
2019,6,148053775
2019,6,148053774
2019,9,148053835
2019,9,148045478
2019,6,148048803
2019,7,148048803
2019,3,148048803
2019,6,148053862
2019,9,148048815
2019,9,148053883
2019,6,148048847
2019,6,148053986
2019,6,148045545
2019,6,148048883
2019,9,148054022
2019,6,148054063
2019,9,148054070
2019,6,148054071
2019,9,148054079
2019,6,148045594
2019,6,148054096
2019,9,148054143
2019,9,148048975
2019,9,148045645
2019,9,148054184
2019,9,148054189
2019,9,148054197
2019,9,148045664
2019,6,148054223
2019,9,148045669
2019,9,148045686
2019,9,148049042
2019,6,148054328
2019,9,148045708
2019,9,148045711
2019,9,148045717
2019,8,148054481
2019,9,148049139
2019,9,148054487
2019,9,148054504
2019,9,148049158
2019,6,148054520
2019,6,148045776
2019,6,148045780
2019,3,148045781
2019,6,148054561
2019,9,148045796
2019,6,148045798
2019,9,148045808
2019,9,148054662
2019,6,148045838
2019,9,148045840
2019,6,148045850
2019,6,148049306
2019,6,148045858
2019,9,148054762
2019,6,148049339
2019,6,148049338
2019,9,148045883
2019,6,148045896
2019,9,148045898
2019,6,148045901
2019,9,148045938
2019,9,148054889
2019,6,148049406
2019,6,148045960
2019,9,148045972
2019,9,148045980
2019,6,148045982
2019,9,148049438
2019,6,148054981
2019,9,148045989
2019,9,148045993
2019,9,148045994
2019,9,148046003
2019,9,148049483
2019,9,148046017
2019,9,148055132
2019,9,148046030
2019,9,148046036
2019,9,148046040
2019,9,148055219
2019,9,148046062
2019,9,148055261
2019,9,148049615
2019,9,148055333
2019,6,148049621
2019,9,148046091
2019,6,148049631
2019,6,148046123
2019,6,148049647
2019,3,148049647
2019,6,148046147
2019,6,148046146
2019,9,148046150
2019,9,148046166
2019,6,148046167
2019,6,148046169
2019,8,148046169
2019,6,148055549
2019,9,148056192
2019,9,148056201
2019,6,148055635
2019,9,148056221
2019,6,148055660
2019,6,148056222
2019,6,148056223
2019,8,148056224
2019,9,148056228
2019,9,148055685
2019,9,148055692
2019,9,148055720
2019,9,148055754
2019,6,148056259
2019,6,148056260
2019,8,148056260
2019,6,148056273
2019,9,148056276
2019,9,148056294
2019,6,148056323
2019,6,148056331
2019,6,148056334
2019,9,148056336
2019,6,148055899
2019,6,148055898
2019,9,148056348
2019,6,148056365
2019,6,148055974
2019,9,148055976
2019,9,148056373
2019,9,148056384
2019,9,148056385
2019,9,148056391
2019,9,148056016
2019,9,148056403
2019,9,148056412
2019,9,148056028
2019,9,148056432
2019,9,148056438
2019,6,148056441
2019,6,148056443
2019,6,148056442
2019,6,148056445
2019,9,148056448
2019,6,148056047
2019,6,148056048
2019,6,148056458
2019,6,148056457
2019,6,148056061
2019,6,148056060
2019,6,148056064
2019,9,148056470
2019,9,148056475
2019,6,148056487
2019,9,148056494
2019,9,148056503
2019,6,148056505
2019,9,148056506
2019,9,148056507
2019,9,148056523
2019,9,148056533
2019,9,148056539
2019,6,148056543
2019,9,148056546
2019,9,148056547
2019,9,148056549
2019,9,148056552
2019,9,148056572
2019,9,148056576
2019,9,148056584
2019,9,148056586
2019,9,148056588
2019,9,148056595
2019,6,148584582
2019,6,148587058
2019,9,148769389
2019,9,148773507
2019,9,148769559
2019,9,148769601
2019,6,148769608
2019,9,148769613
2019,9,148777764
2019,9,148773590
2019,9,148769672
2019,6,148769712
2019,9,148773627
2019,6,148769728
2019,9,148769731
2019,6,148769735
2019,6,148769739
2019,9,148769740
2019,3,148773646
2019,9,148769755
2019,9,148769762
2019,9,148773666
2019,9,148777820
2019,9,148777822
2019,9,148777836
2019,9,148769837
2019,9,148773731
2019,9,148056610
2019,6,148056617
2019,6,148056618
2019,9,148056622
2019,6,148056626
2019,6,148056631
2019,6,148056630
2019,9,148056640
2019,9,148056643
2019,9,148056646
2019,9,148056650
2019,9,148056657
2019,6,148056658
2019,9,148056659
2019,9,148056662
2019,9,148056667
2019,6,148056669
2019,6,148056670
2019,9,148056675
2019,6,148056696
2019,6,148056695
2019,6,148056698
2019,9,148056700
2019,6,148056701
2019,9,148056704
2019,9,148056711
2019,6,148056715
2019,9,148056720
2019,6,148056725
2019,9,148056724
2019,9,148056734
2019,6,148056737
2019,9,148056739
2019,9,148056742
2019,9,148056748
2019,6,148056750
2019,9,148056751
2019,6,148056754
2019,9,148056755
2019,9,148056766
2019,9,148056774
2019,9,148056783
2019,6,148056784
2019,9,148056785
2019,9,148056787
2019,6,148056793
2019,9,148056795
2019,9,148056796
2019,6,148056801
2019,6,148057033
2019,9,148057082
2019,6,148057147
2019,6,148049701
2019,3,148061221
2019,9,148061378
2019,9,148049932
2019,9,148057397
2019,9,148050062
2019,6,148050067
2019,6,148061630
2019,6,148061700
2019,9,148061745
2019,9,148062991
2019,6,148063009
2019,9,148058350
2019,9,148063090
2019,9,148063100
2019,9,148058362
2019,9,148063136
2019,6,148066394
2019,6,148066393
2019,7,148063323
2019,9,148063347
2019,9,148066518
2019,9,148063413
2019,9,148063435
2019,6,148063492
2019,9,148066672
2019,9,148058703
2019,9,148066729
2019,6,148058743
2019,6,148058742
2019,9,148058781
2019,9,148066827
2019,9,148066889
2019,9,148063848
2019,9,148058894
2019,9,148063893
2019,9,148063921
2019,9,148066995
2019,9,148064012
2019,9,148067119
2019,6,148064065
2019,6,148064064
2019,6,148067141
2019,9,148064182
2019,9,148067321
2019,9,148059242
2019,9,148064279
2019,9,148059280
2019,10,148067437
2019,9,148067476
2019,9,148064464
2019,9,148064472
2019,9,148064503
2019,9,148064536
2019,3,148064575
2019,9,148064581
2019,6,148067661
2019,6,148067662
2019,9,148059595
2019,9,148059598
2019,9,148067741
2019,3,148067817
2019,9,148067886
2019,9,148059671
2019,6,148067918
2019,9,148064813
2019,9,148067967
2019,6,148059740
2019,6,148059739
2019,6,148059746
2019,6,148064867
2019,9,148067999
2019,9,148064913
2019,9,148068124
2019,6,148065063
2019,9,148068212
2019,9,148065132
2019,9,148065143
2019,9,148065193
2019,9,148065234
2019,9,148068331
2019,6,148068375
2019,9,148060090
2019,6,148060149
2019,6,148060147
2019,6,148060148
2019,9,148060160
2019,3,148068467
2019,6,148060191
2019,9,148060204
2019,9,148065458
2019,9,148060285
2019,9,148065532
2019,8,148060354
2019,9,148060353
2019,9,148060374
2019,9,148060379
2019,9,148060384
2019,9,148060386
2019,9,148060412
2019,6,148060424
2019,9,148060466
2019,9,148060529
2019,6,148060541
2019,6,148060540
2019,6,148060551
2019,9,148252622
2019,9,148249118
2019,6,148257786
2019,9,148249233
2019,9,148249241
2019,9,148257937
2019,9,148249263
2019,6,148249306
2019,6,148258036
2019,9,148258111
2019,9,148249368
2019,9,148252804
2019,9,148258191
2019,9,148258314
2019,9,148249484
2019,9,148258338
2019,9,148249507
2019,9,148249526
2019,9,148258417
2019,6,148252904
2019,9,148252903
2019,9,148252912
2019,9,148249555
2019,6,148258476
2019,3,148252925
2019,9,148258501
2019,6,148252968
2019,9,148258634
2019,6,148258646
2019,6,148258647
2019,9,148249732
2019,6,148258683
2019,6,148258684
2019,9,148258723
2019,6,148258766
2019,9,148258774
2019,9,148258789
2019,9,148258806
2019,6,148258807
2019,6,148258821
2019,9,148249844
2019,6,148258850
2019,6,148258877
2019,9,148258882
2019,8,148258885
2019,9,148249878
2019,6,148258893
2019,6,148249900
2019,6,148249899
2019,6,148258929
2019,9,148584578
2019,9,148584584
2019,6,148584585
2019,6,148574489
2019,9,148584609
2019,6,148587197
2019,6,148584645
2019,9,148587206
2019,6,148587224
2019,3,148574566
2019,6,148574585
2019,6,148574584
2019,6,148584680
2019,6,148574595
2019,6,148587338
2019,6,148584709
2019,6,148584715
2019,6,148584714
2019,6,148587377
2019,3,148584740
2019,6,148574642
2019,6,148584753
2019,6,148584767
2019,6,148584782
2019,6,148587469
2019,3,148584787
2019,6,148587479
2019,6,148587480
2019,6,148587507
2019,6,148587522
2019,6,148587538
2019,6,148587547
2019,6,148587559
2019,6,148584839
2019,6,148584841
2019,3,148584855
2019,9,148584871
2019,9,148584873
