"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2019,133540594,9,
2019,133535739,9,
2019,133535838,1,
2019,133540820,1,
2019,133535899,1,
2019,133541738,1,
2019,133531776,1,
2019,133542291,1,
2019,133542703,1,
2019,133542847,9,
2019,133532537,9,
2019,133547903,1,
2019,133543482,1,
2019,133548619,1,
2019,133548721,6,
2019,134970094,1,
2019,134970205,9,
2019,134966549,1,
2019,134960671,1,
2019,133533154,1,
2019,133522691,1,
2019,133533956,9,
2019,133533957,9,
2019,133534085,1,
2019,133535494,1,
2019,133535491,1,
2019,133540396,1,
2019,133540394,1,
2019,133535518,1,
2019,133540467,1,
2019,133535807,1,
2019,133541048,1,
2019,133531291,10,
2019,133536491,10,
2019,133536490,10,
2019,133541490,1,
2019,133522521,1,
2019,133529155,1,
2019,133522520,1,
2019,133522519,1,
2019,133533589,1,
2019,133538330,10,
2019,133538383,1,
2019,133538682,6,
2019,133529606,10,
2019,133529677,10,
2019,133539006,1,
2019,133534605,8,
2019,133539343,1,
2019,133539371,1,
2019,133529944,1,
2019,133534861,1,
2019,133539919,9,
2019,133530237,10,
2019,133535152,3,
2019,133540104,1,
2019,133540178,9,
2019,133535468,1,
2019,133540611,9,
2019,133540635,1,
2019,133535727,1,
2019,133530757,6,
2019,133540787,10,
2019,133531092,1,
2019,133531162,10,
2019,133541715,1,
2019,133541751,1,
2019,133531639,9,
2019,133541930,1,
2019,133541928,1,
2019,133541990,1,
2019,133542838,1,
2019,133543077,1,
2019,133532669,1,
2019,133548042,1,
2019,133543799,10,
2019,133553002,1,
2019,133522490,9,
2019,133538109,6,
2019,133538834,1,
2019,133539357,1,
2019,133534840,1,
2019,133539779,1,
2019,133540870,10,
2019,133540926,1,
2019,133536372,1,
2019,133541304,1,
2019,133541458,1,
2019,133542646,1,
2019,133543259,1,
2019,133532578,1,
2019,133543470,9,
2019,133543854,1,
2019,134266663,9,
2019,134271305,1,
2019,134266881,1,
2019,134266957,1,
2019,134266955,1,
2019,134278147,9,
2019,134267100,10,
2019,134267130,1,
2019,134267558,10,
2019,134267617,9,
2019,134278656,10,
2019,134283617,1,
2019,134284040,1,
2019,134284094,10,
2019,134284336,9,
2019,134284339,9,
2019,134279293,9,
2019,134284409,1,
2019,134284530,1,
2019,132998074,1,
2019,132992792,1,
2019,132992787,10,
2019,132992800,1,
2019,132977452,1,
2019,132992741,1,
2019,133543161,1,
2019,133543160,1,
2019,133548251,1,
2019,133548266,1,
2019,133548267,1,
2019,133548435,9,
2019,133553091,9,
2019,133544221,1,
2019,133553292,9,
2019,133548824,1,
2019,133553423,9,
2019,133548977,9,
2019,133549090,1,
2019,133521862,1,
2019,133522220,9,
2019,133529053,1,
2019,133522530,1,
2019,133522529,1,
2019,133529322,10,
2019,133534082,1,
2019,133538455,1,
2019,133538472,10,
2019,133534172,9,
2019,133534453,1,
2019,133534777,1,
2019,133539711,10,
2019,133540263,1,
2019,133530474,1,
2019,133530656,9,
2019,133540701,1,
2019,133541147,1,
2019,133536315,9,
2019,133536331,1,
2019,133541511,1,
2019,133541540,9,
2019,133541616,1,
2019,133541950,1,
2019,133541993,1,
2019,133531774,1,
2019,133542171,9,
2019,133542379,10,
2019,133542409,10,
2019,133542410,10,
2019,133531987,1,
2019,134778705,1,
2019,133522097,1,
2019,133522654,1,
2019,133529332,1,
2019,133529375,9,
2019,133538792,1,
2019,133529723,10,
2019,133534574,9,
2019,133539488,1,
2019,133534830,9,
2019,133539641,2,
2019,133539808,1,
2019,133535132,1,
2019,133540233,1,
2019,133535590,1,
2019,133540728,1,
2019,133535840,1,
2019,133535927,1,
2019,133540887,1,
2019,133535997,6,
2019,133540970,1,
2019,133541199,1,
2019,133541201,1,
2019,133541361,1,
2019,133536979,1,
2019,133542008,1,
2019,133536980,1,
2019,134960577,1,
2019,134966652,1,
2019,134966688,1,
2019,133531245,9,
2019,133541582,1,
2019,133540418,1,
2019,133542279,1,
2019,133532521,1,
2019,133543173,1,
2019,133548608,1,
2019,133548847,9,
2019,133549057,6,
2019,133544775,1,
2019,133549511,1,
2019,133545222,6,
2019,133545356,1,
2019,133545650,1,
2019,133545736,1,
2019,133545748,1,
2019,133545790,1,
2019,133545860,10,
2019,133545859,10,
2019,133545880,1,
2019,134280384,10,
2019,134281069,10,
2019,134287723,1,
2019,134290436,10,
2019,134290435,10,
2019,134290490,9,
2019,134292941,9,
2019,134281983,1,
2019,134281980,1,
2019,134293272,1,
2019,134282383,1,
2019,134293595,1,
2019,134291145,1,
2019,134282866,10,
2019,134293900,1,
2019,134293955,10,
2019,134294314,10,
2019,134294345,9,
2019,134292462,9,
2019,134294673,2,
2019,134294735,1,
2019,134294734,1,
2019,134294756,6,
2019,134294755,6,
2019,134294780,10,
2019,134294779,10,
2019,134294778,10,
2019,134294781,1,
2019,134294885,10,
2019,134285288,9,
2019,134279583,10,
2019,134285650,1,
2019,134286846,10,
2019,134287014,1,
2019,134289942,1,
2019,134290000,1,
2019,134290075,6,
2019,134287548,1,
2019,134282035,10,
2019,134282264,4,
2019,134290938,1,
2019,134291298,1,
2019,134298008,1,
2019,134298163,10,
2019,134294242,10,
2019,134292358,1,
2019,134292433,6,
2019,134294477,6,
2019,134292675,1,
2019,134294592,9,
2019,134294712,10,
2019,134294813,10,
2019,132992873,1,
2019,134267387,1,
2019,134283025,1,
2019,134283126,1,
2019,134283377,1,
2019,134284085,6,
2019,134284253,10,
2019,134284426,1,
2019,134284429,10,
2019,134288398,9,
2019,134279329,1,
2019,134285027,10,
2019,134285054,10,
2019,134285230,1,
2019,134288718,10,
2019,134285609,10,
2019,134285610,10,
2019,134285700,1,
2019,134285806,10,
2019,134285807,10,
2019,134285927,1,
2019,134286135,10,
2019,134286266,1,
2019,134289411,1,
2019,134280431,1,
2019,134286452,1,
2019,134280524,10,
2019,134289536,1,
2019,134280891,1,
2019,134280898,1,
2019,134286882,9,
2019,134280976,10,
2019,134280997,1,
2019,134281174,1,
2019,134290077,10,
2019,134290086,9,
2019,134287342,1,
2019,134281422,1,
2019,134287621,1,
2019,134281644,1,
2019,134290373,10,
2019,134290372,10,
2019,134287783,9,
2019,134287783,6,
2019,134290563,1,
2019,134292989,9,
2019,134292993,1,
2019,134293128,1,
2019,134282109,1,
2019,134282496,10,
2019,134282633,1,
2019,134293725,9,
2019,134291245,1,
2019,134293741,1,
2019,134291351,1,
2019,134297927,1,
2019,134291376,1,
2019,134294113,1,
2019,134270800,1,
2019,134266351,9,
2019,134266807,1,
2019,134267082,1,
2019,134267262,1,
2019,134278231,9,
2019,134267513,1,
2019,134271770,9,
2019,134278348,10,
2019,134271913,1,
2019,134283038,1,
2019,134278572,9,
2019,134278727,1,
2019,134283429,9,
2019,134289173,10,
2019,134283692,6,
2019,134283729,1,
2019,134283733,1,
2019,134283838,9,
2019,134283885,1,
2019,134283971,1,
2019,134283972,1,
2019,134284061,1,
2019,134284089,1,
2019,134279166,1,
2019,134284088,1,
2019,134279173,1,
2019,134280861,1,
2019,134284428,2,
2019,134284660,1,
2019,134287513,1,
2019,134284810,10,
2019,134298829,9,
2019,134284827,1,
2019,134298829,6,
2019,134288626,1,
2019,132992657,9,
2019,128723727,10,
2019,128714891,10,
2019,128723868,10,
2019,132997935,6,
2019,132992795,9,
2019,133002932,1,
2019,133522106,1,
2019,133538553,1,
2019,133538636,9,
2019,133534302,9,
2019,133534302,2,
2019,133538857,2,
2019,133538857,9,
2019,133539322,1,
2019,133539321,1,
2019,133545151,1,
2019,133545324,1,
2019,133545400,1,
2019,134266380,1,
2019,134266379,1,
2019,134266771,1,
2019,133537569,1,
2019,133537568,1,
2019,133532200,1,
2019,133537570,1,
2019,133542736,1,
2019,133543038,10,
2019,133543303,1,
2019,133543440,10,
2019,133532759,1,
2019,133543648,9,
2019,133532809,9,
2019,133543787,1,
2019,133548471,1,
2019,133548502,9,
2019,133553176,1,
2019,133544267,10,
2019,133548812,1,
2019,133553528,9,
2019,133544717,9,
2019,133544728,17,
2019,133544797,1,
2019,133544943,6,
2019,133544944,6,
2019,133544945,6,
2019,133545244,10,
2019,133545443,9,
2019,133545637,9,
2019,132997927,10,
2019,134270693,10,
2019,134469365,1,
2019,134469511,10,
2019,134469624,9,
2019,134464779,1,
2019,134470227,10,
2019,134470252,10,
2019,134470347,9,
2019,128723737,10,
2019,124072969,10,
2019,124072975,1,
2019,124072919,10,
2019,124072961,10,
2019,124072968,10,
2019,124072985,10,
2019,124072995,1,
2019,124072888,9,
2019,134459514,10,
2019,134459684,1,
2019,134464611,1,
2019,134464287,9,
2019,126684290,10,
2019,126688363,9,
2019,134459201,1,
2019,134464252,1,
2019,126688374,1,
2019,126688423,10,
2019,134464522,10,
2019,134464764,10,
2019,134464940,10,
2019,134464939,10,
2019,134465007,1,
2019,134469472,1,
2019,134459613,9,
2019,134464581,10,
2019,134464672,1,
2019,134470008,10,
2019,134470007,10,
2019,134774123,8,
2019,124072890,2,
2019,124072923,9,
2019,124072902,9,
2019,134774132,9,
2019,134778725,1,
2019,126688389,10,
2019,134459314,1,
2019,134469601,10,
2019,134469638,10,
2019,134464460,3,
2019,134464419,6,
2019,134459321,1,
2019,134464782,1,
2019,134464799,1,
2019,134470022,1,
2019,134470023,1,
2019,134460536,6,
2019,134270677,1,
2019,134265907,1,
2019,134277754,10,
2019,134270939,10,
2019,134277753,10,
2019,134266271,10,
2019,134266455,10,
2019,118529709,1,
2019,118536161,10,
2019,118537044,1,
2019,118537593,10,
2019,118537660,1,
2019,118530963,1,
2019,118534735,1,
2019,134469502,10,
2019,134464372,1,
2019,134460235,1,
2019,134460301,9,
2019,134460325,10,
2019,134459457,1,
2019,134459555,1,
2019,134459757,6,
2019,132998071,10,
2019,134272400,1,
2019,134272495,1,
2019,134272296,9,
2019,134272297,9,
2019,118539446,9,
2019,133533383,9,
2019,133522570,1,
2019,133533685,6,
2019,133538079,17,
2019,133534157,1,
2019,133534188,1,
2019,133538806,9,
2019,133534426,1,
2019,133534479,9,
2019,133529798,1,
2019,133529899,10,
2019,133534805,10,
2019,133539577,10,
2019,133534804,10,
2019,133534802,10,
2019,133539610,1,
2019,133539663,1,
2019,133534893,10,
2019,133535049,1,
2019,133535411,1,
2019,133540303,1,
2019,133540301,1,
2019,133530473,10,
2019,133535619,1,
2019,133540777,9,
2019,133530877,2,
2019,132992619,10,
2019,132998237,10,
2019,132998248,9,
2019,132998283,1,
2019,132998315,10,
2019,118535390,8,
2019,118535389,8,
2019,118539484,10,
2019,118539493,1,
2019,118542543,9,
2019,133536280,1,
2019,133536716,1,
2019,133536381,1,
2019,133536890,1,
2019,133542240,1,
2019,123456395,10,
2019,118529976,1,
2019,124067920,2,
2019,124072873,2,
2019,132998134,1,
2019,132998327,6,
2019,123456405,1,
2019,123449998,1,
2019,134265901,4,
2019,134270764,1,
2019,134266457,1,
2019,134266515,1,
2019,134271113,1,
2019,134271114,1,
2019,134271168,9,
2019,134271237,10,
2019,134271347,6,
2019,134271354,1,
2019,134278155,9,
2019,134267088,9,
2019,134271655,1,
2019,134267523,9,
2019,134271950,10,
2019,134283086,10,
2019,134272137,1,
2019,134272168,1,
2019,134272192,1,
2019,134272249,1,
2019,134272311,1,
2019,134272336,1,
2019,134272462,1,
2019,134272463,10,
2019,134272477,9,
2019,134272574,9,
2019,134272638,1,
2019,134272657,6,
2019,134272819,1,
2019,134272818,1,
2019,134272820,1,
2019,134272875,9,
2019,134272887,1,
2019,134272892,9,
2019,134287916,10,
2019,134287926,1,
2019,134287925,1,
2019,134287992,10,
2019,134288020,9,
2019,134288061,1,
2019,134288135,9,
2019,134288153,1,
2019,134288197,9,
2019,134288215,1,
2019,134288243,9,
2019,134288244,9,
2019,134288245,9,
2019,134288251,1,
2019,134288261,1,
2019,134288291,1,
2019,134288297,10,
2019,134288317,1,
2019,134288324,10,
2019,134288328,10,
2019,134288327,10,
2019,134288330,10,
2019,134288333,1,
2019,134288340,1,
2019,134288374,1,
2019,134288397,10,
2019,123449877,2,
2019,123449867,10,
2019,123456534,1,
2019,132998116,1,
2019,123453730,1,
2019,134288628,9,
2019,134288698,1,
2019,134288868,1,
2019,132998026,1,
2019,133533126,1,
2019,133528868,1,
2019,133533625,10,
2019,133533803,1,
2019,133533802,1,
2019,133534026,2,
2019,133534026,9,
2019,133538582,1,
2019,133529930,1,
2019,133534793,9,
2019,133535576,10,
2019,133540517,1,
2019,133535864,1,
2019,133535895,1,
2019,133530936,3,
2019,133536300,9,
2019,133537372,1,
2019,133537390,1,
2019,133537389,1,
2019,133537404,1,
2019,133537637,10,
2019,133543327,9,
2019,133543327,2,
2019,133548277,9,
2019,133550300,1,
2019,133550378,9,
2019,133550382,1,
2019,132992626,10,
2019,132977226,10,
2019,132998117,1,
2019,132998259,1,
2019,132998373,1,
2019,118539154,1,
2019,133521908,9,
2019,133533767,1,
2019,132992654,10,
2019,132977118,10,
2019,132998126,9,
2019,133533886,1,
2019,133538106,1,
2019,133529436,9,
2019,133529448,1,
2019,133529553,1,
2019,133538609,10,
2019,133538607,10,
2019,133534177,10,
2019,133529685,9,
2019,133529684,9,
2019,133529684,2,
2019,133529685,2,
2019,133539021,1,
2019,133539171,1,
2019,133534519,1,
2019,133539315,6,
2019,133539822,1,
2019,133535034,1,
2019,133535033,1,
2019,133535046,1,
2019,133535044,1,
2019,133535045,1,
2019,133530278,1,
2019,133530279,1,
2019,133540105,9,
2019,133530352,1,
2019,133535484,1,
2019,133540378,1,
2019,133540481,9,
2019,133535715,1,
2019,133535766,1,
2019,133536112,6,
2019,133531028,1,
2019,133531027,1,
2019,133531034,1,
2019,133536173,9,
2019,133536220,6,
2019,133536430,1,
2019,133541481,1,
2019,133541656,9,
2019,133536733,1,
2019,133536735,9,
2019,133536877,9,
2019,133536878,9,
2019,133542195,9,
2019,133537425,1,
2019,133537423,1,
2019,133537723,1,
2019,133532439,1,
2019,133543302,1,
2019,133543301,1,
2019,133543341,1,
2019,133548077,1,
2019,133548105,1,
2019,133548160,1,
2019,133543679,1,
2019,133532896,9,
2019,133543962,9,
2019,133548416,9,
2019,133548519,10,
2019,133548768,1,
2019,133544499,9,
2019,133553448,1,
2019,133549161,1,
2019,133549162,1,
2019,133549209,1,
2019,133544837,1,
2019,133549315,1,
2019,133549653,1,
2019,132977577,10,
2019,118539450,1,
2019,134288498,6,
2019,134288760,9,
2019,134288826,1,
2019,134280029,1,
2019,134289356,1,
2019,134280390,9,
2019,134280798,1,
2019,134289802,10,
2019,134281326,1,
2019,134290354,1,
2019,134290539,1,
2019,134282210,9,
2019,134291233,1,
2019,134293719,1,
2019,134291303,10,
2019,134291315,9,
2019,134293948,9,
2019,134294027,1,
2019,134291543,9,
2019,134298134,1,
2019,134294041,9,
2019,134294042,9,
2019,134291706,6,
2019,134291788,9,
2019,134298563,1,
2019,134292259,9,
2019,134292260,10,
2019,134292322,10,
2019,134292325,10,
2019,134292321,10,
2019,134292324,10,
2019,134292323,10,
2019,134292320,1,
2019,134292499,10,
2019,134292524,1,
2019,134292527,1,
2019,134292525,1,
2019,134292526,1,
2019,134292556,1,
2019,134292559,1,
2019,134292561,1,
2019,134292618,9,
2019,134292645,10,
2019,134292646,10,
2019,134299109,10,
2019,134292769,9,
2019,134292769,2,
2019,134292791,1,
2019,132977270,1,
2019,132977272,1,
2019,132992848,1,
2019,133529296,1,
2019,133538854,1,
2019,133529761,1,
2019,133539459,1,
2019,133530021,10,
2019,133530462,10,
2019,133530547,10,
2019,133535542,10,
2019,133541393,1,
2019,133531331,1,
2019,133531448,9,
2019,133531493,1,
2019,133531492,1,
2019,133531821,1,
2019,133531876,9,
2019,133542416,9,
2019,133532236,1,
2019,132977281,9,
2019,132977191,1,
2019,132977310,6,
2019,132992867,1,
2019,132977454,1,
2019,132998314,9,
2019,132977563,1,
2019,133532361,1,
2019,133532360,1,
2019,133532421,1,
2019,133532653,1,
2019,133532661,10,
2019,134265914,1,
2019,134469771,9,
2019,134469590,10,
2019,134469878,10,
2019,134469930,1,
2019,134470017,10,
2019,134470044,9,
2019,134460115,10,
2019,134464729,1,
2019,134460151,1,
2019,134470172,1,
2019,132992662,10,
2019,134469475,10,
2019,134459471,1,
2019,134469629,1,
2019,134469725,10,
2019,134285121,1,
2019,134285256,9,
2019,134279655,1,
2019,134289221,10,
2019,134286609,9,
2019,134289707,10,
2019,128723572,10,
2019,134459558,1,
2019,134469933,6,
2019,134470043,1,
2019,134460186,10,
2019,134470202,9,
2019,133528785,9,
2019,133532233,1,
2019,133532242,1,
2019,133532243,1,
2019,133532279,1,
2019,133532281,1,
2019,133543164,1,
2019,133532695,1,
2019,133532825,1,
2019,133548193,1,
2019,133553044,10,
2019,133544056,1,
2019,133544167,9,
2019,133553637,6,
2019,133553741,10,
2019,134277809,10,
2019,134271238,1,
2019,134278006,6,
2019,134271837,1,
2019,134278568,1,
2019,134278574,10,
2019,134283621,1,
2019,134283622,1,
2019,134279144,10,
2019,134284144,9,
2019,134272459,9,
2019,134469450,1,
2019,134469450,6,
2019,134469761,1,
2019,134460076,10,
2019,134460206,1,
2019,134470213,10,
2019,134470214,9,
2019,134287450,9,
2019,134287452,9,
2019,134281736,1,
2019,134469338,1,
2019,134469336,1,
2019,134469613,1,
2019,134464591,1,
2019,133528807,9,
2019,133529101,1,
2019,133533864,1,
2019,133538853,1,
2019,133538997,9,
2019,133539717,1,
2019,133530124,9,
2019,133530144,1,
2019,133534990,1,
2019,133530184,1,
2019,133535361,2,
2019,133535361,9,
2019,133540270,1,
2019,133530444,1,
2019,133535460,9,
2019,133540372,10,
2019,133530819,1,
2019,133530817,1,
2019,133535953,1,
2019,133541178,9,
2019,133536236,1,
2019,133536277,1,
2019,133531279,10,
2019,133541658,9,
2019,133531594,1,
2019,133531613,1,
2019,133531672,10,
2019,133542009,10,
2019,133531758,9,
2019,133531846,9,
2019,133532034,1,
2019,133532042,1,
2019,133532183,1,
2019,133532181,1,
2019,133532388,10,
2019,133532405,1,
2019,133543154,10,
2019,133532757,9,
2019,133543588,6,
2019,133548191,1,
2019,133532879,1,
2019,133544070,9,
2019,133544129,1,
2019,133553147,1,
2019,133553369,1,
2019,133548934,9,
2019,133553452,9,
2019,133553592,10,
2019,133553606,9,
2019,133553607,9,
2019,133544814,1,
2019,133553731,9,
2019,133553747,1,
2019,133553796,1,
2019,133553796,6,
2019,133553887,1,
2019,133553915,10,
2019,133549624,10,
2019,133549623,10,
2019,133553974,1,
2019,133554001,6,
2019,133554002,1,
2019,133545561,1,
2019,133554194,1,
2019,133554221,1,
2019,133554240,6,
2019,133533116,1,
2019,134287764,1,
2019,134287763,1,
2019,134293424,9,
2019,132977220,1,
2019,134279461,1,
2019,134279508,1,
2019,134279810,10,
2019,134279894,1,
2019,134289549,9,
2019,134289969,1,
2019,134287203,10,
2019,134282005,1,
2019,134293082,1,
2019,132977458,1,
2019,132977340,1,
2019,134279565,10,
2019,134279589,9,
2019,134279758,10,
2019,134279819,10,
2019,134280212,10,
2019,134280228,1,
2019,134287095,1,
2019,134287190,9,
2019,134287377,1,
2019,134281447,10,
2019,134281445,10,
2019,134287470,9,
2019,134287528,10,
2019,134287597,6,
2019,134287785,6,
2019,134292913,6,
2019,134292913,1,
2019,134282003,10,
2019,134282150,10,
2019,134282168,6,
2019,134293198,6,
2019,134290816,1,
2019,134282204,1,
2019,134290864,1,
2019,134282255,10,
2019,134290882,10,
2019,134293414,1,
2019,134293436,10,
2019,134293438,9,
2019,134293506,1,
2019,134282806,1,
2019,134282850,1,
2019,134297931,9,
2019,134294059,10,
2019,134291656,1,
2019,134294135,1,
2019,134298227,1,
2019,134298285,9,
2019,134298461,9,
2019,134298742,6,
2019,134292236,1,
2019,134292298,1,
2019,134298903,10,
2019,134294598,9,
2019,134299216,1,
2019,134299232,9,
2019,134299296,9,
2019,134299376,1,
2019,134294791,10,
2019,134299400,9,
2019,134299401,9,
2019,134299402,9,
2019,134299408,10,
2019,134299410,10,
2019,134299409,10,
2019,134302998,9,
2019,134294875,1,
2019,134294877,2,
2019,134299497,1,
2019,134294878,2,
2019,134294878,9,
2019,134303041,1,
2019,134299564,10,
2019,134469746,1,
2019,118525879,10,
2019,118534501,10,
2019,134266128,1,
2019,118535666,9,
2019,118546359,1,
2019,118542702,1,
2019,134270699,1,
2019,134265941,1,
2019,134265987,6,
2019,134266023,1,
2019,134277638,9,
2019,134266300,1,
2019,134277846,1,
2019,134266477,2,
2019,134266573,1,
2019,134266597,10,
2019,134266689,9,
2019,134266711,10,
2019,134266784,1,
2019,134271328,1,
2019,134271337,1,
2019,134271374,1,
2019,134266961,9,
2019,134271428,1,
2019,134278220,1,
2019,134267284,9,
2019,134271621,1,
2019,134267384,1,
2019,134267493,10,
2019,134267626,10,
2019,134267760,1,
2019,134267889,9,
2019,134282948,1,
2019,134271961,1,
2019,134283227,1,
2019,134283392,1,
2019,134283540,2,
2019,134283830,2,
2019,134284050,9,
2019,134284102,10,
2019,134284128,1,
2019,134279217,1,
2019,134284163,1,
2019,134284564,1,
2019,134280651,10,
2019,134284614,1,
2019,134284625,1,
2019,134272653,10,
2019,134284656,10,
2019,134272673,1,
2019,134284819,1,
2019,134286632,1,
2019,134284892,10,
2019,134284893,10,
2019,134279533,1,
2019,134279532,1,
2019,134279571,1,
2019,134288690,1,
2019,134285278,1,
2019,134285275,1,
2019,134285489,1,
2019,134279949,10,
2019,134280000,1,
2019,134280175,10,
2019,134286031,9,
2019,134289202,9,
2019,134280183,9,
2019,134286029,9,
2019,134286781,1,
2019,134286811,9,
2019,134281272,1,
2019,134287328,6,
2019,134281606,1,
2019,134290412,1,
2019,134281699,10,
2019,134287752,1,
2019,134281812,1,
2019,118533839,1,
2019,118530307,1,
2019,118530642,9,
2019,118530635,1,
2019,118534491,1,
2019,118525996,1,
2019,118529707,1,
2019,118535675,10,
2019,134265883,1,
2019,134265889,1,
2019,134270691,1,
2019,134277527,1,
2019,134265909,1,
2019,134277551,1,
2019,134266012,9,
2019,134277681,10,
2019,134266229,1,
2019,134270926,9,
2019,134270926,2,
2019,134266262,3,
2019,134271041,1,
2019,134271040,1,
2019,134266503,1,
2019,134271204,1,
2019,134266775,9,
2019,134278028,1,
2019,134267563,1,
2019,134267689,1,
2019,134267745,9,
2019,134271872,9,
2019,134282980,9,
2019,134283068,1,
2019,134278606,1,
2019,134272057,10,
2019,134283186,10,
2019,134278625,10,
2019,134283188,10,
2019,134278623,10,
2019,134283187,10,
2019,134283201,1,
2019,134283210,9,
2019,134283349,1,
2019,134283367,2,
2019,134283528,10,
2019,134283581,6,
2019,134283590,1,
2019,134283678,1,
2019,134283780,2,
2019,134283852,10,
2019,134283942,1,
2019,134283943,1,
2019,134285421,10,
2019,134279796,1,
2019,134284062,1,
2019,134284135,1,
2019,134285960,10,
2019,134279234,1,
2019,134284220,2,
2019,134286192,10,
2019,134284621,9,
2019,134286573,10,
2019,134284792,1,
2019,134284805,1,
2019,134272796,1,
2019,134285234,6,
2019,134285248,9,
2019,134285249,2,
2019,134285248,2,
2019,134285249,9,
2019,134289194,10,
2019,134286057,1,
2019,134286111,1,
2019,134286110,1,
2019,134289312,1,
2019,134289509,10,
2019,134280564,10,
2019,134280664,1,
2019,134280919,1,
2019,134286892,10,
2019,134280980,10,
2019,134286946,10,
2019,134289806,9,
2019,134286986,1,
2019,134287070,1,
2019,134289906,1,
2019,134287310,9,
2019,134287314,10,
2019,134287328,9,
2019,118529553,1,
2019,118529700,1,
2019,118529701,1,
2019,134266215,1,
2019,134266471,2,
2019,134266471,9,
2019,134266580,10,
2019,134266615,1,
2019,134266917,1,
2019,134266918,1,
2019,134267255,9,
2019,134278287,1,
2019,134267497,1,
2019,134271738,1,
2019,134271739,1,
2019,134267603,9,
2019,134267609,10,
2019,134267710,10,
2019,134267862,1,
2019,134283321,10,
2019,134283383,1,
2019,134283399,1,
2019,134283400,1,
2019,134284975,1,
2019,134279939,10,
2019,134285734,10,
2019,134286175,1,
2019,134286340,1,
2019,134280448,1,
2019,134286531,2,
2019,134293324,1,
2019,134290895,1,
2019,134290904,1,
2019,134290902,1,
2019,134293565,10,
2019,134293713,1,
2019,134293816,1,
2019,134960390,10,
2019,134970192,6,
2019,134966466,1,
2019,134966465,6,
2019,134966500,1,
2019,134970367,9,
2019,134960614,9,
2019,134970494,9,
2019,134960613,9,
2019,134970645,9,
2019,134970717,1,
2019,134970716,1,
2019,134970726,1,
2019,134970267,1,
2019,134970266,1,
2019,134970696,1,
2019,134960716,1,
2019,134970741,10,
2019,134960730,1,
2019,134970786,9,
2019,134970787,9,
2019,134970788,9,
2019,134970790,9,
2019,134970789,9,
2019,134970785,9,
2019,118534762,9,
2019,118541856,1,
2019,134282352,9,
2019,134293511,1,
2019,134293997,1,
2019,134291285,9,
2019,134294597,1,
2019,134294604,10,
2019,134292815,9,
2019,134294651,1,
2019,134294655,10,
2019,134294656,10,
2019,134294663,1,
2019,134294676,9,
2019,134294676,2,
2019,134294707,10,
2019,134294817,10,
2019,134294819,1,
2019,134294820,1,
2019,134294830,6,
2019,134299478,1,
2019,134294900,9,
2019,134299636,10,
2019,134281909,10,
2019,134281926,10,
2019,134293050,10,
2019,134290652,9,
2019,134293100,9,
2019,134293277,1,
2019,134293276,1,
2019,134290933,1,
2019,134293362,1,
2019,134293361,1,
2019,134291003,1,
2019,134282560,1,
2019,134291147,10,
2019,134291277,1,
2019,134291279,1,
2019,134291402,10,
2019,134298047,1,
2019,134293973,1,
2019,134298048,1,
2019,134298049,1,
2019,134293971,1,
2019,134298046,1,
2019,134293972,1,
2019,134293974,1,
2019,134291473,1,
2019,134293977,1,
2019,134294011,1,
2019,134291508,1,
2019,134294130,10,
2019,134294191,1,
2019,134294203,1,
2019,134298529,1,
2019,118533804,9,
2019,118546312,1,
2019,124432953,1,
2019,124422962,1,
2019,118529748,10,
2019,118541859,1,
2019,118525930,1,
2019,118537582,1,
2019,134277665,6,
2019,134277664,6,
2019,134266474,1,
2019,134277890,1,
2019,134266542,9,
2019,134271151,1,
2019,134266887,10,
2019,134267070,1,
2019,134271469,1,
2019,134271536,10,
2019,134271590,1,
2019,134271783,9,
2019,134267640,2,
2019,134267640,9,
2019,134278721,1,
2019,134278722,1,
2019,134278740,1,
2019,134278739,1,
2019,134278806,6,
2019,134278808,9,
2019,134278807,9,
2019,134278881,1,
2019,134279007,1,
2019,134279074,1,
2019,134283998,1,
2019,134279115,1,
2019,134279117,1,
2019,134284104,1,
2019,134279187,1,
2019,134279199,1,
2019,134279679,10,
2019,134279816,9,
2019,134290485,10,
2019,134287825,1,
2019,134290628,1,
2019,134282044,1,
2019,134290959,9,
2019,134293478,10,
2019,134293509,10,
2019,134293609,9,
2019,134282659,9,
2019,134282869,10,
2019,134294122,1,
2019,134298235,10,
2019,134291693,5,
2019,134298307,9,
2019,134298385,9,
2019,134298425,1,
2019,134298543,1,
2019,134298645,10,
2019,134298906,10,
2019,134298913,9,
2019,134299407,9,
2019,134299406,9,
2019,134299404,1,
2019,134299422,10,
2019,134299426,10,
2019,134299442,10,
2019,134299463,1,
2019,134299462,1,
2019,134299464,1,
2019,134299485,1,
2019,134299518,9,
2019,134294895,1,
2019,134299541,10,
2019,134294916,1,
2019,134299561,1,
2019,134299570,9,
2019,134299618,9,
2019,134299619,9,
2019,134299634,10,
2019,123453578,1,
2019,123450018,1,
2019,128714687,6,
2019,128714822,1,
2019,123453702,9,
2019,123456350,1,
2019,128728272,1,
2019,128714841,1,
2019,118537478,10,
2019,118541774,1,
2019,120376901,1,
2019,128714652,9,
2019,128714727,1,
2019,134281360,4,
2019,134287432,1,
2019,134287433,10,
2019,134287456,9,
2019,134281471,9,
2019,134281515,1,
2019,134287525,1,
