"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2019,21,148071247
2019,21,148065878
2019,21,148065880
2019,21,148069397
2019,21,148071290
2019,21,148071291
2019,21,148071300
2019,21,148071309
2019,21,148071322
2019,21,148065898
2019,21,148069446
2019,21,148071343
2019,21,148071345
2019,21,148069460
2019,21,148069463
2019,21,148065906
2019,21,148071367
2019,21,148065910
2019,21,148071379
2019,21,148071381
2019,21,148071382
2019,21,148071404
2019,21,148065931
2019,21,148071424
2019,21,148065941
2019,21,148071452
2019,21,148071457
2019,21,148071463
2019,21,148071468
2019,21,148071467
2019,21,148071477
2019,21,148071476
2019,21,148071482
2019,21,148071488
2019,21,148071487
2019,21,148065965
2019,21,148065964
2019,21,148065971
2019,21,148069565
2019,21,148071515
2019,21,148071533
2019,21,148071535
2019,21,148071538
2019,21,148071542
2019,21,148066005
2019,21,148066009
2019,21,148066008
2019,21,148071548
2019,21,148071551
2019,21,148071555
2019,21,148066018
2019,21,148066019
2019,21,148071557
2019,21,148069593
2019,21,148071565
2019,21,148066033
2019,21,148071575
2019,21,148071584
2019,21,148071587
2019,21,148071590
2019,21,148071592
2019,21,148056836
2019,21,148056838
2019,21,148056839
2019,21,148056840
2019,21,148056841
2019,21,148056842
2019,21,148056843
2019,21,148056845
2019,21,148056846
2019,21,148056847
2019,21,148056848
2019,21,148056849
2019,21,148056850
2019,21,148056851
2019,21,148056852
2019,21,148056853
2019,21,148056854
2019,21,148056855
2019,21,148056856
2019,21,148056857
2019,21,148056858
2019,21,148056859
2019,21,148056860
2019,21,148056861
2019,21,148056862
2019,21,148056863
2019,21,148056864
2019,21,148056865
2019,21,148056866
2019,21,148056867
2019,21,148056868
2019,21,148056869
2019,21,148056870
2019,21,148056871
2019,21,148056872
2019,21,148056873
2019,21,148056874
2019,21,148056875
2019,21,148056876
2019,21,148056877
2019,21,148056878
2019,21,148056879
2019,21,148056880
2019,21,148056881
2019,21,148056882
2019,21,148056883
2019,21,148056884
2019,21,148056886
2019,21,148056885
2019,21,148056887
2019,21,148056888
2019,21,148056889
2019,21,148056890
2019,21,148056891
2019,21,148056892
2019,21,148056893
2019,21,148056894
2019,21,148056895
2019,21,148056896
2019,21,148056897
2019,21,148056899
2019,21,148056898
2019,21,148056900
2019,21,148056901
2019,21,148056902
2019,21,148056903
2019,21,148056904
2019,21,148056905
2019,21,148056906
2019,21,148056907
2019,21,148056908
2019,21,148056909
2019,21,148056910
2019,21,148056911
2019,21,148056912
2019,21,148056913
2019,21,148056914
2019,21,148056916
2019,21,148056919
2019,21,148056920
2019,21,148056921
2019,21,148056922
2019,21,148056923
2019,21,148056925
2019,21,148056926
2019,21,148056928
2019,21,148056927
2019,21,148056929
2019,21,148056930
2019,21,148056931
2019,21,148056932
2019,21,148056933
2019,21,148056934
2019,21,148056935
2019,21,148056937
2019,21,148056936
2019,21,148056938
2019,21,148056940
2019,21,148056939
2019,21,148056941
2019,21,148056942
2019,21,148056943
2019,21,148056944
2019,21,148056945
2019,21,148056946
2019,21,148056948
2019,21,148056947
2019,21,148056949
2019,21,148056950
2019,21,148056951
2019,21,148056952
2019,21,148056953
2019,21,148056954
2019,21,148056955
2019,21,148056956
2019,21,148056957
2019,21,148056958
2019,21,148056959
2019,21,148056960
2019,21,148056961
2019,21,148056962
2019,21,148056963
2019,21,148056964
2019,21,148056965
2019,21,148056966
2019,21,148056967
2019,21,148056968
2019,21,148056969
2019,21,148056970
2019,21,148056971
2019,21,148056972
2019,21,148056974
2019,21,148056973
2019,21,148056975
2019,21,148056977
2019,21,148056976
2019,21,148056978
2019,21,148056979
2019,21,148056980
2019,21,148056981
2019,21,148056982
2019,21,148056983
2019,21,148056984
2019,21,148056985
2019,21,148056986
2019,21,148056987
2019,21,148056988
2019,21,148056989
2019,21,148056990
2019,21,148056991
2019,21,148056992
2019,21,148056993
2019,21,148056994
2019,21,148056995
2019,21,148056996
2019,21,148769170
2019,21,148773341
2019,21,148777609
2019,21,148769301
2019,21,148773348
2019,21,148777605
2019,22,148051597
2019,21,148044162
2019,21,148044175
2019,21,148044177
2019,21,148047829
2019,21,148044185
2019,21,148051731
2019,21,148051729
2019,21,148044225
2019,21,148044226
2019,21,148044231
2019,21,148051798
2019,21,148051837
2019,21,148044276
2019,21,148044281
2019,21,148051893
2019,21,148044292
2019,21,148051909
2019,21,148051918
2019,21,148051917
2019,21,148044331
2019,21,148051947
2019,21,148051958
2019,21,148051964
2019,21,148051976
2019,21,148052003
2019,21,148047995
2019,21,148047994
2019,21,148052047
2019,21,148052056
2019,21,148048028
2019,21,148048035
2019,21,148044477
2019,21,148044496
2019,21,148052172
2019,21,148044506
2019,21,148052188
2019,21,148052187
2019,21,148052186
2019,21,148044530
2019,21,148044529
2019,21,148052262
2019,21,148044560
2019,21,148044570
2019,21,148044574
2019,21,148048113
2019,21,148052312
2019,21,148052327
2019,21,148044604
2019,21,148044620
2019,21,148044646
2019,21,148052406
2019,21,148044664
2019,21,148048184
2019,21,148048191
2019,21,148044671
2019,21,148052470
2019,21,148044679
2019,21,148052498
2019,21,148044693
2019,21,148044705
2019,21,148044725
2019,21,148044738
2019,21,148044745
2019,21,148052619
2019,21,148044763
2019,21,148048260
2019,21,148044792
2019,21,148052682
2019,21,148052695
2019,21,148048325
2019,21,148048339
2019,21,148052787
2019,21,148052789
2019,21,148052788
2019,21,148044893
2019,22,148252432
2019,22,148257479
2019,21,148252440
2019,21,148248909
2019,22,148252445
2019,22,148257510
2019,1,148257520
2019,1,148257519
2019,21,148252489
2019,21,148252500
2019,21,148248990
2019,21,148257606
2019,21,148257656
2019,21,148257670
2019,22,148257686
2019,21,148252614
2019,21,148252623
2019,21,148257734
2019,22,148257794
2019,22,148257811
2019,21,148252653
2019,21,148257838
2019,22,148249185
2019,21,148252679
2019,21,148252688
2019,21,148257912
2019,21,148257911
2019,21,148249257
2019,21,148252717
2019,21,148258018
2019,21,148258016
2019,21,148258037
2019,21,148258058
2019,21,148258079
2019,21,148258109
2019,22,148249369
2019,22,148258142
2019,21,148769189
2019,21,148773343
2019,21,148773388
2019,21,148777566
2019,21,148777571
2019,21,148777575
2019,21,148773346
2019,21,148769205
2019,21,148769222
2019,21,148773368
2019,21,148769251
2019,21,148773395
2019,21,148773403
2019,21,148773404
2019,21,148769329
2019,21,148773410
2019,21,148769345
2019,21,148777635
2019,21,148769360
2019,21,148773422
2019,21,148773423
2019,21,148773439
2019,21,148773447
2019,21,148773448
2019,21,146813894
2019,21,146795832
2019,22,146795840
2019,22,146795839
2019,22,146795841
2019,21,146813920
2019,22,146821360
2019,22,146821372
2019,22,146821379
2019,21,146795899
2019,21,146813969
2019,21,146813968
2019,22,146821422
2019,21,146821430
2019,21,146795934
2019,22,146795953
2019,22,146795952
2019,21,146821476
2019,21,146821477
2019,21,146821502
2019,22,146796018
2019,21,146821513
2019,21,146821521
2019,21,146821542
2019,21,146821543
2019,21,148252476
2019,21,148257546
2019,21,148248977
2019,21,148257590
2019,21,148252569
2019,21,148257651
2019,22,148257680
2019,21,148257736
2019,22,148257741
2019,22,148252647
2019,21,148249154
2019,22,148252654
2019,22,148249171
2019,21,148249198
2019,21,148249243
2019,21,148257973
2019,21,148252735
2019,21,148258040
2019,22,148258057
2019,21,148249339
2019,21,148258106
2019,21,148258107
2019,21,148252772
2019,21,148258117
2019,21,148258116
2019,22,148249372
2019,21,148249376
2019,21,148258172
2019,21,148258207
2019,21,148258228
2019,22,148252825
2019,21,148258254
2019,21,148258278
2019,21,148258277
2019,21,148258285
2019,21,148258296
2019,21,148258332
2019,21,148258331
2019,21,148258335
2019,21,148258343
2019,21,148258378
2019,21,148258377
2019,21,148249509
2019,21,148258396
2019,21,148249517
2019,21,148249518
2019,21,148258419
2019,21,148258443
2019,21,148258454
2019,21,148258464
2019,21,148258482
2019,21,148252932
2019,21,148258512
2019,21,148249613
2019,21,148249638
2019,22,148258573
2019,21,148258589
2019,21,148249688
2019,21,148258621
2019,22,148253014
2019,21,148258667
2019,21,148253023
2019,21,148253022
2019,21,148258700
2019,21,148258705
2019,21,148258707
2019,21,148258717
2019,21,148258725
2019,21,148258727
2019,21,148253072
2019,21,148258753
2019,21,148258756
2019,21,148253086
2019,21,148253091
2019,21,148253104
2019,21,148258798
2019,21,148249826
2019,21,148258813
2019,22,148258820
2019,21,148258827
2019,21,148258838
2019,21,148249846
2019,21,148258841
2019,21,148258852
2019,21,148249854
2019,21,148249855
2019,21,148253160
2019,21,148258878
2019,21,148258884
2019,21,148249874
2019,21,148249873
2019,21,148258891
2019,21,148258897
2019,21,148258901
2019,21,148258902
2019,21,148258916
2019,21,148258917
2019,21,148258924
2019,21,148258923
2019,21,148258934
2019,21,148249915
2019,21,148249918
2019,21,148253203
2019,21,148253207
2019,21,148253216
2019,21,148258958
2019,21,148253218
2019,21,148258960
2019,21,148258971
2019,21,148258977
2019,21,148258982
2019,21,148258985
2019,21,148258986
2019,21,148258988
2019,21,148258990
2019,21,148259002
2019,21,148259008
2019,21,148052864
2019,21,148044916
2019,21,148052920
2019,21,148052941
2019,21,148044982
2019,21,148048460
2019,21,148045015
2019,21,148048469
2019,21,148048485
2019,21,148045042
2019,21,148048494
2019,21,148048493
2019,21,148045087
2019,21,148053116
2019,21,148045101
2019,21,148053151
2019,21,148053171
2019,21,148053173
2019,21,148053197
2019,21,148053211
2019,21,148053228
2019,21,148053229
2019,21,148053250
2019,21,148053317
2019,21,148045190
2019,21,148048584
2019,21,148048588
2019,21,148045208
2019,21,148045225
2019,21,148053381
2019,21,148045241
2019,21,148053401
2019,21,148053423
2019,21,148053436
2019,21,148045287
2019,21,148053484
2019,21,148053494
2019,21,148053516
2019,21,148045315
2019,21,148053528
2019,21,148045338
2019,21,148048677
2019,21,148049702
2019,21,148045374
2019,21,148045372
2019,21,148057012
2019,21,148061206
2019,21,148061218
2019,21,148061229
2019,21,148049759
2019,21,148049791
2019,21,148057297
2019,21,148061345
2019,21,148049852
2019,21,148061359
2019,21,148057319
2019,21,148061403
2019,21,148061452
2019,21,148057357
2019,21,148057362
2019,21,148057412
2019,21,148061631
2019,21,148061655
2019,21,148061653
2019,21,148061654
2019,21,148061667
2019,21,148061665
2019,21,148057463
2019,21,148057483
2019,21,148057521
2019,21,148057545
2019,21,148057556
2019,21,148061826
2019,21,148061827
2019,21,148061838
2019,21,148057585
2019,21,148057598
2019,21,148057635
2019,21,148050330
2019,21,148057664
2019,21,148057685
2019,21,148050408
2019,21,148062040
2019,21,148062066
2019,21,148062102
2019,21,148062141
2019,21,148062159
2019,21,148062196
2019,21,148050537
2019,22,148057828
2019,21,148057855
2019,21,148050581
2019,21,148057843
2019,21,148050580
2019,21,148062343
2019,21,148057920
2019,21,148062419
2019,21,148057955
2019,21,148050764
2019,21,148058010
2019,21,148050848
2019,21,148058057
2019,21,148062649
2019,21,148058071
2019,21,148062673
2019,21,148050897
2019,21,148058102
2019,21,148062712
2019,21,148062718
2019,21,148050944
2019,21,148058134
2019,21,148062739
2019,21,148062826
2019,21,148051083
2019,21,148062883
2019,21,148062912
2019,21,148062913
2019,21,148058266
2019,21,148062961
2019,21,148062962
2019,21,148062985
2019,21,148063015
2019,21,148063032
2019,21,148066263
2019,21,148063231
2019,21,148063259
2019,21,148066428
2019,21,148066445
2019,21,148066481
2019,21,148066483
2019,21,148066497
2019,21,147376475
2019,21,147369359
2019,21,147369411
2019,21,147369412
2019,21,147376510
2019,21,147369409
2019,21,147376519
2019,21,147372313
2019,21,147369465
2019,21,147376544
2019,21,147369549
2019,21,147369547
2019,21,147369581
2019,21,147369600
2019,21,148044035
2019,22,148044061
2019,21,148051600
2019,22,148047765
2019,21,148056117
2019,21,148056142
2019,21,148057130
2019,21,148057129
2019,21,148056171
2019,21,148057211
2019,21,148061245
2019,21,148057247
2019,21,148057254
2019,21,148049840
2019,21,148049858
2019,21,148061371
2019,21,148061379
2019,21,148061393
2019,21,148057334
2019,22,148061422
2019,21,148049942
2019,21,148061512
2019,21,148050005
2019,21,148050040
2019,21,148057442
2019,21,148061647
2019,21,148050098
2019,21,148050117
2019,21,148057515
2019,21,148057519
2019,21,148057529
2019,21,148061781
2019,21,148061811
2019,21,148057579
2019,21,148050257
2019,22,148061877
2019,21,148061889
2019,21,148061888
2019,21,148057616
2019,21,148061938
2019,21,148061946
2019,21,148057683
2019,21,148057702
2019,21,148057736
2019,21,148050442
2019,21,148062136
2019,21,148057782
2019,21,148050512
2019,21,148050518
2019,21,148050532
2019,21,148050543
2019,21,148050570
2019,21,148057871
2019,21,148057875
2019,21,148062333
2019,21,148057904
2019,21,148057913
2019,22,148050694
2019,21,148062460
2019,21,148062487
2019,21,148062498
2019,21,148050773
2019,21,148050776
2019,21,148050808
2019,21,148062598
2019,21,148062613
2019,21,148050857
2019,21,148050892
2019,21,148062687
2019,21,148050912
2019,22,148050962
2019,21,148050971
2019,21,148051000
2019,21,148062833
2019,21,148051063
2019,21,148051087
2019,22,148058242
2019,21,148051115
2019,21,148051138
2019,21,148058270
2019,21,148051171
2019,21,148066264
2019,21,148063096
2019,21,148066270
2019,21,148058367
2019,21,148063118
2019,21,148066327
2019,21,148058400
2019,21,148063169
2019,21,148058409
2019,21,148058431
2019,21,148063216
2019,21,148063260
2019,21,148063282
2019,21,148066431
2019,21,148058499
2019,21,148063349
2019,22,148058565
2019,21,148058594
2019,21,148063466
2019,21,148063481
2019,21,148066633
2019,21,148063505
2019,21,148063512
2019,21,148063518
2019,21,148058660
2019,22,148066673
2019,22,148066674
2019,21,148066691
2019,21,148066726
2019,21,148066780
2019,21,148066788
2019,22,148066811
2019,21,148058793
2019,21,148063738
2019,21,148063762
2019,21,148063792
2019,21,148058851
2019,21,148058854
2019,21,148063809
2019,21,148063832
2019,21,148063838
2019,21,148066927
2019,21,148063884
2019,21,148058921
2019,21,148058922
2019,21,148058924
2019,21,148063919
2019,21,148063947
2019,22,148067016
2019,22,148063962
2019,21,148063980
2019,21,148058999
2019,22,148059012
2019,21,148059018
2019,21,148067078
2019,21,148067099
2019,21,148067105
2019,21,148059049
2019,21,148064069
2019,21,148059060
2019,21,148059076
2019,21,148059077
2019,21,148059096
2019,21,148067201
2019,21,148064164
2019,21,148067221
2019,21,148067259
2019,21,148067260
2019,21,148067270
2019,21,148067271
2019,21,148064227
2019,21,148067282
2019,21,148059197
2019,21,148067310
2019,21,148067318
2019,21,148059234
2019,21,148059237
2019,21,148064277
2019,21,148064295
2019,21,148059277
2019,21,148067377
2019,21,148059304
2019,21,148064362
2019,21,148059309
2019,21,148064388
2019,21,148067450
2019,21,148064462
2019,21,148067520
2019,21,148059400
2019,21,148067530
2019,21,148064512
2019,21,148059424
2019,21,148067557
2019,21,148059436
2019,22,148059453
2019,21,148059469
2019,21,148059470
2019,21,148059479
2019,21,148067634
2019,21,148059500
2019,21,148059499
2019,21,148067644
2019,21,148064635
2019,21,148064666
2019,21,148067719
2019,21,148064683
2019,21,148064700
2019,21,148067745
2019,22,148059615
2019,21,148067767
2019,21,148067783
2019,21,148059622
2019,21,148067796
2019,21,148059624
2019,21,148059625
2019,22,148064780
2019,22,148059662
2019,22,148064781
2019,21,148067907
2019,21,148059707
2019,22,148064815
2019,21,148064822
2019,21,148064823
2019,21,148064865
2019,21,148064864
2019,21,148064881
2019,21,148068006
2019,21,148059783
2019,21,148068041
2019,21,148068047
2019,21,148059801
2019,21,148059804
2019,21,148059810
2019,21,148064960
2019,21,148068068
2019,21,148068108
2019,21,148059836
2019,21,148059848
2019,21,148065010
2019,21,148068153
2019,21,148059875
2019,21,148059874
2019,21,148059887
2019,21,148059902
2019,21,148065068
2019,21,148065067
2019,22,148059928
2019,21,148068203
2019,21,148059946
2019,21,148065151
2019,21,148059986
2019,21,148068275
2019,21,148068276
2019,21,148068282
2019,21,148068281
2019,21,148068283
2019,21,148065198
2019,21,148065205
2019,21,148060023
2019,21,148060027
2019,21,148060038
2019,21,148068330
2019,21,148068348
2019,21,148060066
2019,21,148068363
2019,21,148060093
2019,22,148060110
2019,21,148060120
2019,21,148068422
2019,21,148068421
2019,21,148065328
2019,21,148060144
2019,21,148060150
2019,21,148060168
2019,21,148060197
2019,21,148065396
2019,21,148060209
2019,21,148068500
2019,21,148068508
2019,21,148068509
2019,21,148065420
2019,21,148068515
2019,21,148068533
2019,21,148060273
2019,21,148068592
2019,21,148060312
2019,21,148060329
2019,21,148060349
2019,21,148068628
2019,21,148068634
2019,21,148068635
2019,21,148060398
2019,21,148065564
2019,21,148060421
2019,21,148060432
2019,21,148060431
2019,21,148060430
2019,21,148060451
2019,21,148060458
2019,21,148060459
2019,21,148060473
2019,21,148065604
2019,21,148060494
2019,21,148060493
2019,21,148065609
2019,21,148060507
2019,21,148060513
2019,21,148060527
2019,21,148060535
2019,21,148060557
2019,21,148060582
2019,21,148060581
2019,21,148060596
2019,21,148060657
2019,21,148060658
2019,21,148068842
2019,21,148060688
2019,22,148060698
2019,21,148060709
2019,21,148060707
2019,21,148068869
2019,21,148068871
2019,21,148060720
2019,22,148068915
2019,21,148068925
2019,21,148060756
2019,21,148060762
2019,22,148060773
2019,21,148060786
2019,21,148068964
2019,22,148060807
2019,21,148060820
2019,21,148060844
2019,21,148065771
2019,21,148069002
2019,22,148069005
2019,21,148060875
2019,21,148060882
2019,21,148060883
2019,21,148069049
2019,21,148060906
2019,21,148069060
2019,21,148065795
2019,21,148069154
2019,21,148069183
2019,21,148069195
2019,21,148069204
2019,21,148061053
2019,21,148069214
2019,21,148061085
2019,21,148069248
2019,21,148061116
2019,21,148069264
2019,21,148061130
2019,22,148069293
2019,21,148069308
2019,21,148071182
2019,21,148071216
2019,21,148071217
2019,21,148069359
2019,21,148071261
2019,21,148065877
2019,21,148071279
2019,21,148069402
2019,21,148071293
2019,21,148071297
2019,21,148071298
2019,21,148069424
2019,21,148071311
2019,21,148071331
2019,21,148071333
2019,21,148071342
2019,21,148071355
2019,21,148071363
2019,21,148071375
2019,21,148069476
2019,21,148071386
2019,21,148071397
2019,21,148071401
2019,21,148071406
2019,21,148071411
2019,21,148071416
2019,21,148071436
2019,21,148071437
2019,21,148071443
2019,21,148071444
2019,21,148071451
2019,21,148069526
2019,21,148071483
2019,21,148071489
2019,21,148071491
2019,21,148071492
2019,21,148071495
2019,21,148069553
2019,21,148069559
2019,21,148071506
2019,21,148069567
2019,21,148071511
2019,21,148071528
2019,21,148065993
2019,21,148071531
2019,21,148065996
2019,21,148071536
2019,21,148071539
2019,21,148071545
2019,21,148071553
2019,21,148071552
2019,21,148071556
2019,21,148071560
2019,21,148071561
2019,21,148071562
2019,21,148071563
2019,21,148066032
2019,21,148066031
2019,21,148071568
2019,21,146795714
2019,21,146795716
2019,21,146821229
2019,22,146821235
2019,21,148773463
2019,21,148773467
2019,21,148777684
2019,21,148773503
2019,21,148769526
2019,21,148777706
2019,21,148773511
2019,21,148769547
2019,21,148777717
2019,21,148777720
2019,21,148773533
2019,21,148773540
2019,21,148777734
2019,21,148777736
2019,21,148773547
2019,21,148773552
2019,21,148773555
2019,21,148777749
2019,21,148773566
2019,21,148777761
2019,21,148777762
2019,21,148773581
2019,21,148773582
2019,21,148769650
2019,21,148773592
2019,21,148773594
2019,21,148773597
2019,21,148773603
2019,21,148773604
2019,21,148773605
2019,21,148773611
2019,21,148769684
2019,21,148773621
2019,21,148773628
2019,21,148773629
2019,21,148773630
2019,21,148773635
2019,21,148773638
2019,21,148769744
2019,21,148769746
2019,21,148773647
2019,21,148773651
2019,21,148773652
2019,21,148773653
2019,21,148769772
2019,21,148769771
2019,21,148773669
2019,21,148773676
2019,21,148777824
2019,21,148773684
2019,21,148773685
2019,21,148773688
2019,21,148777839
2019,21,148773697
2019,21,148773701
2019,21,148777842
2019,21,148773708
2019,21,148773709
2019,21,148769848
2019,21,148773714
2019,21,148777848
2019,21,148773717
2019,21,148773723
2019,21,148773724
2019,21,148773726
2019,21,148773734
2019,21,148777863
2019,21,148769896
2019,21,148773743
2019,21,148769920
2019,21,148769928
2019,21,148777880
2019,21,148773755
2019,21,148773756
2019,21,148773757
2019,21,148769955
2019,21,148769962
2019,21,148773770
2019,21,148769968
2019,21,148777896
2019,21,148769975
2019,21,148769977
2019,21,148770006
2019,21,148770009
2019,21,148770034
2019,21,148770039
2019,21,148770050
2019,21,148777950
2019,21,148773842
2019,21,148773845
2019,21,148770066
2019,21,148773851
2019,21,148773858
2019,21,148773859
2019,21,148051609
2019,21,148049662
2019,21,148057117
2019,21,148056147
2019,21,148056170
2019,21,148056168
2019,21,148056169
2019,21,148061181
2019,21,148061230
2019,21,148061228
2019,21,148061285
2019,21,148061331
2019,21,148049859
2019,21,148049879
2019,22,148061474
2019,22,148049925
2019,22,148049938
2019,21,148061543
2019,21,148061573
2019,21,148050034
2019,21,148050130
2019,21,148050142
2019,21,148057485
2019,21,148057486
2019,21,148050160
2019,21,148050177
2019,21,148050226
2019,21,148587226
2019,21,148587231
2019,21,148584659
2019,21,148587235
2019,21,148587236
2019,21,148587247
2019,21,148587246
2019,21,148587245
2019,21,148587248
2019,21,148574569
2019,21,148587252
2019,21,148587253
2019,21,148574571
2019,21,148574573
2019,21,148587260
2019,21,148587262
2019,21,148574577
2019,21,148587264
2019,21,148587265
2019,21,148587269
2019,21,148574581
2019,21,148574587
2019,21,148587273
2019,21,148587278
2019,21,148587279
2019,21,148587287
2019,21,148587290
2019,21,148587289
2019,21,148587291
2019,21,148584682
2019,21,148587299
2019,21,148587298
2019,21,148587297
2019,21,148587302
2019,21,148574596
2019,21,148584688
2019,21,148587308
2019,21,148584689
2019,21,148587310
2019,21,148574603
2019,21,148587320
2019,21,148587317
2019,21,148584696
2019,21,148574606
2019,21,148574609
2019,21,148574611
2019,21,148574610
2019,21,148587331
2019,21,148587330
2019,21,148587333
2019,21,148587336
2019,21,148574613
2019,21,148574612
2019,21,148587339
2019,21,148587341
2019,21,148587342
2019,21,148587343
2019,21,148587345
2019,21,148574617
2019,21,148574620
2019,21,148584717
2019,21,148584718
2019,21,148587357
2019,21,148574626
2019,21,148574625
2019,21,148574628
2019,21,148584722
2019,21,148584727
2019,21,148587366
2019,21,148587367
2019,21,148587370
2019,21,148584732
2019,21,148584731
2019,21,148574633
2019,21,148584736
2019,21,148587376
2019,21,148587380
2019,21,148587381
2019,21,148584739
2019,21,148587386
2019,21,148587387
2019,21,148584742
2019,21,148587396
2019,21,148587394
2019,21,148587393
2019,21,148587400
2019,21,148587403
2019,21,148587405
2019,21,148584748
2019,21,148587407
2019,21,148587412
2019,21,148587413
2019,21,148587420
2019,21,148587416
2019,21,148587419
2019,21,148587421
2019,21,148574650
2019,21,148574648
2019,21,148584752
2019,21,148587429
2019,21,148587430
2019,21,148587433
2019,21,148587443
2019,21,148587445
2019,21,148587448
2019,21,148584762
2019,21,148574655
2019,21,148584769
2019,21,148584770
2019,21,148584772
2019,21,148584776
2019,21,148584778
2019,21,148584780
2019,21,148587467
2019,21,148587470
2019,21,148587474
2019,21,148587475
2019,21,148587477
2019,21,148587478
2019,21,148587483
2019,21,148584792
2019,21,148587485
2019,21,148587491
2019,21,148587494
2019,21,148587493
2019,21,148587497
2019,21,148587496
2019,21,148574662
2019,21,148587500
2019,21,148587502
2019,21,148587504
2019,21,148587503
2019,21,148587505
2019,21,148587511
2019,21,148587510
2019,21,148584798
2019,21,148587512
2019,21,148587514
2019,21,148587515
2019,21,148587518
2019,21,148587519
2019,21,148587521
2019,21,148587523
2019,21,148587527
2019,21,148587530
2019,21,148587534
2019,21,148574666
2019,21,148587539
2019,21,148587541
2019,21,148587540
2019,21,148584810
2019,21,148587543
2019,21,148584811
2019,21,148587551
2019,21,148584816
2019,21,148587562
2019,21,148587564
2019,21,148587569
2019,21,148587571
2019,21,148584819
2019,21,148587578
2019,21,148587581
2019,21,148587582
2019,21,148587586
2019,21,148574673
2019,21,148587587
2019,21,148587588
2019,21,148587592
2019,21,148587596
2019,21,148587601
2019,21,148587597
2019,21,148587598
2019,21,148587608
2019,21,148587613
2019,21,148587614
2019,21,148587619
2019,21,148587620
2019,21,148587622
2019,21,148587031
2019,21,148587036
2019,21,148587037
2019,21,148574482
2019,21,148587051
2019,21,148584583
2019,21,148587068
2019,21,148587098
2019,21,148574525
2019,21,148587128
2019,21,148584621
2019,21,148045016
2019,21,148053037
2019,21,148053044
2019,21,148053051
2019,21,148048483
2019,21,148053071
2019,21,148053077
2019,21,148053079
2019,21,148048498
2019,21,148053090
2019,21,148053111
2019,21,148053137
2019,21,148045105
2019,21,148053179
2019,21,148048533
2019,21,148045128
2019,21,148053192
2019,21,148053199
2019,21,148053205
2019,21,148053223
2019,21,148053224
2019,21,148053246
2019,21,148053247
2019,21,148045177
2019,21,148048576
2019,21,148053313
2019,21,148053321
2019,21,148045196
2019,21,148045206
2019,21,148053344
2019,21,148045237
2019,21,148048598
2019,21,148048605
2019,21,148053430
2019,21,148048622
2019,21,148053463
2019,21,148053486
2019,21,148053511
2019,21,148053522
2019,21,148048656
2019,21,148048674
2019,21,148053553
2019,21,148053554
2019,21,148045346
2019,21,148053559
2019,21,148045351
2019,21,148048694
2019,21,148053639
2019,21,148048714
2019,21,148053670
2019,21,148045414
2019,21,148048745
2019,21,148045419
2019,21,148053756
2019,21,148053777
2019,21,148053778
2019,21,148053817
2019,21,148045454
2019,21,148045455
2019,21,148053829
2019,21,148048793
2019,21,148053843
2019,21,148053844
2019,21,148053857
2019,21,148045481
2019,21,148053878
2019,21,148053887
2019,21,148048821
2019,21,148048822
2019,21,148053924
2019,21,148053926
2019,21,148053931
2019,21,148053942
2019,21,148053949
2019,21,148045535
2019,21,148045534
2019,21,148053992
2019,21,148054028
2019,21,148054025
2019,21,148054046
2019,21,148054061
2019,21,148045581
2019,21,148048926
2019,21,148045595
2019,21,148054116
2019,21,148054131
2019,21,148045614
2019,21,148048961
2019,21,148048970
2019,21,148054170
2019,21,148048976
2019,21,148054186
2019,21,148054191
2019,21,148054196
2019,21,148054204
2019,21,148048990
2019,21,148054214
2019,21,148054228
2019,21,148054229
2019,21,148049014
2019,21,148054266
2019,21,148045691
2019,21,148054308
2019,21,148054313
2019,21,148049055
2019,21,148054373
2019,21,148049082
2019,21,148054377
2019,21,148054378
2019,21,148054400
2019,21,148054415
2019,21,148049106
2019,21,148054436
2019,21,148054442
2019,21,148054452
2019,21,148054453
2019,21,148054460
2019,21,148045754
2019,21,148045755
2019,21,148054472
2019,21,148054474
2019,21,148054477
2019,21,148054492
2019,21,148049145
2019,21,148049146
2019,21,148049148
2019,21,148054505
2019,21,148054525
2019,21,148054539
2019,21,148054555
2019,21,148054560
2019,21,148045782
2019,21,148054567
2019,21,148054585
2019,21,148049200
2019,21,148049208
2019,21,148054611
2019,21,148049223
2019,21,148049222
2019,21,148054632
2019,21,148054635
2019,21,148054637
2019,21,148054644
2019,21,148054652
2019,21,148054682
2019,21,148054688
2019,21,148054690
2019,21,148054699
2019,21,148054737
2019,21,148049325
2019,21,148054759
2019,21,148049333
2019,21,148049342
2019,21,148054778
2019,21,148054787
2019,21,148054793
2019,21,148054801
2019,21,148049359
2019,21,148054813
2019,21,148054821
2019,21,148054834
2019,21,148054840
2019,21,148054851
2019,21,148045930
2019,21,148045933
2019,21,148045936
2019,21,148054874
2019,21,148054880
2019,21,148054896
2019,21,148054911
2019,21,148054925
2019,21,148054932
2019,21,148045979
2019,21,148045978
2019,21,148049430
2019,21,148054951
2019,21,148054956
2019,21,148054957
2019,21,148055003
2019,21,148055006
2019,21,148049463
2019,21,148055014
2019,21,148055018
2019,21,148055023
2019,22,148055031
2019,21,148055045
2019,21,148055066
2019,21,148055063
2019,21,148055061
2019,21,148055078
2019,21,148055088
2019,21,148049496
2019,21,148049502
2019,21,148049507
2019,21,148055119
2019,21,148055128
