"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2019,37522284,1,37830061
2019,37512966,8,37830095
2019,37512968,1,37825180
2019,37517622,1,37822460
2019,37512985,1,37830112
2019,37512984,1,37830111
2019,37512983,1,37830110
2019,37512994,1,37830121
2019,37513013,1,37830142
2019,37517653,1,37822494
2019,37513057,1,37830184
2019,37513063,1,37830190
2019,37513070,1,37830197
2019,37513083,1,37822524
2019,37513084,1,37830210
2019,37513086,1,37830212
2019,37522385,1,37825260
2019,37522386,1,37825261
2019,37522390,1,37825264
2019,37522389,1,37830233
2019,37517689,1,37822537
2019,37513130,1,37830250
2019,37513155,1,37830274
2019,37513165,1,37830283
2019,37513178,1,37830296
2019,37522433,1,37825311
2019,37513199,1,37830317
2019,37513205,1,37830323
2019,37513209,1,37830326
2019,37513214,1,37830331
2019,37513228,1,37822575
2019,37513231,1,37830345
2019,37517740,1,37822588
2019,37522459,1,37825339
2019,37513272,1,37822592
2019,37517098,1,37821942
2019,37517095,1,37821940
2019,37517097,1,37821941
2019,37521902,3,37821953
2019,37512213,1,37819317
2019,37517120,1,37819318
2019,37517134,1,37821978
2019,37512227,1,37819332
2019,37512233,1,37814823
2019,37512234,1,37819338
2019,37521941,1,37822003
2019,37512261,1,37819367
2019,37521947,1,37814842
2019,37517176,1,37822019
2019,37517175,1,37822018
2019,37517182,1,37822025
2019,37517181,1,37814852
2019,37517206,3,37822049
2019,37512338,1,37819444
2019,37512358,1,37819464
2019,37521987,1,37814883
2019,37517242,1,37819477
2019,37512372,1,37819480
2019,37521999,1,37814895
2019,37512388,1,37819499
2019,37517255,1,37822095
2019,37517260,1,37822101
2019,37512404,1,37819517
2019,37512429,1,37819547
2019,37512435,1,37819553
2019,37522061,1,37822165
2019,37513281,1,37830397
2019,37522490,1,37825372
2019,37513327,1,37830443
2019,37513329,1,37830445
2019,37513328,1,37830444
2019,37513335,1,37830449
2019,37517778,1,37822625
2019,37513365,1,37830479
2019,37513375,7,37825407
2019,37513402,7,37830515
2019,37522540,1,37825429
2019,37517809,1,37822656
2019,37513436,1,37830545
2019,37513437,1,37830546
2019,37522558,1,37825446
2019,37522559,8,37825447
2019,37522570,1,37825457
2019,37522569,1,37825456
2019,37513470,1,37830581
2019,37513472,1,37830584
2019,37513471,1,37830583
2019,37513484,1,37830596
2019,37522576,1,37825462
2019,37513534,1,37830646
2019,37513533,1,37830645
2019,37517853,1,37822699
2019,37513535,1,37830647
2019,37513539,1,37830651
2019,37513538,1,37830650
2019,37513544,3,37830657
2019,37513554,1,37830665
2019,37513636,1,37830745
2019,37518110,1,37822957
2019,37522592,1,37822969
2019,37513685,1,37830797
2019,37518185,1,37825504
2019,37513706,1,37830821
2019,37513735,1,37825530
2019,37513771,1,37823063
2019,37522692,1,37825571
2019,37522714,1,37830980
2019,37513855,1,37825600
2019,37513875,1,37831001
2019,37518302,1,37823139
2019,37513895,1,37823138
2019,37518322,1,37823156
2019,37522770,1,37823171
2019,37518333,1,37825655
2019,37513969,1,37823191
2019,37518350,1,37823192
2019,37513980,1,37831102
2019,37513981,22,37831103
2019,37513979,1,37831101
2019,37522831,1,37825717
2019,37514053,1,37831167
2019,37522840,1,37831168
2019,37518409,1,37825730
2019,37514086,1,37831202
2019,37522867,1,37831203
2019,37514138,1,37825792
2019,37522939,1,37825816
2019,37514246,1,37823380
2019,37514248,1,37831357
2019,37514251,1,37831362
2019,37514305,1,37831418
2019,37518572,1,37825909
2019,37514366,1,37825949
2019,37514384,1,37831499
2019,37514402,1,37831517
2019,37518631,1,37823479
2019,37514446,1,37825994
2019,37514456,1,37826011
2019,37514465,1,37826022
2019,37514470,1,37831588
2019,37518675,1,37823532
2019,37518676,1,37823533
2019,37518696,1,37823550
2019,37514507,1,37831624
2019,37524508,1,37831625
2019,37524526,1,37823569
2019,37524531,1,37823574
2019,37524533,1,37831645
2019,37523204,1,37826077
2019,37524540,1,37826084
2019,37518720,1,37826080
2019,37524547,1,37831659
2019,37524553,7,37826093
2019,37518733,22,37831674
2019,37523228,1,37826102
2019,37524585,1,37831699
2019,37523238,1,37831700
2019,37518743,1,37826114
2019,37524595,1,37831709
2019,37524596,1,37823603
2019,37524599,1,37831713
2019,37524605,1,37831721
2019,37524628,1,37831738
2019,37518775,1,37823618
2019,37518778,1,37831741
2019,37518790,1,37823632
2019,37524648,1,37823633
2019,37524650,1,37831756
2019,37524651,1,37831758
2019,37518794,1,37831761
2019,37524655,1,37831765
2019,37523279,1,37826175
2019,37524660,1,37831769
2019,37524670,1,37823648
2019,37523290,1,37826186
2019,37523302,1,37826197
2019,37523303,1,37831784
2019,37518816,1,37823661
2019,37524681,1,37831788
2019,37523306,1,37831792
2019,37524683,1,37831791
2019,37524698,1,37826205
2019,37524699,1,37823682
2019,37524715,1,37826216
2019,37524716,1,37831823
2019,37524723,1,37831826
2019,37518847,1,37823696
2019,37524727,1,37831833
2019,37524728,3,37831834
2019,37524736,7,37831841
2019,37524764,1,37831863
2019,37518874,1,37826255
2019,37523368,1,37823732
2019,37523374,1,37823739
2019,37524790,1,37826277
2019,37523378,1,37826276
2019,37524791,1,37826278
2019,37524807,1,37831900
2019,37518894,1,37831902
2019,37522624,1,37825510
2019,37513713,1,37830827
2019,37513714,1,37830828
2019,37513715,1,37830829
2019,37513717,1,37825517
2019,37518197,1,37823042
2019,37522641,1,37830838
2019,37513733,1,37830849
2019,37518207,1,37823051
2019,37513740,1,37830855
2019,37518208,1,37823052
2019,37513743,1,37830861
2019,37522655,1,37830868
2019,37513747,1,37830866
2019,37513746,1,37830865
2019,37513784,1,37830906
2019,37518238,1,37823078
2019,37513838,1,37830964
2019,37522705,1,37825590
2019,37522707,1,37825593
2019,37518264,7,37823098
2019,37518265,1,37823099
2019,37522719,1,37823113
2019,37513885,1,37831012
2019,37513899,1,37831023
2019,37522748,1,37825629
2019,37513916,1,37831039
2019,37513942,1,37831063
2019,37518327,1,37831064
2019,37518348,1,37823188
2019,37522784,1,37825667
2019,37522785,1,37831085
2019,37522792,1,37831092
2019,37518363,1,37823205
2019,37513988,1,37831110
2019,37522808,1,37823211
2019,37513998,1,37831119
2019,37514000,1,37831121
2019,37514005,1,37825697
2019,37522825,1,37823232
2019,37514019,1,37831136
2019,37518397,1,37831143
2019,37514048,1,37831162
2019,37522848,1,37831179
2019,37522856,1,37825739
2019,37518432,1,37831200
2019,37518427,1,37823273
2019,37522874,1,37831215
2019,37514115,3,37825768
2019,37522898,1,37823304
2019,37514129,1,37825781
2019,37514167,3,37831284
2019,37518497,3,37825823
2019,37514207,1,37831322
2019,37518508,1,37831321
2019,37514204,1,37831320
2019,37522960,1,37831335
2019,37514226,1,37825847
2019,37514244,1,37823379
2019,37514257,1,37823382
2019,37518540,1,37831377
2019,37523008,1,37825890
2019,37514293,3,37823410
2019,37514310,3,37825903
2019,37514311,3,37831422
2019,37518565,3,37823414
2019,37514315,1,37825904
2019,37514330,1,37825919
2019,37514347,1,37831460
2019,37523063,1,37825941
2019,37523068,1,37823455
2019,37523078,1,37823466
2019,37514387,1,37831504
2019,37518618,1,37823469
2019,37523082,1,37831505
2019,37518641,1,37831556
2019,37518642,1,37825989
2019,37514457,1,37831577
2019,37514455,1,37831576
2019,37523147,1,37831583
2019,37514462,1,37831582
2019,37514461,1,37831581
2019,37523153,1,37826026
2019,32088242,1,32119335
2019,32094247,1,32121871
2019,32094278,1,32108766
2019,32094288,3,32119363
2019,32082930,1,32109253
2019,32082928,1,32109251
2019,32082926,1,32109250
2019,32082929,1,32109252
2019,32098850,1,32124967
2019,32082941,1,32109262
2019,32095323,1,32122917
2019,32082971,1,32109291
2019,32098918,1,32125043
2019,32082982,1,32109303
2019,32098945,5,32125070
2019,32095440,1,32123027
2019,32082989,8,32109311
2019,32095715,1,32123325
2019,32095718,1,32123337
2019,32095725,1,32123343
2019,32095727,1,32125268
2019,32083208,1,32109507
2019,32083206,1,32109506
2019,32099160,1,32125273
2019,32083216,1,32109515
2019,32095857,1,32109537
2019,37521894,1,37814792
2019,37512192,1,37819298
2019,37517092,1,37814790
2019,37512196,1,37821933
2019,37521897,1,37814794
2019,37512202,1,37819307
2019,37521909,1,37814803
2019,37521911,1,37814805
2019,37521915,1,37814810
2019,37521920,1,37814816
2019,37521928,1,37814827
2019,37512244,1,37819348
2019,37517145,1,37821988
2019,37517148,1,37821991
2019,37517149,1,37821992
2019,37517155,1,37821998
2019,37517154,1,37821997
2019,37521938,1,37821999
2019,37521939,1,37814835
2019,32094124,1,32121744
2019,32082444,1,32108767
2019,32094293,1,32121921
2019,32088295,1,32119379
2019,32082724,1,32109056
2019,32094995,1,32122584
2019,32098851,1,32124968
2019,32095325,1,32122918
2019,32095395,1,32122985
2019,32098930,1,32125056
2019,32098928,1,32125054
2019,32095432,1,32123017
2019,32098959,1,32125084
2019,32088580,1,32122413
2019,32088601,1,32109007
2019,32088606,1,32122472
2019,32095031,1,32109073
2019,32095331,1,32122925
2019,32082949,1,32124982
2019,32095419,1,32123006
2019,32095423,1,32123009
2019,32082992,1,32109314
2019,32082991,1,32109313
2019,32099146,3,32123328
2019,32083219,1,32109518
2019,37514135,1,37831254
2019,37514158,1,37831278
2019,37522927,1,37825809
2019,37522943,1,37825821
2019,37514229,1,37831342
2019,37514232,1,37831346
2019,37518537,1,37831376
2019,37514266,1,37831375
2019,37514288,3,37831404
2019,37523032,3,37825917
2019,37523055,1,37825934
2019,37523056,1,37825935
2019,37518609,1,37823456
2019,37514420,1,37831536
2019,37514425,1,37831541
2019,37523108,1,37825985
2019,37518657,1,37823508
2019,37523137,1,37826010
2019,37523148,3,37823517
2019,37518691,1,37826032
2019,37524597,1,37831710
2019,37524598,1,37831712
2019,37518751,1,37826123
2019,37518750,1,37831714
2019,32094276,1,32121901
2019,37523272,1,37831747
2019,32088271,1,32121903
2019,32082450,1,32108774
2019,37523317,1,37831800
2019,37524703,1,37826212
2019,37523343,1,37826230
2019,37518865,1,37823714
2019,37523355,1,37826247
2019,37524805,1,37831898
2019,37524817,1,37831908
2019,37524823,1,37826310
2019,37524846,1,37831942
2019,37518938,1,37826353
2019,32082511,1,32122069
2019,37524859,2,37823791
2019,37518942,1,37831961
2019,37518958,7,37831975
2019,37518962,1,37823811
2019,37518968,3,37826400
2019,37524894,1,37831990
2019,37523502,1,37826401
2019,37518984,1,37826418
2019,37519001,1,37823851
2019,37523551,1,37826446
2019,37524936,1,37832036
2019,37519008,1,37823857
2019,32082581,1,32108925
2019,37523596,1,37826497
2019,37523597,1,37826498
2019,37523603,1,37826500
2019,37519050,1,37823895
2019,37523626,1,37826526
2019,37524985,1,37832085
2019,37525004,7,37832101
2019,37523682,1,37826588
2019,37519105,1,37823949
2019,37525061,1,37823953
2019,37523702,1,37826605
2019,37525076,1,37832175
2019,37519128,1,37823969
2019,37523714,1,37826620
2019,32083241,1,32123458
2019,32098858,1,32124976
2019,32095328,1,32109266
2019,32082946,1,32109268
2019,32095398,3,32122988
2019,32095406,1,32122995
2019,32098955,1,32125080
2019,32095719,1,32123336
2019,32095732,1,32125274
2019,32095739,1,32123355
2019,32095845,1,32123462
2019,32082421,1,32108737
2019,32082438,1,32108758
2019,32094270,1,32108757
2019,32082439,1,32108759
2019,32088278,1,32119362
2019,32082446,1,32108768
2019,32088279,5,32121915
2019,32082451,1,32108776
2019,32088287,1,32108777
2019,32088288,1,32119371
2019,32088292,1,32108779
2019,32094308,22,32121930
2019,32082457,1,32121948
2019,32094340,1,32121961
2019,32082475,1,32108809
2019,37308523,1,37616294
2019,37308600,1,37612883
2019,37308598,1,37612882
2019,37308703,1,37621076
2019,37312404,1,37612942
2019,37312417,1,37621144
2019,37315786,1,37621173
2019,37308801,1,37621183
2019,37315802,1,37621195
2019,37308823,3,37621203
2019,37315875,1,37616528
2019,37308964,1,37616578
2019,37312501,1,37613035
2019,37312505,1,37621348
2019,37308977,1,37621357
2019,37315947,1,37621363
2019,37308980,1,37613042
2019,37308994,1,37621374
2019,37315988,1,37616630
2019,37309039,1,37621417
2019,37312555,1,37613094
2019,37309061,1,37621442
2019,37309068,1,37616666
2019,37309123,1,37621499
2019,37316097,1,37613169
2019,37309167,4,37621541
2019,37309166,1,37621540
2019,37309171,1,37621545
2019,37316121,1,37621560
2019,37316148,1,37616789
2019,37312668,1,37613217
2019,37309305,1,37621692
2019,37316272,3,37613279
2019,37309370,1,37621747
2019,37309378,1,37621755
2019,37309400,1,37616967
2019,37309405,3,37621781
2019,37312793,1,37621790
2019,37309424,3,37621808
2019,37312807,5,37621807
2019,37312808,5,37613346
2019,37316379,1,37617012
2019,37309447,1,37613355
2019,37316383,1,37617017
2019,37309450,1,37617016
2019,37309461,5,37621844
2019,37309469,1,37621852
2019,37316409,1,37617045
2019,37316406,1,37621863
2019,37309493,1,37621878
2019,37316444,1,37617082
2019,37312896,1,37617102
2019,37316470,1,37621922
2019,37312908,1,37613449
2019,37319569,1,37617125
2019,37316497,1,37617128
2019,37316496,1,37617127
2019,37319577,1,37617138
2019,37316524,1,37617158
2019,37316530,1,37622001
2019,37316531,1,37617163
2019,37316550,1,37617182
2019,37320897,1,37623269
2019,37319702,1,37617253
2019,37316620,1,37617252
2019,37313005,1,37613552
2019,37313004,1,37613551
2019,37317134,1,37617762
2019,37320390,1,37622769
2019,37320391,1,37622770
2019,37320420,1,37622798
2019,37320426,1,37622803
2019,37320432,1,37622809
2019,37320447,8,37622822
2019,37317182,1,37617814
2019,37317608,1,37623248
2019,37317611,7,37618256
2019,37317625,1,37618271
2019,37320899,1,37623271
2019,37320902,1,37623274
2019,37320920,1,37623291
2019,37317684,1,37623315
2019,37320948,1,37623320
2019,37317691,1,37618335
2019,37320954,1,37623327
2019,37320958,1,37623331
2019,37320892,1,37623265
2019,37320961,1,37623334
2019,37320960,1,37623333
2019,37320971,1,37623343
2019,37320987,3,37623359
2019,37321008,1,37623379
2019,37321012,3,37623383
2019,37321013,1,37623384
2019,37321023,1,37623394
2019,37317741,1,37618389
2019,37321035,1,37614410
2019,37321044,1,37623415
2019,37321059,1,37623429
2019,37317761,1,37623432
2019,37317762,1,37618409
2019,37321064,1,37623434
2019,37317769,1,37618417
2019,37321083,1,37623453
2019,37313890,1,37614430
2019,37313894,1,37623466
2019,37321092,7,37623465
2019,37321097,1,37623471
2019,37321096,1,37623470
2019,37321114,1,37623487
2019,37317798,1,37618444
2019,37321122,1,37623495
2019,37321129,1,37623501
2019,37313918,1,37623509
2019,37321147,1,37623522
2019,37321150,1,37623525
2019,37321160,1,37623537
2019,37321164,1,37614470
2019,37321203,1,37623581
2019,37321209,1,37623585
2019,37321211,1,37623587
2019,32585821,1,32612050
2019,37312951,3,37613498
2019,37319658,1,37617200
2019,37316568,1,37617202
2019,37316576,1,37617209
2019,37316583,1,37617216
2019,37319674,1,37617221
2019,37316595,1,37617224
2019,37319691,1,37617234
2019,37319708,7,37622088
2019,37316637,1,37617269
2019,37319741,1,37622121
2019,37319745,22,37622127
2019,37319765,1,37613601
2019,37319817,1,37617346
2019,37316730,1,37617363
2019,37316755,1,37617386
2019,37319894,1,37622277
2019,37319893,1,37622276
2019,37316799,1,37617428
2019,37316804,1,37617432
2019,37319945,1,37622329
2019,37319960,1,37622342
2019,37319972,1,37622355
2019,37320000,1,37613750
2019,37313219,1,37613765
2019,37316891,1,37617519
2019,37320054,1,37622440
2019,37313238,1,37613781
2019,37313239,1,37613783
2019,37320065,1,37622449
2019,37320074,1,37622458
2019,37320073,1,37622457
2019,37316922,1,37613794
2019,37320087,1,37622472
2019,37320092,1,37622477
2019,37316942,1,37622485
2019,37320105,1,37622491
2019,37320115,1,37622504
2019,37320141,3,37613821
2019,37320184,1,37613836
2019,37317006,1,37617627
2019,37320185,1,37613840
2019,37320186,1,37622576
2019,37320220,1,37622606
2019,37512634,1,37825018
2019,37517425,1,37819784
2019,37512680,1,37819799
2019,37522154,1,37825040
2019,37522165,1,37825053
2019,37517457,1,37819823
2019,37512708,1,37825061
2019,37517466,1,37822310
2019,37517473,1,37822316
2019,37512762,1,37819884
2019,37522211,7,37819896
2019,37512775,1,37822343
2019,37512796,1,37822352
2019,37517516,1,37822361
2019,37512807,1,37822362
2019,37517528,1,37822380
2019,37517527,1,37829936
2019,37522226,1,37829937
2019,37512841,1,37829959
2019,37512847,3,37829969
2019,37522241,3,37829967
2019,32585822,1,32607086
2019,32596041,1,32607085
2019,32596046,1,32617363
2019,32585824,1,32607087
2019,32095762,1,32123378
2019,32082419,1,32108733
2019,32088259,1,32119349
2019,32088263,1,32119350
2019,32088266,1,32108760
2019,32082442,1,32119355
2019,32094289,3,32121916
2019,32088283,1,32119368
2019,32094331,1,32121950
2019,32088319,1,32108789
2019,32098906,1,32125030
2019,32082974,1,32109295
2019,32098934,1,32125061
2019,32098957,8,32125082
2019,37517101,1,37821945
2019,37512223,1,37819327
2019,37517129,1,37819328
2019,37512247,1,37819352
2019,37517152,1,37821995
2019,37512252,1,37819357
2019,37512263,1,37819370
2019,37512311,1,37819417
2019,37512312,1,37819418
2019,37512332,1,37819439
2019,37512341,1,37822061
2019,32596045,1,32617362
2019,37512363,1,37819470
2019,37522002,1,37822091
2019,37522004,1,37814898
2019,37522003,1,37814897
2019,37522015,3,37819515
2019,37512407,1,37819522
2019,37517285,8,37822120
2019,37522025,1,37819543
2019,37517305,1,37822140
2019,37512478,1,37819595
2019,37512481,1,37822158
2019,37512485,1,37819600
2019,37517348,1,37822186
2019,37522078,1,37824967
2019,37517368,1,37822208
2019,37522094,1,37824984
2019,37517386,1,37822224
2019,37522108,1,37822227
2019,37517388,1,37819714
2019,37522131,1,37822240
2019,37517403,1,37819752
2019,37517448,1,37822285
2019,37517447,7,37819817
2019,37522167,1,37819819
2019,37512714,1,37819833
2019,37522185,1,37819849
2019,37512739,1,37822322
2019,37517496,5,37819887
2019,37517505,1,37825098
2019,37512816,1,37819928
2019,37517522,1,37822373
2019,37512821,1,37829934
2019,37517524,1,37822376
2019,37512846,5,37829968
2019,37522265,1,37825143
2019,37522267,1,37825145
2019,37512909,1,37822429
2019,37512910,1,37825149
2019,37522286,1,37825165
2019,37522296,1,37825175
2019,37517617,1,37822456
2019,37522300,1,37830096
2019,37512981,1,37830108
2019,37512997,1,37830124
2019,37523099,3,37823483
2019,37514453,1,37823509
2019,37523165,1,37826037
2019,37523169,1,37826040
2019,37523168,1,37831616
2019,37518705,1,37826053
2019,37523181,1,37823562
2019,37524513,1,37831629
2019,37523190,1,37831636
2019,37524521,1,37826068
2019,37524527,1,37831640
2019,37518716,1,37823572
2019,37524542,1,37831655
2019,37518727,1,37823586
2019,37518734,1,37831673
2019,37524562,1,37831678
2019,37524573,1,37831688
2019,37524574,1,37831689
2019,37518741,3,37831693
2019,37523237,1,37826111
2019,37518742,1,37826113
2019,34565257,1,34915317
2019,34562663,1,34910708
2019,34565288,1,34915353
2019,34565330,1,34910714
2019,37514113,1,37831229
2019,37514120,1,37831236
2019,37522861,1,37823271
2019,37514094,1,37831211
2019,37518440,1,37831214
2019,37514095,1,37831216
2019,37522879,1,37825760
2019,37514102,7,37825764
2019,37522895,1,37825777
2019,37522899,8,37825779
2019,37514131,1,37831247
2019,37522907,1,37823309
2019,37514181,1,37831297
2019,37518504,1,37823355
2019,37518509,1,37825832
2019,37522968,1,37823370
2019,37514253,1,37831364
2019,37514241,1,37825866
2019,37518533,1,37831368
2019,37518539,1,37823385
2019,37518541,1,37825876
2019,37514277,1,37831389
2019,37522993,1,37823395
2019,37514281,1,37831395
2019,37523011,1,37825891
2019,37514290,1,37823409
2019,37518560,1,37831406
2019,37523021,1,37825905
2019,37514316,1,37823418
2019,37523025,1,37823421
2019,37514328,1,37831439
2019,37523029,1,37825914
2019,37514322,1,37831434
2019,37514326,1,37825912
2019,37518574,1,37831438
2019,37523026,1,37831432
2019,37523027,1,37825911
2019,37514336,1,37825924
2019,37523044,1,37825928
2019,37514345,1,37831458
2019,37523050,1,37831459
2019,37523053,1,37831463
2019,37518601,1,37823449
2019,37518603,1,37831476
2019,37514360,1,37831480
2019,37518614,1,37831487
2019,37514373,1,37831495
2019,37514380,1,37831498
2019,37514390,1,37831508
2019,37523091,1,37831515
2019,37514405,7,37831521
2019,37523095,1,37825974
2019,37514428,1,37823490
2019,37514432,1,37831546
2019,37518649,1,37823503
2019,37514449,1,37831567
2019,37523124,1,37825997
2019,37518671,3,37831590
2019,37518678,4,37823536
2019,37518679,4,37823537
2019,37518682,1,37823540
2019,37518680,1,37823538
2019,37518681,1,37823539
2019,37523156,1,37831597
2019,37518694,1,37826036
2019,32601995,1,32627422
2019,32601994,1,32623140
2019,32601996,1,32623142
2019,37517884,1,37822732
2019,37513595,1,37830704
2019,37513597,1,37830706
2019,37513602,1,37830711
2019,37513608,1,37830716
2019,37513610,1,37830718
2019,37513615,1,37830723
2019,37517898,1,37830724
2019,37513616,1,37830725
2019,37517901,1,37822750
2019,37513619,1,37830728
2019,37513620,1,37830729
2019,37517906,1,37822755
2019,37513621,1,37830730
2019,37513623,1,37830732
2019,37513629,1,37830738
2019,37517929,1,37822778
2019,37513630,1,37830739
2019,37517931,3,37822780
2019,37517932,1,37822781
2019,37513634,1,37830743
2019,37513635,1,37830744
2019,37517985,1,37822834
2019,37513697,1,37825499
2019,37518199,1,37823044
2019,37518200,1,37825527
2019,37513766,1,37830888
2019,37513777,1,37830899
2019,37513778,1,37830900
2019,37513781,1,37830903
2019,37522678,1,37823067
2019,37518243,1,37823083
2019,37518252,1,37823088
2019,37522704,1,37825588
2019,37522712,7,37830974
2019,37518280,1,37823115
2019,37522725,1,37825607
2019,37522729,1,37825612
2019,37518301,1,37823137
2019,37513930,1,37825643
2019,37513953,1,37831074
2019,37513958,1,37831079
2019,37513962,1,37831084
2019,37522798,1,37823203
2019,37518393,3,37823239
2019,37518394,3,37823240
2019,37514029,1,37831140
2019,37514039,1,37831150
2019,37518403,1,37825721
2019,37514050,1,37825724
2019,37514064,1,37823260
2019,37522852,1,37831180
2019,37514082,1,37825747
2019,37514079,1,37825746
2019,37316035,1,37616671
2019,37309106,1,37621485
2019,37312611,1,37621522
2019,37309156,1,37621532
2019,37309191,1,37613196
2019,37316130,1,37616763
2019,37309210,1,37616767
2019,37316153,1,37616793
2019,37316156,1,37621604
2019,37309240,1,37621607
2019,37316164,1,37616803
2019,37309264,3,37613236
2019,37309271,1,37621647
2019,37316206,7,37621653
2019,37309293,1,37613246
2019,37309326,1,37621707
2019,37316266,1,37616900
2019,37309331,1,37613269
2019,37312770,1,37621764
2019,37316309,1,37616949
2019,37312799,1,37621795
2019,37309425,1,37613344
2019,37309419,1,37616997
2019,37309460,1,37621843
2019,37316397,1,37617036
2019,37309474,1,37617038
2019,37309492,1,37621876
2019,37309500,3,37621884
2019,37316457,1,37621906
2019,37316467,1,37617104
2019,37316473,1,37613445
2019,37316478,1,37621932
2019,37319558,1,37621940
2019,37319595,1,37617151
2019,37319617,1,37613489
2019,37316528,1,37613490
2019,37319647,1,37622028
2019,37316567,7,37622036
2019,37319663,1,37622039
2019,37316573,1,37617207
2019,37316638,1,37617270
2019,37316640,1,37613570
2019,37313067,1,37622176
2019,37319832,1,37622216
2019,37313113,1,37622229
2019,37316754,1,37617385
2019,37313121,1,37613666
2019,37313133,3,37613680
2019,37316785,3,37617415
2019,37316789,1,37617419
2019,37313168,1,37613713
2019,37312127,1,37612660
2019,37308116,1,37620480
2019,37315391,1,37616058
2019,37312152,1,37612679
2019,37308172,1,37620541
2019,37308178,1,37612692
2019,37312168,1,37612695
2019,37312176,1,37620554
2019,37312132,1,37612662
2019,37312135,1,37620486
2019,37315402,1,37616067
2019,37315405,1,37616070
2019,37308174,1,37620544
2019,37315487,7,37616148
2019,37315508,3,37616163
2019,37312227,1,37612757
2019,37308360,1,37620735
2019,37315571,1,37616223
2019,37312279,1,37620803
2019,37312285,1,37620816
2019,37315598,1,37612818
2019,37315615,1,37612834
2019,37312324,1,37612863
2019,37308549,1,37620925
2019,37308548,1,37620924
2019,37312332,1,37616313
2019,37315678,1,37616319
2019,37315700,3,37616345
2019,37315699,3,37621005
2019,37312408,1,37621121
2019,37308753,3,37616407
2019,37308758,1,37621132
2019,37308759,1,37621133
2019,37315811,1,37616458
2019,37308865,1,37616485
2019,37315856,1,37616507
2019,37308891,1,37621272
2019,37308927,1,37621305
2019,37312482,1,37613015
2019,37308958,1,37621330
2019,37309014,1,37613062
2019,37312562,1,37613100
2019,37309075,1,37621457
2019,37312580,1,37621470
2019,37312588,1,37621483
2019,37309130,7,37613149
2019,37312607,1,37613161
2019,37312632,1,37616749
2019,37316123,1,37616751
2019,37309199,1,37613201
2019,37316154,1,37616795
2019,37316191,1,37613230
2019,37312685,1,37621643
2019,37316200,7,37616831
2019,37312747,1,37613293
2019,37312751,1,37613296
2019,37309384,1,37621761
2019,37312767,1,37613310
2019,37312781,1,37613320
2019,37309431,1,37621818
2019,37309463,1,37617030
2019,37309462,1,37621845
2019,37312856,1,37613395
2019,37312868,1,37613407
2019,37312883,1,37621904
2019,37316456,1,37617090
2019,37312898,1,37621919
2019,37312903,1,37613441
2019,37319546,1,37621926
2019,37316480,1,37617117
2019,37319561,1,37621943
2019,37316488,3,37613457
2019,37319570,8,37621952
2019,37312914,1,37613460
2019,37316501,1,37617134
2019,37319590,1,37617149
2019,37319596,1,37621973
2019,37319609,1,37621989
2019,37319608,1,37621988
2019,37316525,7,37613485
2019,37316884,1,37613757
2019,37320021,1,37617516
2019,37313225,1,37613769
2019,37313226,1,37613770
2019,37316901,1,37617532
2019,37320048,1,37622433
2019,37316910,1,37617541
2019,37313265,1,37617578
2019,37316960,1,37622520
2019,37320150,1,37622544
2019,37313285,1,37622547
2019,37316985,1,37617610
2019,37320157,1,37613829
2019,37316997,8,37617620
2019,37320202,1,37622588
2019,37320204,1,37617650
2019,37317021,1,37617651
2019,37313313,1,37622598
2019,37313318,1,37622603
2019,37320222,1,37622608
2019,37313322,1,37613870
2019,37320229,1,37622617
2019,37313339,1,37613894
2019,37313347,1,37613902
2019,37313348,1,37613903
2019,37320271,1,37613912
2019,37320272,1,37622661
2019,37317073,1,37622665
2019,37317096,1,37617713
2019,37313383,1,37613938
2019,37320345,1,37617732
2019,37317107,1,37613956
2019,37313407,1,37613963
2019,37313413,5,37613969
2019,37313419,1,37613973
2019,37317142,1,37617770
2019,37317146,1,37617773
2019,37313434,1,37613989
2019,37320406,1,37622783
2019,37317156,1,37617784
2019,37320423,1,37622800
2019,37313441,1,37613996
2019,37313444,1,37613998
2019,37317169,1,37617799
2019,37320444,1,37614007
2019,37320468,1,37622836
2019,37317190,1,37617823
2019,37320484,1,37622853
2019,37313478,6,37622867
2019,37320497,6,37622866
2019,37313492,1,37614043
2019,37313493,1,37614044
2019,37320534,1,37622906
2019,37320536,1,37622907
2019,37317243,1,37622910
2019,37317245,1,37617881
2019,37320546,1,37617883
2019,37317253,1,37617890
2019,37320565,1,37622934
2019,37317269,1,37617909
2019,37313518,1,37614069
2019,37313521,1,37622944
2019,37317272,1,37622946
2019,37320576,1,37614070
2019,37320575,1,37622945
2019,37320597,1,37614084
2019,37317296,1,37617936
2019,37320645,1,37623001
2019,37313568,1,37614123
2019,37313576,7,37614131
2019,37317363,1,37618011
2019,37317379,1,37618028
2019,37313592,1,37614147
2019,37320694,1,37623052
2019,37317402,1,37618051
2019,37317403,1,37623057
2019,37313614,1,37614164
2019,37317410,1,37618056
2019,37317414,1,37618059
2019,37317420,1,37618066
2019,37313637,1,37614186
2019,37313641,1,37614190
2019,37317443,1,37618091
2019,37313652,1,37614201
2019,37313651,1,37614200
2019,37313653,1,37614202
2019,37317464,1,37618112
2019,37320736,1,37623101
2019,37317485,1,37618133
